Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_FULVENE_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_STILB_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
5.171139E-5,14.99653,-9.807353E7,1049.304,1049.304,0.001598181,1.0,0.9448121,1.334255E-4,2.514983E-5,1.328147E-5,3.767738E-6,5.974786E-5,1.345619E-8,1.489239E-6,1.339141E-4,6.333436E-6,1.526678E-8,9.2035E-6,3.35364E-7,2.319441E-6,3.921881E-6,1.771835E-4,2.453377E-5,1.305017E-5,3.52677E-7,8.380689E-6,1.174027E-5,2.886177E-10,2.17925E-6,6.6658E-12,2.058869E-9,5.386227E-10,1.028124E-8,1.259882E-7,7.398052E-6,3.683375E-8,2.371444E-7,7.962472E-10,1.002347E-5,3.420171E-7,2.80098E-10,6.209341E-11,7.129643E-7,1.410019E-5,0.01912188,1.831002E-5,0.007914209,3.945242E-6,1.206055E-12,9.333087E-12,1.139915E-7,1.008363E-8,1.690486E-9,2.985778E-8,0.01036479,0.01709957,9.175992,1.065697E-4,519319.6,519319.6
5.345959E-5,14.99644,-9.80848E7,1049.277,1049.277,0.001598181,1.0,0.9447917,1.403915E-4,2.533808E-5,1.402505E-5,3.798393E-6,6.278689E-5,1.474144E-8,1.585808E-6,1.400839E-4,6.466308E-6,1.686107E-8,9.675545E-6,3.571248E-7,2.418427E-6,3.936488E-6,1.850219E-4,2.546845E-5,1.377685E-5,3.81349E-7,8.685808E-6,1.238846E-5,3.257209E-10,2.290806E-6,7.843818E-12,2.281263E-9,5.877131E-10,1.09481E-8,1.333552E-7,7.780993E-6,4.014869E-8,2.589487E-7,8.732065E-10,1.053765E-5,3.746949E-7,3.162603E-10,6.992672E-11,7.444708E-7,1.481711E-5,0.01911769,1.924665E-5,0.007913746,4.128462E-6,1.469688E-12,1.086089E-11,1.253109E-7,1.066864E-8,1.926793E-9,3.294885E-8,0.01036142,0.01709655,9.175814,1.065703E-4,519309.5,519309.5
5.522381E-5,14.99635,-9.807522E7,1049.25,1049.25,0.001598181,1.0,0.944771,1.474699E-4,2.550829E-5,1.4782E-5,3.826125E-6,6.587511E-5,1.61037E-8,1.684616E-6,1.463422E-4,6.592181E-6,1.856222E-8,1.015517E-5,3.793887E-7,2.518707E-6,3.94971E-6,1.929697E-4,2.641103E-5,1.451934E-5,4.113987E-7,8.988579E-6,1.305103E-5,3.663017E-10,2.40419E-6,9.178029E-12,2.519438E-9,6.396993E-10,1.163021E-8,1.408687E-7,8.17088E-6,4.364465E-8,2.81894E-7,9.548628E-10,1.106006E-5,4.089591E-7,3.558326E-10,7.848439E-11,7.764049E-7,1.554526E-5,0.01911343,2.019813E-5,0.007913277,4.312883E-6,1.77952E-12,1.257598E-11,1.373215E-7,1.126969E-8,2.187167E-9,3.623489E-8,0.01035801,0.01709349,9.175632,1.06571E-4,519299.2,519299.2
5.544235E-5,14.99634,-9.807263E7,1049.247,1049.247,0.001598181,1.0,0.9447684,1.483499E-4,2.552807E-5,1.487619E-5,3.829351E-6,6.625906E-5,1.627701E-8,1.696944E-6,1.471195E-4,6.607217E-6,1.877943E-8,1.021479E-5,3.821664E-7,2.531154E-6,3.951249E-6,1.939567E-4,2.652773E-5,1.461192E-5,4.152003E-7,9.025716E-6,1.313367E-5,3.715546E-10,2.418288E-6,9.353946E-12,2.54991E-9,6.463109E-10,1.17153E-8,1.418045E-7,8.219403E-6,4.40882E-8,2.848012E-7,9.652576E-10,1.112501E-5,4.132905E-7,3.609551E-10,7.959135E-11,7.803697E-7,1.563576E-5,0.0191129,2.03164E-5,0.007913219,4.335688E-6,1.821199E-12,1.280108E-11,1.388502E-7,1.134488E-8,2.220998E-9,3.665357E-8,0.01035758,0.01709311,9.17561,1.06571E-4,519297.9,519298.0
5.57458E-5,14.99632,-9.806743E7,1049.242,1049.242,0.001598181,1.0,0.9447649,1.495728E-4,2.555508E-5,1.500713E-5,3.833753E-6,6.679266E-5,1.651936E-8,1.714094E-6,1.481996E-4,6.627889E-6,1.908347E-8,1.029766E-5,3.860304E-7,2.548446E-6,3.953348E-6,1.95328E-4,2.668974E-5,1.474068E-5,4.20499E-7,9.077141E-6,1.324863E-5,3.789346E-10,2.437883E-6,9.602311E-12,2.592587E-9,6.555559E-10,1.183367E-8,1.431058E-7,8.28686E-6,4.470802E-8,2.888621E-7,9.797959E-10,1.121526E-5,4.193367E-7,3.681516E-10,8.114625E-11,7.85878E-7,1.576152E-5,0.01911217,2.048076E-5,0.007913138,4.367335E-6,1.880367E-12,1.311849E-11,1.409882E-7,1.144955E-8,2.268576E-9,3.723926E-8,0.01035699,0.01709259,9.175579,1.065711E-4,519296.2,519296.2
5.90148E-5,14.99616,-9.799289E7,1049.192,1049.192,0.001598181,1.0,0.9447263,1.628213E-4,2.581482E-5,1.642771E-5,3.876157E-6,7.257384E-5,1.925199E-8,1.90095E-6,1.598829E-4,6.83646E-6,2.25335E-8,1.119529E-5,4.281269E-7,2.735315E-6,3.973563E-6,2.101585E-4,2.843268E-5,1.614254E-5,4.796101E-7,9.620901E-6,1.450139E-5,4.647818E-10,2.65022E-6,1.258383E-11,3.078606E-9,7.597823E-10,1.312293E-8,1.572455E-7,9.018989E-6,5.166457E-8,3.343053E-7,1.143917E-9,1.219291E-5,4.866622E-7,4.518028E-10,9.920631E-11,8.454245E-7,1.71234E-5,0.01910423,2.22609E-5,0.007912266,4.706857E-6,2.617236E-12,1.689969E-11,1.651108E-7,1.259643E-8,2.825333E-9,4.385815E-8,0.0103506,0.01708688,9.175241,1.065723E-4,519277.1,519277.1
6.026824E-5,14.9961,-9.795025E7,1049.173,1049.173,0.001598181,1.0,0.9447115,1.679334E-4,2.590043E-5,1.697681E-5,3.890165E-6,7.480505E-5,2.035895E-8,1.97353E-6,1.643837E-4,6.909853E-6,2.394179E-8,1.154165E-5,4.444764E-7,2.807223E-6,3.98023E-6,2.158704E-4,2.909958E-5,1.668669E-5,5.032467E-7,9.824302E-6,1.498839E-5,5.009014E-10,2.732191E-6,1.388403E-11,3.277865E-9,8.020134E-10,1.362352E-8,1.627206E-7,9.302144E-6,5.446729E-8,3.525393E-7,1.210505E-9,1.257013E-5,5.134922E-7,4.869391E-10,1.067894E-10,8.683458E-7,1.764864E-5,0.01910117,2.29476E-5,0.007911931,4.836251E-6,2.952704E-12,1.853465E-11,1.748882E-7,1.304538E-8,3.061086E-9,4.65459E-8,0.01034814,0.01708468,9.175111,1.065727E-4,519269.7,519269.7
6.177828E-5,14.99603,-9.789045E7,1049.15,1049.15,0.001598181,1.0,0.9446935,1.741126E-4,2.599437E-5,1.764113E-5,3.905564E-6,7.750235E-5,2.173574E-8,2.061575E-6,1.698194E-4,6.993729E-6,2.570133E-8,1.196031E-5,4.643077E-7,2.894015E-6,3.98755E-6,2.227679E-4,2.99018E-5,1.734663E-5,5.323937E-7,1.006553E-5,1.557968E-5,5.468694E-10,2.831306E-6,1.557281E-11,3.527474E-9,8.54562E-10,1.423063E-8,1.69351E-7,9.644869E-6,5.794236E-8,3.750843E-7,1.293409E-9,1.302607E-5,5.465116E-7,5.315823E-10,1.164261E-10,8.960156E-7,1.828334E-5,0.01909748,2.377753E-5,0.007911526,4.991471E-6,3.399973E-12,2.064831E-11,1.870511E-7,1.359284E-8,3.362097E-9,4.989289E-8,0.01034516,0.01708203,9.174954,1.065732E-4,519260.8,519260.8
6.373781E-5,14.99594,-9.780156E7,1049.12,1049.12,0.001598181,1.0,0.9446702,1.821611E-4,2.610261E-5,1.850732E-5,3.923359E-6,8.101634E-5,2.359222E-8,2.176723E-6,1.768927E-4,7.095557E-6,2.8087E-8,1.250563E-5,4.902409E-7,3.00688E-6,3.995983E-6,2.317425E-4,3.094062E-5,1.820961E-5,5.713157E-7,1.037229E-5,1.635413E-5,6.10635E-10,2.960457E-6,1.797195E-11,3.86699E-9,9.254749E-10,1.50244E-8,1.780055E-7,1.0092E-5,6.261084E-8,4.052581E-7,1.405346E-9,1.361993E-5,5.904302E-7,5.933477E-10,1.297674E-10,9.320018E-7,1.910979E-5,0.01909267,2.485835E-5,0.007911001,5.191722E-6,4.056034E-12,2.363514E-11,2.034532E-7,1.431383E-8,3.781085E-9,5.441175E-8,0.01034128,0.01707858,9.17475,1.065739E-4,519249.3,519249.3
6.467258E-5,14.9959,-9.77555E7,1049.106,1049.106,0.001598181,1.0,0.9446591,1.860111E-4,2.614922E-5,1.892201E-5,3.931041E-6,8.269765E-5,2.450552E-8,2.231977E-6,1.802738E-4,7.141468E-6,2.926588E-8,1.276649E-5,5.026837E-7,3.060805E-6,3.999613E-6,2.360324E-4,3.143523E-5,1.862374E-5,5.903271E-7,1.051612E-5,1.67263E-5,6.427411E-10,3.022261E-6,1.920243E-11,4.035198E-9,9.603898E-10,1.540519E-8,1.821522E-7,1.030617E-5,6.490079E-8,4.200099E-7,1.460477E-9,1.390401E-5,6.117853E-7,6.243658E-10,1.364729E-10,9.491966E-7,1.950502E-5,0.01909038,2.53753E-5,0.00791075,5.28675E-6,4.401296E-12,2.516095E-11,2.11522E-7,1.466191E-8,3.992544E-9,5.663681E-8,0.01033943,0.01707694,9.174652,1.065742E-4,519243.8,519243.8
6.486213E-5,14.99589,-9.774596E7,1049.103,1049.103,0.001598181,1.0,0.9446568,1.867926E-4,2.61583E-5,1.900621E-5,3.932539E-6,8.303895E-5,2.469288E-8,2.243206E-6,1.809599E-4,7.150576E-6,2.950815E-8,1.281944E-5,5.052121E-7,3.071746E-6,4.00032E-6,2.369029E-4,3.153544E-5,1.87079E-5,5.942173E-7,1.054508E-5,1.680198E-5,6.49387E-10,3.034807E-6,1.945889E-11,4.0698E-9,9.675555E-10,1.548257E-8,1.829944E-7,1.034967E-5,6.537008E-8,4.230289E-7,1.471792E-9,1.396168E-5,6.161463E-7,6.307794E-10,1.3786E-10,9.526854E-7,1.958524E-5,0.01908991,2.548023E-5,0.0079107,5.305978E-6,4.473973E-12,2.54785E-11,2.131773E-7,1.473282E-8,4.03635E-9,5.709343E-8,0.01033905,0.0170766,9.174633,1.065743E-4,519242.6,519242.6
6.613335E-5,14.99583,-9.767771E7,1049.084,1049.084,0.001598181,1.0,0.9446416,1.920401E-4,2.621606E-5,1.957177E-5,3.942088E-6,8.533085E-5,2.59684E-8,2.318707E-6,1.855655E-4,7.20993E-6,3.116104E-8,1.3175E-5,5.222128E-7,3.145173E-6,4.004815E-6,2.427463E-4,3.220683E-5,1.927381E-5,6.20563E-7,1.073759E-5,1.731128E-5,6.951616E-10,3.119072E-6,2.124079E-11,4.306181E-9,1.016362E-9,1.600278E-8,1.886535E-7,1.06419E-5,6.856028E-8,4.435158E-7,1.548871E-9,1.434887E-5,6.456527E-7,6.748822E-10,1.474037E-10,9.76099E-7,2.012381E-5,0.01908679,2.618475E-5,0.007910359,5.434565E-6,4.985527E-12,2.768093E-11,2.244451E-7,1.521115E-8,4.338344E-9,6.020302E-8,0.01033653,0.01707436,9.1745,1.065747E-4,519235.1,519235.1
6.777633E-5,14.99575,-9.758437E7,1049.059,1049.059,0.001598181,1.0,0.944622,1.988373E-4,2.628319E-5,2.030485E-5,3.953227E-6,8.830031E-5,2.766526E-8,2.416765E-6,1.915278E-4,7.282382E-6,3.336943E-8,1.363558E-5,5.4429E-7,3.240192E-6,4.010033E-6,2.50311E-4,3.307266E-5,2.000893E-5,6.553644E-7,1.098193E-5,1.797397E-5,7.574682E-10,3.228267E-6,2.370651E-11,4.622796E-9,1.081365E-9,1.667824E-8,1.959937E-7,1.102092E-5,7.2793E-8,4.70598E-7,1.651539E-9,1.485042E-5,6.844275E-7,7.347064E-10,1.603674E-10,1.006398E-6,2.082128E-5,0.01908274,2.709723E-5,0.007909918,5.599782E-6,5.711436E-12,3.071851E-11,2.39432E-7,1.583648E-8,4.750016E-9,6.434235E-8,0.01033325,0.01707146,9.174328,1.065752E-4,519225.4,519225.4
6.920602E-5,14.99569,-9.749813E7,1049.037,1049.037,0.001598181,1.0,0.9446049,2.047646E-4,2.633519E-5,2.094453E-5,3.961896E-6,9.08903E-5,2.91862E-8,2.502493E-6,1.967241E-4,7.34169E-6,3.535772E-8,1.403724E-5,5.635885E-7,3.322972E-6,4.014067E-6,2.56904E-4,3.382424E-5,2.065176E-5,6.862998E-7,1.11904E-5,1.855457E-5,8.146702E-10,3.323527E-6,2.60074E-11,4.908596E-9,1.139709E-9,1.726861E-8,2.024028E-7,1.135184E-5,7.657672E-8,4.947095E-7,1.743687E-9,1.528779E-5,7.187257E-7,7.894065E-10,1.722413E-10,1.032794E-6,2.142933E-5,0.01907921,2.789284E-5,0.007909535,5.742611E-6,6.406698E-12,3.354423E-11,2.528613E-7,1.638711E-8,5.128379E-9,6.805442E-8,0.0103304,0.01706893,9.174178,1.065757E-4,519216.9,519216.9
7.429146E-5,14.99546,-9.716558E7,1048.96,1048.96,0.001598181,1.0,0.9445439,2.259229E-4,2.647922E-5,2.323054E-5,3.986203E-6,1.001407E-4,3.492393E-8,2.809917E-6,2.152545E-4,7.527339E-6,4.292746E-8,1.547113E-5,6.327748E-7,3.618003E-6,4.025158E-6,2.804191E-4,3.648266E-5,2.295873E-5,8.011824E-7,1.190112E-5,2.064719E-5,1.041555E-9,3.663894E-6,3.542034E-11,6.002462E-9,1.360554E-9,1.938445E-8,2.25332E-7,1.253603E-5,9.07769E-8,5.843726E-7,2.092372E-9,1.684912E-5,8.444489E-7,1.004148E-9,2.190777E-10,1.126852E-6,2.359878E-5,0.01906664,3.073229E-5,0.007908173,6.243212E-6,9.410001E-12,4.504277E-11,3.034768E-7,1.839295E-8,6.630111E-9,8.206659E-8,0.01032023,0.01705991,9.173645,1.065773E-4,519186.7,519186.7
7.452059E-5,14.99545,-9.714886E7,1048.957,1048.957,0.001598181,1.0,0.9445411,2.268784E-4,2.648438E-5,2.333386E-5,3.987085E-6,1.005586E-4,3.519438E-8,2.823846E-6,2.160908E-4,7.534846E-6,4.328679E-8,1.55359E-5,6.359089E-7,3.631313E-6,4.025548E-6,2.814805E-4,3.660186E-5,2.306333E-5,8.065257E-7,1.193201E-5,2.074242E-5,1.052673E-9,3.679277E-6,3.589164E-11,6.054597E-9,1.370995E-9,1.948027E-8,2.263692E-7,1.258961E-5,9.144368E-8,5.885505E-7,2.108848E-9,1.691964E-5,8.502378E-7,1.014576E-9,2.213621E-10,1.131094E-6,2.369672E-5,0.01906607,3.086051E-5,0.007908112,6.265481E-6,9.566533E-12,4.561659E-11,3.058605E-7,1.848503E-8,6.703661E-9,8.272719E-8,0.01031977,0.0170595,9.173621,1.065774E-4,519185.4,519185.4
7.470128E-5,14.99544,-9.713634E7,1048.954,1048.954,0.001598181,1.0,0.9445389,2.276321E-4,2.648837E-5,2.341536E-5,3.987769E-6,1.008883E-4,3.540838E-8,2.834835E-6,2.167503E-4,7.540718E-6,4.357129E-8,1.558698E-5,6.383813E-7,3.64181E-6,4.025852E-6,2.823177E-4,3.669582E-5,2.314585E-5,8.107507E-7,1.195631E-5,2.081758E-5,1.061497E-9,3.691412E-6,3.626633E-11,6.095889E-9,1.379259E-9,1.955586E-8,2.271873E-7,1.263188E-5,9.197116E-8,5.918536E-7,2.121889E-9,1.697526E-5,8.5481E-7,1.022848E-9,2.231746E-10,1.13444E-6,2.377396E-5,0.01906563,3.096163E-5,0.007908063,6.283025E-6,9.691377E-12,4.607268E-11,3.077465E-7,1.855775E-8,6.762035E-9,8.324993E-8,0.01031941,0.01705918,9.173602,1.065774E-4,519184.3,519184.3
7.816779E-5,14.99529,-9.688998E7,1048.902,1048.902,0.001598181,1.0,0.9444973,2.42108E-4,2.655379E-5,2.498144E-5,3.999114E-6,1.072221E-4,3.963609E-8,3.046297E-6,2.294142E-4,7.645505E-6,4.92186E-8,1.656817E-5,6.859497E-7,3.843318E-6,4.030792E-6,2.98394E-4,3.849208E-5,2.473471E-5,8.93519E-7,1.241084E-5,2.226856E-5,1.240581E-9,3.924612E-6,4.397248E-11,6.917742E-9,1.542886E-9,2.100998E-8,2.429141E-7,1.344468E-5,1.023665E-7,6.565798E-7,2.379985E-9,1.80436E-5,9.436448E-7,1.189488E-9,2.598229E-10,1.198657E-6,2.525726E-5,0.01905704,3.290378E-5,0.007907138,6.616518E-6,1.233257E-11,5.543753E-11,3.449763E-7,1.997004E-8,7.945114E-9,9.35755E-8,0.01031245,0.01705303,9.173238,1.065785E-4,519163.7,519163.7
8.018557E-5,14.9952,-9.674309E7,1048.872,1048.872,0.001598181,1.0,0.944473,2.505462E-4,2.658299E-5,2.589489E-5,4.004302E-6,1.109161E-4,4.220244E-8,3.16987E-6,2.367925E-4,7.700116E-6,5.26706E-8,1.714018E-5,7.137396E-7,3.960697E-6,4.032941E-6,3.077631E-4,3.953191E-5,2.566399E-5,9.431662E-7,1.266544E-5,2.31207E-5,1.353621E-9,4.060663E-6,4.892398E-11,7.422067E-9,1.642569E-9,2.185929E-8,2.520915E-7,1.391928E-5,1.086559E-7,6.954031E-7,2.537099E-9,1.86664E-5,9.962476E-7,1.293491E-9,2.82827E-10,1.236051E-6,2.612157E-5,0.01905203,3.403571E-5,0.007906601,6.807892E-6,1.409858E-11,6.144372E-11,3.675477E-7,2.080688E-8,8.689912E-9,9.984139E-8,0.01030839,0.01704944,9.173026,1.065791E-4,519151.7,519151.7
8.047514E-5,14.99519,-9.672052E7,1048.867,1048.867,0.001598181,1.0,0.9444695,2.517578E-4,2.65867E-5,2.602607E-5,4.004968E-6,1.114466E-4,4.257706E-8,3.187629E-6,2.378517E-4,7.707596E-6,5.317595E-8,1.722231E-5,7.17733E-7,3.977546E-6,4.03321E-6,3.091083E-4,3.968079E-5,2.579759E-5,9.503774E-7,1.270138E-5,2.324343E-5,1.370392E-9,4.080204E-6,4.966359E-11,7.496013E-9,1.657143E-9,2.198131E-8,2.534097E-7,1.398747E-5,1.095728E-7,7.010418E-7,2.560061E-9,1.875583E-5,1.003846E-6,1.308844E-9,2.862315E-10,1.241418E-6,2.624565E-5,0.01905132,3.419822E-5,0.007906524,6.835188E-6,1.436671E-11,6.234038E-11,3.708407E-7,2.092786E-8,8.800252E-9,1.007559E-7,0.01030781,0.01704893,9.172995,1.065792E-4,519150.0,519150.0
8.063428E-5,14.99518,-9.67089E7,1048.865,1048.865,0.001598181,1.0,0.9444676,2.524236E-4,2.658869E-5,2.609817E-5,4.005327E-6,1.117382E-4,4.278361E-8,3.197391E-6,2.384338E-4,7.711669E-6,5.345473E-8,1.726745E-5,7.19928E-7,3.986806E-6,4.033354E-6,3.098476E-4,3.976256E-5,2.587103E-5,9.543492E-7,1.272107E-5,2.331092E-5,1.379668E-9,4.090945E-6,5.007318E-11,7.536819E-9,1.665181E-9,2.204839E-8,2.541343E-7,1.402495E-5,1.100782E-7,7.041476E-7,2.572724E-9,1.880497E-5,1.008027E-6,1.317327E-9,2.881136E-10,1.244368E-6,2.631384E-5,0.01905092,3.428754E-5,0.007906481,6.850171E-6,1.451568E-11,6.283691E-11,3.72656E-7,2.099444E-8,8.861263E-9,1.0126E-7,0.01030749,0.01704864,9.172978,1.065793E-4,519149.0,519149.0
8.200869E-5,14.99512,-9.660568E7,1048.844,1048.844,0.001598181,1.0,0.9444511,2.581761E-4,2.660447E-5,2.672112E-5,4.008203E-6,1.142574E-4,4.458775E-8,3.281775E-6,2.43462E-4,7.745767E-6,5.589454E-8,1.765743E-5,7.389004E-7,4.06679E-6,4.034485E-6,3.162341E-4,4.046767E-5,2.650602E-5,9.889065E-7,1.288922E-5,2.389519E-5,1.46159E-9,4.183755E-6,5.37065E-11,7.894318E-9,1.735468E-9,2.262811E-8,2.60395E-7,1.434889E-5,1.14489E-7,7.311827E-7,2.683428E-9,1.922957E-5,1.044282E-6,1.391978E-9,3.04707E-10,1.269842E-6,2.690288E-5,0.01904751,3.50591E-5,0.007906116,6.979021E-6,1.585195E-11,6.724022E-11,3.885062E-7,2.157225E-8,9.399484E-9,1.05663E-7,0.01030473,0.0170462,9.172834,1.065797E-4,519140.8,519140.8
8.47233E-5,14.99501,-9.639971E7,1048.803,1048.803,0.001598181,1.0,0.9444184,2.695441E-4,2.662906E-5,2.79526E-5,4.012833E-6,1.192376E-4,4.825349E-8,3.448767E-6,2.533961E-4,7.807886E-6,6.087639E-8,1.842814E-5,7.764372E-7,4.224802E-6,4.036175E-6,3.288552E-4,4.185432E-5,2.776342E-5,1.058504E-6,1.321176E-5,2.505585E-5,1.6328E-9,4.367284E-6,6.137948E-11,8.626245E-9,1.878695E-9,2.377487E-8,2.727739E-7,1.498975E-5,1.234326E-7,7.856273E-7,2.908858E-9,2.00687E-5,1.116589E-6,1.546505E-9,3.392262E-10,1.320152E-6,2.806662E-5,0.01904078,3.65837E-5,0.007905396,7.230696E-6,1.875482E-11,7.65356E-11,4.206753E-7,2.272759E-8,1.052062E-8,1.146042E-7,0.01029927,0.01704137,9.172548,1.065805E-4,519124.7,519124.7
8.581834E-5,14.99496,-9.631755E7,1048.787,1048.787,0.001598181,1.0,0.9444052,2.741316E-4,2.663673E-5,2.844968E-5,4.01434E-6,1.21248E-4,4.977069E-8,3.516234E-6,2.57404E-4,7.831094E-6,6.294767E-8,1.873917E-5,7.915993E-7,4.288551E-6,4.036668E-6,3.339484E-4,4.241137E-5,2.827175E-5,1.087093E-6,1.333829E-5,2.552648E-5,1.70552E-9,4.44139E-6,6.46674E-11,8.931291E-9,1.93814E-9,2.423799E-8,2.777714E-7,1.524862E-5,1.271274E-7,8.079748E-7,3.002357E-9,2.040734E-5,1.146E-6,1.611538E-9,3.538236E-10,1.340443E-6,2.853611E-5,0.01903806,3.719887E-5,0.007905107,7.331142E-6,2.003084E-11,8.051838E-11,4.339751E-7,2.319891E-8,1.099519E-8,1.183027E-7,0.01029706,0.01703943,9.172433,1.065808E-4,519118.2,519118.2
8.607041E-5,14.99495,-9.62972E7,1048.783,1048.783,0.001598181,1.0,0.9444022,2.751877E-4,2.663832E-5,2.856413E-5,4.014659E-6,1.217109E-4,5.012305E-8,3.531772E-6,2.583266E-4,7.836294E-6,6.342948E-8,1.881078E-5,7.95091E-7,4.303226E-6,4.036767E-6,3.35121E-4,4.253941E-5,2.838884E-5,1.093711E-6,1.336713E-5,2.563501E-5,1.722563E-9,4.458454E-6,6.544023E-11,9.00231E-9,1.951959E-9,2.434464E-8,2.789221E-7,1.530823E-5,1.27985E-7,8.131497E-7,3.024088E-9,2.04853E-5,1.152788E-6,1.626729E-9,3.572393E-10,1.345114E-6,2.864419E-5,0.01903743,3.734048E-5,0.00790504,7.354177E-6,2.033345E-11,8.145458E-11,4.370628E-7,2.330783E-8,1.110627E-8,1.191614E-7,0.01029655,0.01703898,9.172407,1.065809E-4,519116.7,519116.7
8.663315E-5,14.99493,-9.625282E7,1048.775,1048.775,0.001598181,1.0,0.9443954,2.775455E-4,2.664166E-5,2.881965E-5,4.015336E-6,1.227444E-4,5.091389E-8,3.566469E-6,2.603863E-4,7.847715E-6,6.451189E-8,1.897065E-5,8.028876E-7,4.335987E-6,4.03697E-6,3.377389E-4,4.282499E-5,2.865033E-5,1.108532E-6,1.343112E-5,2.587755E-5,1.761027E-9,4.496554E-6,6.718738E-11,9.161935E-9,1.982995E-9,2.458277E-8,2.814911E-7,1.544135E-5,1.299091E-7,8.247433E-7,3.072883E-9,2.065936E-5,1.167967E-6,1.660941E-9,3.649404E-10,1.35554E-6,2.888546E-5,0.01903604,3.765664E-5,0.007904891,7.405479E-6,2.10213E-11,8.357117E-11,4.439908E-7,2.355157E-8,1.135674E-8,1.210885E-7,0.01029542,0.01703798,9.172348,1.065811E-4,519113.3,519113.3
8.708203E-5,14.99491,-9.621931E7,1048.768,1048.768,0.001598181,1.0,0.94439,2.794264E-4,2.664411E-5,2.902349E-5,4.015843E-6,1.235689E-4,5.154884E-8,3.594156E-6,2.620293E-4,7.856645E-6,6.538196E-8,1.909818E-5,8.091084E-7,4.362119E-6,4.037115E-6,3.398273E-4,4.305254E-5,2.885903E-5,1.120418E-6,1.348178E-5,2.607126E-5,1.792118E-9,4.526953E-6,6.860253E-11,9.290325E-9,2.007931E-9,2.477276E-8,2.835407E-7,1.554757E-5,1.314532E-7,8.340312E-7,3.112082E-9,2.079821E-5,1.180098E-6,1.688525E-9,3.711579E-10,1.363856E-6,2.907791E-5,0.01903492,3.790884E-5,0.007904773,7.446285E-6,2.158212E-11,8.528569E-11,4.495514E-7,2.374654E-8,1.155899E-8,1.226354E-7,0.01029452,0.01703718,9.172301,1.065812E-4,519110.7,519110.7
