Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.0,15.0,-6535259.0,1000.0,1000.0,0.00167809,1.0,0.9452588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01921553,0.0,0.00792393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01043317,0.01716852,9.179988,1.118727E-4,519545.7,519545.7
1.372775E-7,14.99996,-7658695.0,999.9999,999.9999,0.00167809,1.0,0.9452588,1.424242E-11,2.332413E-9,1.192772E-12,3.634442E-10,2.966887E-10,2.364131E-17,3.924468E-13,4.328815E-14,1.636271E-9,1.318959E-9,4.631398E-17,6.328971E-12,1.952784E-13,1.201704E-11,2.096251E-8,4.073238E-8,8.034E-9,2.536332E-10,7.516981E-14,1.318767E-9,2.008132E-12,9.920915E-24,1.926652E-12,3.817651E-22,1.200147E-19,4.486534E-18,7.810253E-17,1.441596E-10,1.946171E-18,6.876701E-18,2.434538E-20,1.779629E-12,4.923549E-17,3.157235E-20,3.340462E-22,6.18435E-11,3.428014E-11,0.01921551,1.264646E-11,0.00792393,3.398422E-12,9.717833E-32,1.458743E-24,7.34013E-16,9.077387E-16,5.255579E-20,1.199411E-16,0.01043317,0.0171685,9.179987,1.118727E-4,519545.7,519545.7
6.186789E-7,14.99995,-8308519.0,999.9993,999.9993,0.00167809,1.0,0.9452586,7.379051E-10,2.429959E-8,7.274521E-11,4.418215E-9,4.397927E-9,9.233633E-16,1.637812E-11,1.787484E-12,1.80072E-8,6.042666E-9,9.67261E-16,1.752034E-10,6.317472E-12,2.635823E-10,9.528463E-8,1.983886E-7,3.63475E-8,2.314442E-9,1.562648E-12,6.038792E-9,1.360336E-10,3.113082E-21,5.176824E-11,4.793415E-19,1.733082E-17,1.567617E-15,1.822699E-14,1.279176E-9,4.45943E-16,1.582571E-15,6.035801E-18,1.313464E-10,4.60622E-15,2.930986E-18,7.952981E-20,5.101754E-10,4.683095E-10,0.01921542,3.50172E-10,0.007923928,8.788384E-11,1.565021E-27,4.498897E-22,4.477881E-14,4.703437E-14,6.806551E-18,5.007916E-15,0.01043316,0.01716846,9.179985,1.118727E-4,519545.6,519545.6
3.306987E-6,14.99992,-9854386.0,999.9956,999.9956,0.00167809,1.0,0.9452573,4.281208E-8,2.526899E-7,4.094082E-9,4.126126E-8,6.317342E-8,9.006728E-14,4.08471E-10,4.124429E-11,2.321916E-7,3.584956E-8,3.601453E-14,5.067665E-9,9.280597E-11,6.41341E-9,4.128072E-7,1.165066E-6,1.982132E-7,1.902384E-8,4.714484E-11,3.574326E-8,5.296156E-9,5.804966E-18,1.398565E-9,5.531833E-16,2.721428E-15,2.299804E-13,4.760404E-12,1.114683E-8,1.386397E-13,5.221711E-13,2.013009E-15,5.15231E-9,8.230908E-13,4.918101E-16,3.008912E-17,3.370394E-9,9.515589E-9,0.0192149,1.012833E-8,0.007923913,2.4378E-9,3.458997E-23,1.664605E-19,2.547453E-12,2.730459E-12,1.033583E-15,1.327253E-13,0.01043306,0.01716821,9.179972,1.11873E-4,519544.8,519544.8
1.604382E-5,14.99973,-1.379096E7,999.9725,999.9725,0.00167809,1.0,0.9452468,1.699037E-6,1.902061E-6,1.520804E-7,3.10205E-7,9.556811E-7,7.830869E-12,7.702167E-9,4.931646E-10,2.950026E-6,2.62783E-7,4.198284E-12,1.301258E-7,1.484294E-9,8.955808E-8,9.739171E-7,7.275849E-6,1.061777E-6,2.093197E-7,1.52761E-9,2.618397E-7,1.448678E-7,1.362316E-14,3.318067E-8,3.882332E-13,3.378087E-13,2.143528E-11,4.991018E-10,1.350276E-7,2.854285E-11,1.380579E-10,4.746675E-13,1.402599E-7,1.841505E-10,8.503444E-14,1.048115E-14,2.244347E-8,2.156288E-7,0.01921167,2.600387E-7,0.007923738,5.992611E-8,6.194666E-19,7.742303E-17,1.232793E-10,1.087773E-10,2.182584E-13,1.057964E-11,0.01043186,0.01716653,9.179874,1.118744E-4,519539.2,519539.2
4.131223E-5,14.99936,-1.782833E7,999.9117,999.9117,0.00167809,1.0,0.9452098,1.18631E-5,4.441635E-6,1.224673E-6,8.542513E-7,5.408386E-6,1.350793E-10,6.410226E-8,1.96587E-9,1.327676E-5,1.012456E-6,1.290023E-10,8.128692E-7,1.412055E-8,3.505763E-7,1.341618E-6,2.48463E-5,3.176098E-6,1.088542E-6,1.571148E-8,1.048812E-6,9.299148E-7,9.42887E-13,2.010261E-7,1.548638E-11,5.703743E-12,3.005882E-10,4.89115E-9,7.081138E-7,5.622977E-10,3.556764E-9,1.060871E-11,8.844077E-7,6.826175E-9,2.521025E-12,4.048615E-13,8.311911E-8,1.311932E-6,0.01920218,1.623522E-6,0.00792298,3.629911E-7,3.763054E-16,1.175624E-14,2.01783E-9,7.694155E-10,1.215838E-11,4.284905E-10,0.01042648,0.01716127,9.179545,1.118772E-4,519520.7,519520.7
4.180813E-5,14.99935,-1.788378E7,999.9104,999.9104,0.00167809,1.0,0.9452089,1.213396E-5,4.478799E-6,1.255171E-6,8.628182E-7,5.52443E-6,1.401303E-10,6.585578E-8,1.997933E-9,1.352699E-5,1.029173E-6,1.345721E-10,8.30801E-7,1.453208E-8,3.56469E-7,1.346779E-6,2.524612E-5,3.221592E-6,1.111582E-6,1.620026E-8,1.067386E-6,9.508481E-7,9.909831E-13,2.054091E-7,1.618315E-11,5.905154E-12,3.100089E-10,5.021987E-9,7.229011E-7,5.828723E-10,3.699339E-9,1.101576E-11,9.039749E-7,7.144317E-9,2.634442E-12,4.241346E-13,8.454711E-8,1.340596E-6,0.01920197,1.659315E-6,0.007922961,3.708121E-7,4.084431E-16,1.254243E-14,2.093405E-9,7.872504E-10,1.281422E-11,4.482072E-10,0.01042634,0.01716115,9.179537,1.118772E-4,519520.2,519520.2
4.292916E-5,14.99933,-1.80042E7,999.9074,999.9074,0.00167809,1.0,0.9452069,1.275457E-5,4.561257E-6,1.325267E-6,8.818504E-7,5.790098E-6,1.520178E-10,6.991063E-8,2.070666E-9,1.40982E-5,1.067068E-6,1.47771E-10,8.718682E-7,1.548595E-8,3.698793E-7,1.358238E-6,2.615639E-5,3.324887E-6,1.164387E-6,1.732025E-8,1.109694E-6,9.988409E-7,1.106227E-12,2.154449E-7,1.783788E-11,6.376944E-12,3.318708E-10,5.323634E-9,7.567596E-7,6.311269E-10,4.035474E-9,1.197329E-11,9.487888E-7,7.902731E-9,2.904815E-12,4.702251E-13,8.780301E-8,1.406231E-6,0.01920147,1.741285E-6,0.007922918,3.887E-7,4.898426E-16,1.447606E-14,2.271331E-9,8.281619E-10,1.43978E-11,4.950809E-10,0.01042603,0.01716087,9.17952,1.118773E-4,519519.2,519519.2
4.354214E-5,14.99932,-1.806904E7,999.9057,999.9057,0.00167809,1.0,0.9452057,1.309863E-5,4.605464E-6,1.364253E-6,8.920657E-7,5.937303E-6,1.587941E-10,7.218004E-8,2.110575E-9,1.441371E-5,1.087842E-6,1.553475E-10,8.946262E-7,1.60211E-8,3.772626E-7,1.364387E-6,2.665779E-5,3.381622E-6,1.19369E-6,1.795943E-8,1.133009E-6,1.025467E-6,1.173132E-12,2.210052E-7,1.878985E-11,6.644571E-12,3.441505E-10,5.491943E-9,7.755191E-7,6.585337E-10,4.227402E-9,1.25188E-11,9.736241E-7,8.340741E-9,3.061006E-12,4.969356E-13,8.959914E-8,1.442596E-6,0.0192012,1.786709E-6,0.007922894,3.985992E-7,5.398561E-16,1.562909E-14,2.372791E-9,8.508715E-10,1.532455E-11,5.220735E-10,0.01042585,0.01716071,9.17951,1.118774E-4,519518.7,519518.7
4.381603E-5,14.99932,-1.809756E7,999.905,999.905,0.00167809,1.0,0.9452052,1.325343E-5,4.625015E-6,1.381821E-6,8.965859E-7,6.003513E-6,1.618864E-10,7.320604E-8,2.128438E-9,1.45554E-5,1.097136E-6,1.58817E-10,9.048635E-7,1.626334E-8,3.805732E-7,1.367108E-6,2.688266E-5,3.40703E-6,1.20688E-6,1.82492E-8,1.143467E-6,1.037452E-6,1.203947E-12,2.23506E-7,1.922628E-11,6.766399E-12,3.49712E-10,5.567917E-9,7.839571E-7,6.710173E-10,4.315057E-9,1.276766E-11,9.847959E-7,8.541944E-9,3.132771E-12,5.092276E-13,9.040528E-8,1.458953E-6,0.01920107,1.807141E-6,0.007922883,4.03049E-7,5.635649E-16,1.616738E-14,2.4191E-9,8.61096E-10,1.575316E-11,5.344539E-10,0.01042578,0.01716064,9.179505,1.118774E-4,519518.4,519518.4
4.579721E-5,14.99929,-1.829732E7,999.8996,999.8996,0.00167809,1.0,0.9452016,1.439241E-5,4.762798E-6,1.511595E-6,9.284822E-7,6.490272E-6,1.854669E-10,8.084567E-8,2.258194E-9,1.559326E-5,1.16452E-6,1.855037E-10,9.801497E-7,1.807242E-8,4.047269E-7,1.386305E-6,2.852421E-5,3.591846E-6,1.304028E-6,2.041644E-8,1.219836E-6,1.125721E-6,1.444427E-12,2.418931E-7,2.259259E-11,7.689567E-12,3.913047E-10,6.131458E-9,8.460035E-7,7.657509E-10,4.984693E-9,1.466361E-11,1.066958E-6,1.010163E-8,3.689672E-12,6.049877E-13,9.630096E-8,1.579213E-6,0.01920018,1.957397E-6,0.007922804,4.357135E-7,7.628824E-16,2.051643E-14,2.772376E-9,9.36455E-10,1.913409E-11,6.300453E-10,0.0104252,0.01716014,9.179473,1.118776E-4,519516.6,519516.6
4.63993E-5,14.99928,-1.835611E7,999.8979,999.8979,0.00167809,1.0,0.9452004,1.474507E-5,4.803431E-6,1.551948E-6,9.378992E-7,6.640882E-6,1.930618E-10,8.324233E-8,2.297806E-9,1.591307E-5,1.185041E-6,1.941784E-10,1.003449E-6,1.864177E-8,4.121376E-7,1.391974E-6,2.902816E-5,3.648359E-6,1.33416E-6,2.111216E-8,1.243284E-6,1.153084E-6,1.523829E-12,2.475817E-7,2.369017E-11,7.984859E-12,4.044137E-10,6.307507E-9,8.652038E-7,7.960987E-10,5.200756E-9,1.527359E-11,1.092386E-6,1.061289E-8,3.872518E-12,6.365572E-13,9.811458E-8,1.61642E-6,0.0191999,2.003894E-6,0.007922779,4.45801E-7,8.341081E-16,2.20066E-14,2.886208E-9,9.598352E-10,2.026362E-11,6.612418E-10,0.01042503,0.01715998,9.179464,1.118777E-4,519516.0,519516.0
4.669437E-5,14.99928,-1.838437E7,999.8971,999.8971,0.00167809,1.0,0.9451999,1.491899E-5,4.823136E-6,1.571877E-6,9.424678E-7,6.715133E-6,1.968584E-10,8.442954E-8,2.317248E-9,1.607053E-5,1.195102E-6,1.985281E-10,1.014937E-6,1.89241E-8,4.157812E-7,1.394725E-6,2.927599E-5,3.676112E-6,1.349025E-6,2.145567E-8,1.254814E-6,1.166585E-6,1.563858E-12,2.503863E-7,2.42411E-11,8.132125E-12,4.109175E-10,6.394592E-9,8.746711E-7,8.112408E-10,5.308823E-9,1.557838E-11,1.104924E-6,1.086999E-8,3.964534E-12,6.52466E-13,9.900706E-8,1.634764E-6,0.01919977,2.02682E-6,0.007922767,4.507712E-7,8.710149E-16,2.27675E-14,2.94312E-9,9.713738E-10,2.083541E-11,6.769054E-10,0.01042494,0.0171599,9.179459,1.118777E-4,519515.8,519515.8
4.694103E-5,14.99927,-1.840829E7,999.8964,999.8964,0.00167809,1.0,0.9451994,1.506492E-5,4.839505E-6,1.588613E-6,9.462636E-7,6.777435E-6,2.000701E-10,8.542836E-8,2.333516E-9,1.620253E-5,1.203515E-6,2.022146E-10,1.024576E-6,1.916179E-8,4.18833E-7,1.39701E-6,2.948358E-5,3.699341E-6,1.361507E-6,2.174955E-8,1.264473E-6,1.177916E-6,1.597893E-12,2.527393E-7,2.470832E-11,8.256525E-12,4.163942E-10,6.467795E-9,8.826143E-7,8.240355E-10,5.400269E-9,1.583616E-11,1.115444E-6,1.108825E-8,4.042688E-12,6.65989E-13,9.975495E-8,1.650154E-6,0.01919965,2.046055E-6,0.007922757,4.549395E-7,9.029164E-16,2.341943E-14,2.991268E-9,9.810598E-10,2.132278E-11,6.901905E-10,0.01042487,0.01715984,9.179455,1.118778E-4,519515.5,519515.5
4.745296E-5,14.99927,-1.845598E7,999.895,999.895,0.00167809,1.0,0.9451984,1.536938E-5,4.873171E-6,1.623571E-6,9.540729E-7,6.907368E-6,2.068478E-10,8.751996E-8,2.367319E-9,1.647755E-5,1.220981E-6,2.100142E-10,1.044682E-6,1.965996E-8,4.251837E-7,1.401713E-6,2.991566E-5,3.747635E-6,1.387552E-6,2.235859E-8,1.284575E-6,1.201564E-6,1.67023E-12,2.576472E-7,2.569768E-11,8.518527E-12,4.278776E-10,6.620906E-9,8.991841E-7,8.509931E-10,5.593333E-9,1.637995E-11,1.137387E-6,1.155117E-8,4.208562E-12,6.947227E-13,1.013125E-7,1.682255E-6,0.01919942,2.086178E-6,0.007922736,4.636288E-7,9.723213E-16,2.482007E-14,3.092887E-9,1.00128E-9,2.23623E-11,7.183289E-10,0.01042472,0.0171597,9.179446,1.118778E-4,519515.1,519515.1
4.789394E-5,14.99926,-1.849725E7,999.8938,999.8938,0.00167809,1.0,0.9451976,1.56333E-5,4.901854E-6,1.653918E-6,9.607283E-7,7.019987E-6,2.12806E-10,8.934132E-8,2.39648E-9,1.671558E-5,1.23603E-6,2.16892E-10,1.06211E-6,2.009424E-8,4.306723E-7,1.405722E-6,3.028916E-5,3.789324E-6,1.41015E-6,2.289656E-8,1.30195E-6,1.222074E-6,1.734371E-12,2.619007E-7,2.657105E-11,8.748285E-12,4.378928E-10,6.754043E-9,9.135463E-7,8.746439E-10,5.763131E-9,1.685776E-11,1.156407E-6,1.196056E-8,4.355396E-12,7.201926E-13,1.026597E-7,1.710076E-6,0.01919921,2.120953E-6,0.007922718,4.711543E-7,1.035628E-15,2.607838E-14,3.18223E-9,1.018822E-9,2.3288E-11,7.43173E-10,0.01042458,0.01715959,9.179439,1.118779E-4,519514.6,519514.6
4.889825E-5,14.99925,-1.858806E7,999.891,999.891,0.00167809,1.0,0.9451957,1.624015E-5,4.966062E-6,1.723845E-6,9.756329E-7,7.278801E-6,2.268021E-10,9.355807E-8,2.46304E-9,1.726157E-5,1.270309E-6,2.331242E-10,1.10217E-6,2.11013E-8,4.432348E-7,1.414703E-6,3.114429E-5,3.884568E-6,1.462143E-6,2.41334E-8,1.341721E-6,1.269268E-6,1.887033E-12,2.716772E-7,2.863559E-11,9.285997E-12,4.611331E-10,7.061606E-9,9.465641E-7,9.300319E-10,6.162266E-9,1.797934E-11,1.20013E-6,1.293104E-8,4.704046E-12,7.807917E-13,1.057474E-7,1.774022E-6,0.01919874,2.200892E-6,0.007922676,4.884329E-7,1.19302E-15,2.9134E-14,3.392141E-9,1.059207E-9,2.550601E-11,8.019184E-10,0.01042428,0.01715932,9.179422,1.11878E-4,519513.7,519513.7
4.979636E-5,14.99923,-1.866666E7,999.8885,999.8885,0.00167809,1.0,0.9451939,1.678942E-5,5.022218E-6,1.787307E-6,9.886749E-7,7.512949E-6,2.398208E-10,9.740796E-8,2.522729E-9,1.775427E-5,1.30096E-6,2.483115E-10,1.138419E-6,2.202263E-8,4.545401E-7,1.422568E-6,3.191415E-5,3.970085E-6,1.509268E-6,2.527262E-8,1.377512E-6,1.312026E-6,2.031405E-12,2.805218E-7,3.057119E-11,9.783795E-12,4.824129E-10,7.341639E-9,9.764444E-7,9.813494E-10,6.533803E-9,1.902156E-11,1.239694E-6,1.384411E-8,5.032842E-12,8.380824E-13,1.085308E-7,1.831873E-6,0.01919832,2.273221E-6,0.007922638,5.040428E-7,1.350296E-15,3.209787E-14,3.587435E-9,1.095818E-9,2.762155E-11,8.570085E-10,0.01042401,0.01715908,9.179407,1.118781E-4,519512.8,519512.8
5.182221E-5,14.9992,-1.8839E7,999.8828,999.8828,0.00167809,1.0,0.9451899,1.805058E-5,5.144591E-6,1.933593E-6,1.017111E-6,8.050267E-6,2.709751E-10,1.063627E-7,2.657915E-9,1.888071E-5,1.370027E-6,2.849696E-10,1.221619E-6,2.417201E-8,4.802823E-7,1.439736E-6,3.366809E-5,4.164133E-6,1.617728E-6,2.797341E-8,1.458989E-6,1.410359E-6,2.385592E-12,3.008169E-7,3.525784E-11,1.096657E-11,5.321169E-10,7.990339E-9,1.045046E-6,1.103413E-9,7.423687E-9,2.151167E-11,1.330506E-6,1.606636E-8,5.836491E-12,9.786183E-13,1.148841E-7,1.96462E-6,0.01919736,2.439224E-6,0.007922552,5.397831E-7,1.769993E-15,3.965336E-14,4.054916E-9,1.180095E-9,3.288006E-11,9.904166E-10,0.01042338,0.01715854,9.179372,1.118783E-4,519510.9,519510.9
5.218993E-5,14.9992,-1.886816E7,999.8817,999.8817,0.00167809,1.0,0.9451892,1.828271E-5,5.166173E-6,1.960601E-6,1.022127E-6,8.149118E-6,2.769004E-10,1.080277E-7,2.682529E-9,1.908735E-5,1.382544E-6,2.919876E-10,1.236927E-6,2.457259E-8,4.849898E-7,1.442767E-6,3.398897E-5,4.19952E-6,1.63773E-6,2.848257E-8,1.473881E-6,1.42848E-6,2.454269E-12,3.045505E-7,3.615727E-11,1.119028E-11,5.413887E-10,8.110573E-9,1.057673E-6,1.126517E-9,7.593027E-9,2.198464E-11,1.347214E-6,1.649453E-8,5.991924E-12,1.005872E-12,1.160481E-7,1.98904E-6,0.01919718,2.469765E-6,0.007922536,5.463458E-7,1.85681E-15,4.116227E-14,4.143844E-9,1.19564E-9,3.391025E-11,1.01602E-9,0.01042326,0.01715844,9.179366,1.118783E-4,519510.5,519510.5
5.317835E-5,14.99919,-1.89469E7,999.8789,999.8789,0.00167809,1.0,0.9451872,1.891145E-5,5.223242E-6,2.033875E-6,1.035393E-6,8.416776E-6,2.93249E-10,1.125629E-7,2.748798E-9,1.964602E-5,1.416153E-6,3.114223E-10,1.278387E-6,2.566507E-8,4.976953E-7,1.450788E-6,3.485523E-5,4.294883E-6,1.691959E-6,2.986923E-8,1.514064E-6,1.477603E-6,2.645833E-12,3.146606E-7,3.865146E-11,1.180556E-11,5.666872E-10,8.437502E-9,1.091874E-6,1.190088E-9,8.060356E-9,2.328863E-11,1.392467E-6,1.768446E-8,6.424935E-12,1.081909E-12,1.19193E-7,2.055167E-6,0.01919671,2.552477E-6,0.007922493,5.640985E-7,2.108149E-15,4.544252E-14,4.389232E-9,1.237798E-9,3.680083E-11,1.087011E-9,0.01042295,0.01715817,9.179349,1.118784E-4,519509.5,519509.6
5.382713E-5,14.99918,-1.899739E7,999.8771,999.8771,0.00167809,1.0,0.9451859,1.932785E-5,5.259979E-6,2.082496E-6,1.043934E-6,8.593993E-6,3.043148E-10,1.155863E-7,2.792381E-9,2.001524E-5,1.438178E-6,3.246328E-10,1.30584E-6,2.639443E-8,5.060753E-7,1.455958E-6,3.542673E-5,4.357666E-6,1.727926E-6,3.080291E-8,1.540554E-6,1.510166E-6,2.777154E-12,3.213542E-7,4.034961E-11,1.22205E-11,5.835865E-10,8.654999E-9,1.114526E-6,1.232976E-9,8.376732E-9,2.417042E-11,1.422432E-6,1.849662E-8,6.721377E-12,1.13405E-12,1.212698E-7,2.098949E-6,0.0191964,2.607244E-6,0.007922464,5.758374E-7,2.288083E-15,4.843479E-14,4.55534E-9,1.26576E-9,3.879622E-11,1.135336E-9,0.01042275,0.01715799,9.179338,1.118785E-4,519508.9,519508.9
5.464731E-5,14.99916,-1.905931E7,999.8748,999.8748,0.00167809,1.0,0.9451843,1.985847E-5,5.305588E-6,2.14456E-6,1.054539E-6,8.819751E-6,3.186979E-10,1.194619E-7,2.847573E-9,2.048486E-5,1.465974E-6,3.418686E-10,1.340818E-6,2.733058E-8,5.167152E-7,1.462382E-6,3.615254E-5,4.437247E-6,1.773812E-6,3.200256E-8,1.574172E-6,1.551698E-6,2.949821E-12,3.298819E-7,4.256848E-11,1.275803E-11,6.052881E-10,8.933292E-9,1.143396E-6,1.288556E-9,8.787995E-9,2.531556E-11,1.460612E-6,1.956015E-8,7.110729E-12,1.202634E-12,1.239095E-7,2.154726E-6,0.019196,2.677022E-6,0.007922428,5.907749E-7,2.534209E-15,5.24396E-14,4.771261E-9,1.301443E-9,4.143656E-11,1.198466E-9,0.01042248,0.01715776,9.179323,1.118786E-4,519508.1,519508.1
5.680936E-5,14.99913,-1.921691E7,999.8685,999.8685,0.00167809,1.0,0.9451799,2.127847E-5,5.421616E-6,2.311186E-6,1.081516E-6,9.423654E-6,3.586923E-10,1.299506E-7,2.993526E-9,2.17373E-5,1.538948E-6,3.901388E-10,1.434401E-6,2.987041E-8,5.449946E-7,1.478755E-6,3.808253E-5,4.648092E-6,1.89694E-6,3.530388E-8,1.663414E-6,1.663036E-6,3.440726E-12,3.526922E-7,4.880052E-11,1.424323E-11,6.642192E-10,9.683849E-9,1.220677E-6,1.442202E-9,9.931588E-9,2.84942E-11,1.562761E-6,2.255942E-8,8.215775E-12,1.39781E-12,1.309397E-7,2.303919E-6,0.01919494,2.863698E-6,0.007922332,6.306371E-7,3.289944E-15,6.422258E-14,5.371713E-9,1.397208E-9,4.903679E-11,1.375665E-9,0.01042178,0.01715716,9.179285,1.118788E-4,519505.9,519505.9
5.726945E-5,14.99913,-1.924853E7,999.8672,999.8672,0.00167809,1.0,0.9451789,2.158456E-5,5.445526E-6,2.347201E-6,1.087075E-6,9.553782E-6,3.676028E-10,1.322332E-7,3.024667E-9,2.200649E-5,1.554411E-6,4.009573E-10,1.454569E-6,3.04243E-8,5.510553E-7,1.482134E-6,3.849632E-5,4.693154E-6,1.923546E-6,3.603228E-8,1.682516E-6,1.687073E-6,3.552174E-12,3.576072E-7,5.020073E-11,1.457233E-11,6.770808E-10,9.846716E-9,1.23734E-6,1.476261E-9,1.018634E-8,2.920128E-11,1.584776E-6,2.323552E-8,8.466353E-12,1.442163E-12,1.324489E-7,2.336065E-6,0.01919471,2.903925E-6,0.007922311,6.392081E-7,3.47291E-15,6.697547E-14,5.505495E-9,1.417905E-9,5.078049E-11,1.415451E-9,0.01042163,0.01715703,9.179277,1.118789E-4,519505.5,519505.5
5.765501E-5,14.99912,-1.927484E7,999.8661,999.8661,0.00167809,1.0,0.9451781,2.184212E-5,5.465351E-6,2.377531E-6,1.091684E-6,9.663261E-6,3.751814E-10,1.341599E-7,3.050785E-9,2.223279E-5,1.567349E-6,4.101763E-10,1.471538E-6,3.089211E-8,5.561458E-7,1.484937E-6,3.88439E-5,4.730968E-6,1.945949E-6,3.664813E-8,1.698553E-6,1.707309E-6,3.647547E-12,3.617424E-7,5.139487E-11,1.485176E-11,6.87946E-10,9.984053E-9,1.251364E-6,1.505182E-9,1.0403E-8,2.980237E-11,1.603299E-6,2.381272E-8,8.68072E-12,1.480133E-12,1.337172E-7,2.363111E-6,0.01919452,2.937772E-6,0.007922293,6.464142E-7,3.632836E-15,6.93534E-14,5.61928E-9,1.435335E-9,5.227783E-11,1.449374E-9,0.0104215,0.01715692,9.17927,1.118789E-4,519505.1,519505.1
5.817215E-5,14.99911,-1.931037E7,999.8646,999.8646,0.00167809,1.0,0.945177,2.2189E-5,5.491655E-6,2.418416E-6,1.097799E-6,9.810696E-6,3.855004E-10,1.367628E-7,3.085845E-9,2.253728E-5,1.584674E-6,4.22753E-10,1.494391E-6,3.152452E-8,5.62989E-7,1.488658E-6,3.931123E-5,4.781756E-6,1.976149E-6,3.748669E-8,1.7201E-6,1.734578E-6,3.778219E-12,3.67311E-7,5.30253E-11,1.523155E-11,7.026377E-10,1.016942E-8,1.270253E-6,1.544494E-9,1.069796E-8,3.062038E-11,1.628243E-6,2.460161E-8,8.974346E-12,1.532176E-12,1.354232E-7,2.399532E-6,0.01919427,2.983353E-6,0.00792227,6.561112E-7,3.856729E-15,7.264255E-14,5.774211E-9,1.45883E-9,5.433659E-11,1.495676E-9,0.01042133,0.01715677,9.179261,1.11879E-4,519504.6,519504.6
5.966009E-5,14.99909,-1.940768E7,999.8603,999.8603,0.00167809,1.0,0.9451739,2.319632E-5,5.565483E-6,2.537368E-6,1.114959E-6,1.023869E-5,4.162185E-10,1.44374E-7,3.186903E-9,2.341971E-5,1.63432E-6,4.603535E-10,1.560746E-6,3.337651E-8,5.827802E-7,1.499115E-6,4.066315E-5,4.928337E-6,2.063999E-6,3.994557E-8,1.782343E-6,1.813863E-6,4.172744E-12,3.834778E-7,5.790893E-11,1.635763E-11,7.456847E-10,1.071031E-8,1.325123E-6,1.661069E-9,1.157576E-8,3.305248E-11,1.700673E-6,2.696984E-8,9.86041E-12,1.689456E-12,1.40363E-7,2.505267E-6,0.01919352,3.115694E-6,0.007922202,6.842164E-7,4.566781E-15,8.278937E-14,6.2354E-9,1.527202E-9,6.060234E-11,1.634267E-9,0.01042083,0.01715635,9.179234,1.118791E-4,519503.0,519503.0
