Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H9_Soln#7 (),Mole_fraction_TC4H9_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NEOC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_IC8H16_Soln#7 (),Mole_fraction_DIMEPTD_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Mole_fraction_IC12H26_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
1.325624E-6,14.94844,-3.716431E10,1289.891,1289.891,0.001290839,1.0,0.9412621,8.002695E-5,3.661101E-4,0.00121955,5.233115E-5,5.345436E-5,2.873392E-4,5.317087E-7,8.978316E-6,0.001424054,6.118049E-5,2.90598E-7,4.261082E-5,1.96013E-6,1.991737E-5,5.881137E-5,1.339576E-4,0.001152034,2.975154E-4,6.631381E-5,1.477976E-6,4.6303E-5,7.57105E-5,7.266455E-9,8.23739E-6,4.506997E-11,3.950371E-8,5.463718E-10,5.557441E-8,4.209664E-6,3.458881E-5,5.472291E-7,1.283205E-6,1.478774E-8,4.424467E-5,2.331842E-7,7.102185E-10,5.846823E-6,5.659698E-5,0.01888021,8.118671E-5,0.007858694,2.128824E-5,7.581083E-11,2.639776E-7,4.216481E-8,8.186318E-11,4.097335E-8,0.01006884,0.0162027,9.140022,8.635272E-5,517283.8,517283.8
1.363484E-6,14.94748,-3.67245E10,1289.637,1289.637,0.001290839,1.0,0.9411388,8.099254E-5,3.86936E-4,0.001245422,5.63081E-5,5.420634E-5,2.998371E-4,5.756587E-7,9.635251E-6,0.001469974,6.229037E-5,3.175961E-7,4.458099E-5,2.089515E-6,2.060474E-5,5.864942E-5,1.336358E-4,0.001189235,3.056204E-4,6.940201E-5,1.576879E-6,4.720648E-5,7.929468E-5,8.169996E-9,8.620168E-6,5.092915E-11,4.326688E-8,6.029885E-10,5.964833E-8,4.45035E-6,3.596267E-5,5.936947E-7,1.385288E-6,1.611112E-8,4.627981E-5,2.511593E-7,7.767131E-10,6.015415E-6,5.907186E-5,0.01886739,8.490518E-5,0.007856322,2.218914E-5,8.734748E-11,2.908991E-7,4.489139E-8,9.089163E-11,4.488006E-8,0.01005491,0.01617542,9.138806,8.635825E-5,517215.0,517215.0
1.401218E-6,14.94656,-3.628838E10,1289.387,1289.387,0.001290839,1.0,0.941016,8.191309E-5,4.081043E-4,0.001270419,6.042144E-5,5.491792E-5,3.12419E-4,6.214433E-7,1.031184E-5,0.001515665,6.334595E-5,3.460247E-7,4.656674E-5,2.22213E-6,2.12901E-5,5.848547E-5,1.333101E-4,0.001226359,3.136659E-4,7.253452E-5,1.678582E-6,4.808402E-5,8.291E-5,9.148111E-9,9.006515E-6,5.731048E-11,4.723572E-8,6.632086E-10,6.386366E-8,4.694549E-6,3.73438E-5,6.422084E-7,1.491089E-6,1.749908E-8,4.833022E-5,2.696734E-7,8.468641E-10,6.183093E-6,6.156071E-5,0.01885453,8.865073E-5,0.00785395,2.309057E-5,1.001448E-10,3.19425E-7,4.768427E-8,1.005459E-10,4.898926E-8,0.01004093,0.0161483,9.137596,8.636359E-5,517146.6,517146.6
1.434717E-6,14.94576,-3.59035E10,1289.167,1289.167,0.001290839,1.0,0.9409072,8.269621E-5,4.27229E-4,0.00129196,6.419656E-5,5.551906E-5,3.236882E-4,6.637447E-7,1.093033E-5,0.001556159,6.42413E-5,3.725534E-7,4.834715E-5,2.342839E-6,2.189864E-5,5.833804E-5,1.330173E-4,0.001259346,3.207803E-4,7.535961E-5,1.771451E-6,4.884413E-5,8.615372E-5,1.008422E-8,9.353387E-6,6.345207E-11,5.094459E-8,7.199285E-10,6.773529E-8,4.914787E-6,3.857923E-5,6.871271E-7,1.588372E-6,1.878955E-8,5.01679E-5,2.865914E-7,9.124509E-10,6.331636E-6,6.378757E-5,0.01884304,9.200699E-5,0.00785184,2.389319E-5,1.126686E-10,3.461919E-7,5.022525E-8,1.09683E-10,5.281892E-8,0.01002846,0.01612429,9.136526,8.636819E-5,517086.0,517086.0
1.484527E-6,14.94462,-3.533585E10,1288.844,1288.844,0.001290839,1.0,0.9407457,8.380311E-5,4.562226E-4,0.001322876,7.002131E-5,5.636194E-5,3.406087E-4,7.295196E-7,1.188021E-5,0.001616243,6.550142E-5,4.142806E-7,5.102329E-5,2.527357E-6,2.280347E-5,5.811592E-5,1.325764E-4,0.001308439,3.313098E-4,7.963431E-5,1.913955E-6,4.994196E-5,9.10331E-5,1.159965E-8,9.875647E-6,7.345873E-11,5.678766E-8,8.101012E-10,7.371695E-8,5.247975E-6,4.043151E-5,7.571497E-7,1.738791E-6,2.081082E-8,5.292892E-5,3.125479E-7,1.015856E-9,6.551929E-6,6.712682E-5,0.01882585,9.704839E-5,0.007848697,2.508978E-5,1.334655E-10,3.88549E-7,5.410787E-8,1.242889E-10,5.883178E-8,0.0100098,0.0160887,9.134938,8.637479E-5,516996.1,516996.1
1.511569E-6,14.94402,-3.503028E10,1288.672,1288.672,0.001290839,1.0,0.9406582,8.437604E-5,4.72233E-4,0.001339112,7.328797E-5,5.679499E-5,3.498731E-4,7.666673E-7,1.241067E-5,0.001648796,6.615061E-5,4.380927E-7,5.24899E-5,2.629987E-6,2.329462E-5,5.799403E-5,1.323344E-4,0.001335109,3.370016E-4,8.199092E-5,1.993505E-6,5.052204E-5,9.370897E-5,1.248679E-8,1.016232E-5,7.935051E-11,6.012678E-8,8.620541E-10,7.707696E-8,5.431602E-6,4.144439E-5,7.9679E-7,1.823307E-6,2.195998E-8,5.444146E-5,3.270238E-7,1.074998E-9,6.67123E-6,6.895291E-5,0.01881647,9.980954E-5,0.007846988,2.574058E-5,1.459168E-10,4.128459E-7,5.626684E-8,1.327449E-10,6.225669E-8,0.009999621,0.01606943,9.134079,8.637826E-5,516947.5,516947.5
1.555302E-6,14.94308,-3.454043E10,1288.395,1288.395,0.001290839,1.0,0.940517,8.526215E-5,4.985117E-4,0.001364565,7.872356E-5,5.746034E-5,3.649658E-4,8.288775E-7,1.328993E-5,0.001701338,6.714969E-5,4.783503E-7,5.488099E-5,2.799502E-6,2.408864E-5,5.779516E-5,1.319397E-4,0.001378259,3.461695E-4,8.585336E-5,2.125346E-6,5.143681E-5,9.807414E-5,1.402157E-8,1.063041E-5,8.959714E-11,6.57791E-8,9.506561E-10,8.267809E-8,5.732443E-6,4.309255E-5,8.633223E-7,1.964175E-6,2.38962E-8,5.690653E-5,3.509772E-7,1.175206E-9,6.863702E-6,7.192427E-5,0.01880121,1.043086E-4,0.00784422,2.679411E-5,1.679019E-10,4.541073E-7,5.983239E-8,1.472286E-10,6.803574E-8,0.009983089,0.01603836,9.132693,8.638369E-5,516869.1,516869.1
1.586706E-6,14.94243,-3.419219E10,1288.199,1288.199,0.001290839,1.0,0.9404157,8.586843E-5,5.176668E-4,0.00138224,8.274128E-5,5.791242E-5,3.758836E-4,8.751705E-7,1.39372E-5,0.001738986,6.782924E-5,5.086051E-7,5.661194E-5,2.923852E-6,2.465854E-5,5.765115E-5,1.31654E-4,0.001409254,3.527243E-4,8.866465E-5,2.222423E-6,5.207619E-5,1.012361E-4,1.520262E-8,1.096983E-5,9.75249E-11,7.003241E-8,1.017848E-9,8.682743E-8,5.951298E-6,4.428337E-5,9.129493E-7,2.068479E-6,2.534625E-8,5.869038E-5,3.685723E-7,1.250696E-9,7.001549E-6,7.407093E-5,0.01879021,1.075636E-4,0.007842231,2.755103E-5,1.851769E-10,4.852543E-7,6.244785E-8,1.582613E-10,7.236927E-8,0.009971169,0.01601611,9.131701,8.638746E-5,516812.9,516812.9
1.629079E-6,14.94158,-3.372734E10,1287.937,1287.937,0.001290839,1.0,0.9402794,8.664788E-5,5.438749E-4,0.001405304,8.831089E-5,5.848978E-5,3.907144E-4,9.397669E-7,1.483095E-5,0.001789668,6.869733E-5,5.512293E-7,5.896482E-5,3.094995E-6,2.542696E-5,5.74554E-5,1.312656E-4,0.001451079,3.615305E-4,9.250564E-5,2.356521E-6,5.29161E-5,1.055365E-4,1.690474E-8,1.143197E-5,1.090103E-10,7.603195E-8,1.113342E-9,9.259406E-8,6.250146E-6,4.589912E-5,9.823626E-7,2.213311E-6,2.73823E-8,6.111429E-5,3.92806E-7,1.357312E-9,7.187042E-6,7.698313E-5,0.01877529,1.119856E-4,0.007839546,2.857221E-5,2.105791E-10,5.293148E-7,6.60477E-8,1.740079E-10,7.846019E-8,0.009955025,0.01598618,9.130367,8.639237E-5,516737.4,516737.4
1.665576E-6,14.94087,-3.333182E10,1287.715,1287.715,0.001290839,1.0,0.9401623,8.728475E-5,5.667705E-4,0.001424463,9.324232E-5,5.895827E-5,4.035757E-4,9.973595E-7,1.561899E-5,0.001833215,6.940133E-5,5.896175E-7,6.10065E-5,3.2454E-6,2.608826E-5,5.72856E-5,1.309287E-4,0.001487103,3.690804E-4,9.585619E-5,2.474853E-6,5.361894E-5,1.092703E-4,1.847423E-8,1.183373E-5,1.196584E-10,8.1442E-8,1.200139E-9,9.771531E-8,6.510664E-6,4.729859E-5,1.044408E-6,2.34177E-6,2.920963E-8,6.321681E-5,4.141077E-7,1.453591E-9,7.346339E-6,7.950494E-5,0.01876239,1.158203E-4,0.007837233,2.945121E-5,2.344948E-10,5.691577E-7,6.921187E-8,1.883831E-10,8.393122E-8,0.009941069,0.01596049,9.129221,8.639646E-5,516672.6,516672.6
1.69813E-6,14.94026,-3.298303E10,1287.519,1287.519,0.001290839,1.0,0.9400581,8.782666E-5,5.874336E-4,0.001441008,9.774337E-5,5.935456E-5,4.151114E-4,1.050243E-6,1.633568E-5,0.001871968,6.999613E-5,6.251756E-7,6.283863E-5,3.381812E-6,2.667757E-5,5.71333E-5,1.306266E-4,0.001519229,3.757868E-4,9.887616E-5,2.58256E-6,5.423002E-5,1.126225E-4,1.995752E-8,1.219484E-5,1.297688E-10,8.645851E-8,1.281174E-9,1.024032E-7,6.745334E-6,4.855248E-5,1.10151E-6,2.459193E-6,3.089721E-8,6.510291E-5,4.334215E-7,1.542991E-9,7.488041E-6,8.176386E-5,0.01875084,1.192596E-4,0.00783517,3.023438E-5,2.575027E-10,6.061858E-7,7.208227E-8,2.01854E-10,8.898649E-8,0.009928586,0.01593764,9.128203,8.639998E-5,516614.9,516614.9
1.741221E-6,14.93949,-3.252734E10,1287.262,1287.262,0.001290839,1.0,0.9399204,8.850721E-5,6.151231E-4,0.00146214,1.038469E-4,5.984917E-5,4.304693E-4,1.122427E-6,1.730373E-5,0.001923136,7.073695E-5,6.741703E-7,6.527895E-5,3.565548E-6,2.74568E-5,5.693058E-5,1.302245E-4,0.001561741,3.846239E-4,1.029173E-4,2.728215E-6,5.501643E-5,1.170898E-4,2.204581E-8,1.267671E-5,1.440744E-10,9.337844E-8,1.393789E-9,1.087821E-7,7.059142E-6,5.021991E-5,1.179646E-6,2.618676E-6,3.32151E-8,6.761422E-5,4.594142E-7,1.666515E-9,7.67505E-6,8.476684E-5,0.0187355,1.238379E-4,0.00783244,3.126937E-5,2.905191E-10,6.573795E-7,7.59497E-8,2.206489E-10,9.593247E-8,0.009912014,0.0159075,9.126859,8.640448E-5,516538.9,516538.9
1.790874E-6,14.93863,-3.201104E10,1286.971,1286.971,0.001290839,1.0,0.9397623,8.92412E-5,6.474843E-4,0.001485425,1.110799E-4,6.037877E-5,4.482818E-4,1.208651E-6,1.844553E-5,0.001981906,7.152725E-5,7.333649E-7,6.811067E-5,3.781551E-6,2.835328E-5,5.669559E-5,1.297584E-4,0.001610698,3.947496E-4,1.076321E-4,2.900306E-6,5.58915E-5,1.222768E-4,2.463437E-8,1.323714E-5,1.619135E-10,1.017501E-7,1.531254E-9,1.163762E-7,7.424942E-6,5.21511E-5,1.27327E-6,2.808033E-6,3.600495E-8,7.052707E-5,4.89921E-7,1.816274E-9,7.889716E-6,8.82433E-5,0.01871775,1.291467E-4,0.007829296,3.245875E-5,3.323867E-10,7.194682E-7,8.049857E-8,2.436992E-10,1.042943E-7,0.009892859,0.0158729,9.125317,8.640944E-5,516451.6,516451.6
1.874794E-6,14.93727,-3.116079E10,1286.489,1286.489,0.001290839,1.0,0.9394964,9.036518E-5,7.032199E-4,0.001522274,1.23773E-4,6.118206E-5,4.786436E-4,1.361704E-6,2.043605E-5,0.002080752,7.271704E-5,8.401463E-7,7.293996E-5,4.156461E-6,2.986454E-5,5.629552E-5,1.289648E-4,0.001693341,4.117233E-4,1.157312E-4,3.201192E-6,5.729695E-5,1.311302E-4,2.947425E-8,1.419617E-5,1.955487E-10,1.168795E-7,1.782868E-9,1.298017E-7,8.052549E-6,5.543611E-5,1.440212E-6,3.141236E-6,4.101114E-8,7.549171E-5,5.426811E-7,2.087852E-9,8.250462E-6,9.41525E-5,0.01868759,1.381912E-4,0.007823992,3.445862E-5,4.132058E-10,8.320248E-7,8.840124E-8,2.861651E-10,1.192958E-7,0.009860365,0.01581479,9.122729,8.641727E-5,516305.1,516305.1
1.972661E-6,14.93583,-3.020583E10,1285.943,1285.943,0.001290839,1.0,0.9391883,9.150319E-5,7.697279E-4,0.001561465,1.392765E-4,6.198622E-5,5.144061E-4,1.551519E-6,2.284634E-5,0.002195231,7.389122E-5,9.754027E-7,7.863082E-5,4.607992E-6,3.161972E-5,5.582534E-5,1.28032E-4,0.001789502,4.312952E-4,1.2536E-4,3.567253E-6,5.882439E-5,1.415741E-4,3.589346E-8,1.533165E-5,2.40644E-10,1.360883E-7,2.107716E-9,1.463822E-7,8.797514E-6,5.929451E-5,1.64853E-6,3.54966E-6,4.730978E-8,8.133736E-5,6.057979E-7,2.434414E-9,8.667765E-6,1.010853E-4,0.01865221,1.488344E-4,0.007817828,3.676991E-5,5.248787E-10,9.754097E-7,9.793391E-8,3.41446E-10,1.381504E-7,0.009822328,0.01574758,9.119737,8.64256E-5,516135.8,516135.8
2.096988E-6,14.93421,-2.905119E10,1285.274,1285.274,0.001290839,1.0,0.9388004,9.270278E-5,8.563018E-4,0.001605736,1.59978E-4,6.282507E-5,5.602942E-4,1.809704E-6,2.603252E-5,0.002339361,7.508655E-5,1.164012E-6,8.593403E-5,5.201376E-6,3.383632E-5,5.522406E-5,1.268386E-4,0.001911217,4.558112E-4,1.378331E-4,4.054417E-6,6.060083E-5,1.54993E-4,4.533269E-8,1.679759E-5,3.077894E-10,1.629453E-7,2.571025E-9,1.688611E-7,9.760849E-6,6.422772E-5,1.934034E-6,4.097319E-6,5.602582E-8,8.883199E-5,6.878507E-7,2.922345E-9,9.192394E-6,1.099355E-4,0.01860702,1.624701E-4,0.007810043,3.96652E-5,6.970637E-10,1.176468E-6,1.104912E-7,4.210328E-10,1.641809E-7,0.009773872,0.0156631,9.115979,8.6435E-5,515923.1,515923.1
2.141891E-6,14.93368,-2.865034E10,1285.038,1285.038,0.001290839,1.0,0.9386613,9.307356E-5,8.880816E-4,0.001620299,1.677107E-4,6.308301E-5,5.769716E-4,1.907488E-6,2.721407E-5,0.002391045,7.544518E-5,1.236745E-6,8.858792E-5,5.420535E-6,3.463286E-5,5.500618E-5,1.26406E-4,0.00195503,4.6457E-4,1.423938E-4,4.236075E-6,6.119964E-5,1.598735E-4,4.911233E-8,1.733278E-5,3.349149E-10,1.733215E-7,2.752633E-9,1.773626E-7,1.011267E-5,6.601562E-5,2.042778E-6,4.302521E-6,5.936882E-8,9.155349E-5,7.178652E-7,3.111919E-9,9.380314E-6,1.13139E-4,0.01859065,1.674187E-4,0.007807246,4.06979E-5,7.683574E-10,1.254261E-6,1.151386E-7,4.524347E-10,1.741416E-7,0.009756354,0.01563284,9.114635,8.643809E-5,515847.0,515847.0
2.173444E-6,14.93332,-2.837384E10,1284.875,1284.875,0.001290839,1.0,0.9385639,9.331533E-5,9.105635E-4,0.001630097,1.732214E-4,6.325102E-5,5.887194E-4,1.977614E-6,2.805342E-5,0.002427243,7.567576E-5,1.289327E-6,9.045711E-5,5.575954E-6,3.519121E-5,5.485291E-5,1.261016E-4,0.001985766,4.706942E-4,1.45614E-4,4.365465E-6,6.160729E-5,1.633121E-4,5.189077E-8,1.771053E-5,3.54934E-10,1.808291E-7,2.884893E-9,1.834575E-7,1.036098E-5,6.727341E-5,2.120966E-6,4.448963E-6,6.177992E-8,9.346968E-5,7.39048E-7,3.249456E-9,9.511859E-6,1.153912E-4,0.01857913,1.709021E-4,0.007805286,4.141907E-5,8.215556E-10,1.310573E-6,1.184378E-7,4.753699E-10,1.813168E-7,0.009744043,0.01561166,9.113693,8.644017E-5,515793.8,515793.8
2.22175E-6,14.93279,-2.795874E10,1284.627,1284.627,0.001290839,1.0,0.9384153,9.365673E-5,9.45208E-4,0.001644426,1.817757E-4,6.348821E-5,6.067458E-4,2.087186E-6,2.935214E-5,0.002482465,7.599652E-5,1.372165E-6,9.332475E-5,5.816014E-6,3.604375E-5,5.46181E-5,1.256351E-4,0.002032733,4.800216E-4,1.505664E-4,4.566247E-6,6.221101E-5,1.685896E-4,5.634311E-8,1.829137E-5,3.871439E-10,1.926665E-7,3.094838E-9,1.929795E-7,1.074267E-5,6.920075E-5,2.243459E-6,4.676607E-6,6.55693E-8,9.640843E-5,7.715955E-7,3.466949E-9,9.712432E-6,1.188402E-4,0.01856148,1.76243E-4,0.007802294,4.251564E-5,9.081201E-10,1.399391E-6,1.235394E-7,5.118825E-10,1.925781E-7,0.009725197,0.01557936,9.112259,8.64432E-5,515712.6,515712.6
2.387476E-6,14.93121,-2.660858E10,1283.805,1283.805,0.001290839,1.0,0.9379102,9.458333E-5,0.001065916,0.001687777,2.12117E-4,6.413565E-5,6.688937E-4,2.482714E-6,3.392077E-5,0.00267009,7.68325E-5,1.677667E-6,1.03204E-4,6.656825E-6,3.894643E-5,5.381212E-5,1.240327E-4,0.002192986,5.115779E-4,1.67724E-4,5.278241E-6,6.410453E-5,1.867881E-4,7.35036E-8,2.030461E-5,5.126135E-10,2.364156E-7,3.884653E-9,2.273686E-7,1.206373E-5,7.582026E-5,2.688757E-6,5.487091E-6,7.945915E-8,1.065237E-4,8.838849E-7,4.27747E-9,1.039294E-5,1.306653E-4,0.01850084,1.946129E-4,0.007792121,4.620382E-5,1.255417E-9,1.727739E-6,1.414653E-7,6.502723E-10,2.33683E-7,0.009660626,0.01546976,9.107395,8.645238E-5,515437.3,515437.3
2.455708E-6,14.93065,-2.60853E10,1283.478,1283.478,0.001290839,1.0,0.9377044,9.486365E-5,0.001116343,0.001703181,2.250149E-4,6.433531E-5,6.945833E-4,2.654071E-6,3.584655E-5,0.002746495,7.707245E-5,1.812978E-6,1.072834E-4,7.009681E-6,4.013087E-5,5.348066E-5,1.233732E-4,0.00225853,5.243707E-4,1.748452E-4,5.581072E-6,6.480847E-5,1.943101E-4,8.145143E-8,2.114155E-5,5.71353E-10,2.558349E-7,4.241759E-9,2.422899E-7,1.261155E-5,7.854473E-5,2.883111E-6,5.833004E-6,8.557356E-8,1.106965E-4,9.301878E-7,4.640623E-9,1.066963E-5,1.355227E-4,0.01847586,2.021848E-4,0.007787977,4.76867E-5,1.422875E-9,1.873423E-6,1.490165E-7,7.133109E-10,2.516878E-7,0.00963411,0.01542518,9.105419,8.645564E-5,515325.4,515325.4
2.487434E-6,14.9304,-2.584828E10,1283.328,1283.328,0.001290839,1.0,0.9376092,9.49756E-5,0.001139915,0.001709891,2.310847E-4,6.441627E-5,7.065425E-4,2.73537E-6,3.674975E-5,0.002781852,7.7166E-5,1.877762E-6,1.091814E-4,7.174877E-6,4.067938E-5,5.332672E-5,1.230667E-4,0.002288914,5.302796E-4,1.781644E-4,5.72367E-6,6.512162E-5,1.978113E-4,8.532717E-8,2.153208E-5,6.001261E-10,2.651407E-7,4.414213E-9,2.493761E-7,1.286682E-5,7.981064E-5,2.975606E-6,5.996067E-6,8.849377E-8,1.126372E-4,9.516963E-7,4.815379E-9,1.079758E-5,1.377777E-4,0.01846425,2.05705E-4,0.007786059,4.836879E-5,1.505911E-9,1.943204E-6,1.525579E-7,7.438453E-10,2.602669E-7,0.0096218,0.01540456,9.104505,8.645705E-5,515273.7,515273.7
2.586249E-6,14.9297,-2.513506E10,1282.87,1282.87,0.001290839,1.0,0.9373145,9.525376E-5,0.001213798,0.001729038,2.502643E-4,6.462375E-5,7.438331E-4,2.995025E-6,3.959152E-5,0.002891275,7.739117E-5,2.087101E-6,1.150949E-4,7.69346E-6,4.237847E-5,5.284821E-5,1.221135E-4,0.002383154,5.485243E-4,1.88527E-4,6.174684E-6,6.604158E-5,2.087251E-4,9.815028E-8,2.275349E-5,6.958837E-10,2.952447E-7,4.97775E-9,2.720445E-7,1.366354E-5,8.374787E-5,3.272195E-6,6.512434E-6,9.790042E-8,1.186805E-4,1.018508E-6,5.383965E-9,1.119322E-5,1.447835E-4,0.01842809,2.166618E-4,0.007780127,5.046214E-5,1.786672E-9,2.168756E-6,1.637007E-7,8.44007E-10,2.878144E-7,0.009583552,0.01534078,9.10168,8.646109E-5,515113.9,515113.9
2.651147E-6,14.9293,-2.468664E10,1282.576,1282.576,0.001290839,1.0,0.9371224,9.538214E-5,0.001262659,0.001740246,2.630678E-4,6.472616E-5,7.683461E-4,3.170688E-6,4.147895E-5,0.002962561,7.749022E-5,2.230723E-6,1.189778E-4,8.036948E-6,4.348652E-5,5.253494E-5,1.21489E-4,0.002444712,5.603765E-4,1.953461E-4,6.476222E-6,6.660221E-5,2.158957E-4,1.071996E-7,2.355934E-5,7.639398E-10,3.159264E-7,5.369662E-9,2.874151E-7,1.418766E-5,8.632761E-5,3.47381E-6,6.858065E-6,1.043302E-7,1.22646E-4,1.062174E-6,5.777441E-9,1.145068E-5,1.493672E-4,0.01840438,2.238472E-4,0.007776265,5.181086E-5,1.990005E-9,2.323511E-6,1.711034E-7,9.139806E-10,3.065672E-7,0.009558518,0.01529926,9.099843,8.646345E-5,515009.9,515009.9
2.721853E-6,14.92889,-2.42155E10,1282.262,1282.262,0.001290839,1.0,0.9369145,9.547668E-5,0.001316155,0.001751299,2.77185E-4,6.481E-5,7.950592E-4,3.366532E-6,4.355173E-5,0.003039698,7.755962E-5,2.392651E-6,1.232051E-4,8.413342E-6,4.468639E-5,5.219474E-5,1.208103E-4,0.002511462,5.731723E-4,2.027805E-4,6.809202E-6,6.717571E-5,2.237057E-4,1.176359E-7,2.444012E-5,8.428818E-10,3.392695E-7,5.816436E-9,3.045885E-7,1.475897E-5,8.913114E-5,3.699455E-6,7.239989E-6,1.115584E-7,1.269606E-4,1.109489E-6,6.224333E-9,1.172903E-5,1.543428E-4,0.01837857,2.316614E-4,0.007772088,5.325615E-5,2.229461E-9,2.497952E-6,1.792363E-7,9.940357E-10,3.275743E-7,0.009531334,0.01525436,9.097856,8.646578E-5,514897.4,514897.4
2.820044E-6,14.92841,-2.359021E10,1281.835,1281.835,0.001290839,1.0,0.9366282,9.553544E-5,0.001390837,0.001764772,2.970506E-4,6.488279E-5,8.321492E-4,3.645964E-6,4.645482E-5,0.003145905,7.759794E-5,2.626823E-6,1.290664E-4,8.939114E-6,4.633977E-5,5.172452E-5,1.198715E-4,0.002603594,5.907419E-4,2.131036E-4,7.278798E-6,6.791089E-5,2.34541E-4,1.331446E-7,2.566747E-5,9.610286E-10,3.730709E-7,6.471293E-9,3.291645E-7,1.555213E-5,9.301009E-5,4.022898E-6,7.778866E-6,1.219753E-7,1.32939E-4,1.174658E-6,6.876641E-9,1.211185E-5,1.612167E-4,0.01834282,2.424821E-4,0.007766344,5.522095E-5,2.594435E-9,2.750062E-6,1.906347E-7,1.111877E-9,3.577117E-7,0.009493754,0.01519256,9.095124,8.646861E-5,514742.8,514742.8
3.055571E-6,14.92753,-2.221851E10,1280.854,1280.854,0.001290839,1.0,0.9359528,9.537616E-5,0.001571332,0.001789122,3.457025E-4,6.488148E-5,9.209346E-4,4.349445E-6,5.350484E-5,0.00339628,7.74754E-5,3.231305E-6,1.430556E-4,1.02095E-5,5.024226E-5,5.060942E-5,1.176411E-4,0.002821777,6.319489E-4,2.377831E-4,8.434875E-6,6.940922E-5,2.604278E-4,1.752789E-7,2.862553E-5,1.286509E-9,4.605383E-7,8.206032E-9,3.914479E-7,1.744799E-5,1.022291E-4,4.844158E-6,9.105411E-6,1.486967E-7,1.471876E-4,1.327809E-6,8.592911E-9,1.301231E-5,1.775058E-4,0.01825751,2.682393E-4,0.00775284,5.972951E-5,3.63508E-9,3.399411E-6,2.18366E-7,1.426493E-9,4.342971E-7,0.009404546,0.01504703,9.088698,8.647369E-5,514379.1,514379.1
3.099365E-6,14.92741,-2.198203E10,1280.678,1280.678,0.001290839,1.0,0.9358289,9.53056E-5,0.00160504,0.001792537,3.548733E-4,6.485779E-5,9.373971E-4,4.485128E-6,5.482527E-5,0.003442152,7.742682E-5,3.350163E-6,1.456425E-4,1.044646E-5,5.095779E-5,5.040436E-5,1.172303E-4,0.002861893,6.394674E-4,2.423499E-4,8.653863E-6,6.965002E-5,2.652185E-4,1.838955E-7,2.917701E-5,1.35381E-9,4.777696E-7,8.554156E-9,4.03532E-7,1.779877E-5,1.039279E-4,5.003594E-6,9.356505E-6,1.53926E-7,1.498194E-4,1.355726E-6,8.935796E-9,1.317698E-5,1.805E-4,0.01824173,2.729915E-4,0.007750373,6.053581E-5,3.855894E-9,3.526776E-6,2.235697E-7,1.490002E-9,4.491664E-7,0.009388119,0.01502039,9.087523,8.647439E-5,514312.6,514312.6
