Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_IC4H9_Soln#21 (),Mole_fraction_TC4H9_Soln#21 (),Mole_fraction_IC4H8_Soln#21 (),Mole_fraction_IC4H7_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_MCPTD_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NEOC5H12_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_B1M2_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_IC8H17_Soln#21 (),Mole_fraction_IC8H16_Soln#21 (),Mole_fraction_DIMEPTD_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_BIN1A_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Mole_fraction_IC12H26_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
4.725106E-8,14.21971,-4.41227E12,1723.722,1723.722,8.39045E-4,1.0,0.8614129,0.008714112,0.001395278,0.02615332,2.7556E-4,0.001266159,0.005150168,7.283421E-4,2.126436E-4,1.998628E-4,4.100194E-4,0.02080979,0.00220238,1.24446E-4,0.002339896,6.238027E-5,3.013834E-4,5.994097E-4,0.007265945,0.006918721,0.01515647,0.01356664,0.001071479,1.453276E-4,0.002553873,7.25478E-5,3.995866E-6,2.999185E-8,6.38478E-5,2.784822E-7,4.126875E-6,4.166559E-5,1.279081E-9,2.287383E-4,4.997016E-4,2.762704E-5,2.528653E-4,4.766569E-4,5.852387E-7,0.007645653,4.697796E-4,0.006812733,2.525213E-4,1.365308E-10,5.498469E-12,1.575231E-8,2.418937E-15,1.496679E-14,0.003430268,1.179592E-5,8.346026,5.900576E-5,472347.2,472347.2
4.945537E-8,14.21735,-4.113717E12,1721.374,1721.374,8.39045E-4,1.0,0.8604617,0.008643627,0.001493554,0.02678563,3.017885E-4,0.001245081,0.005339356,7.510232E-4,2.310741E-4,2.100521E-4,3.981504E-4,0.02132632,0.002197222,1.347752E-4,0.002415939,6.70809E-5,2.858551E-4,6.150636E-4,0.006973671,0.006655482,0.01529702,0.0136587,0.001083868,1.436372E-4,0.002582532,7.666332E-5,4.423274E-6,3.268306E-8,6.742115E-5,3.069845E-7,4.488916E-6,4.367979E-5,1.494771E-9,2.402254E-4,5.004006E-4,2.990695E-5,2.613464E-4,4.812936E-4,5.646915E-7,0.007429036,4.816645E-4,0.006789018,2.624926E-4,1.666571E-10,6.554596E-12,1.723846E-8,2.961256E-15,1.821111E-14,0.00333759,1.029786E-5,8.336044,5.901558E-5,471782.3,471782.3
5.284123E-8,14.21462,-3.698632E12,1718.07,1718.07,8.39045E-4,1.0,0.8590909,0.008524876,0.001647746,0.02769682,3.442864E-4,0.001211728,0.00562278,7.832557E-4,2.602327E-4,2.252859E-4,3.805957E-4,0.02207335,0.002187652,1.510134E-4,0.002528904,7.443401E-5,2.637925E-4,6.372941E-4,0.006548561,0.00626993,0.01549824,0.01378593,0.001102036,1.41129E-4,0.002623028,8.28861E-5,5.122279E-6,3.698623E-8,7.290667E-5,3.527918E-7,5.063384E-6,4.672635E-5,1.869961E-9,2.572586E-4,5.009909E-4,3.351369E-5,2.738106E-4,4.876197E-4,5.354668E-7,0.007117642,4.98618E-4,0.006754205,2.77291E-4,2.217438E-10,8.436305E-12,1.961938E-8,3.963813E-15,2.416022E-14,0.003203784,8.421928E-6,8.321638,5.90269E-5,470967.0,470967.0
5.59471E-8,14.21298,-3.358471E12,1715.33,1715.33,8.39045E-4,1.0,0.857921,0.008407079,0.001792328,0.02847193,3.855468E-4,0.001180653,0.005875398,8.101217E-4,2.877709E-4,2.388006E-4,3.652447E-4,0.02271243,0.002177608,1.662533E-4,0.002628811,8.129947E-5,2.453583E-4,6.558674E-4,0.006182817,0.005935756,0.0156684,0.01388938,0.001117922,1.388997E-4,0.00265688,8.847829E-5,5.807646E-6,4.111075E-8,7.792666E-5,3.968278E-7,5.608202E-6,4.947253E-5,2.262922E-9,2.721948E-4,5.010707E-4,3.692415E-5,2.846721E-4,4.926555E-4,5.106486E-7,0.006852238,5.128747E-4,0.006723892,2.903279E-4,2.825489E-10,1.046018E-11,2.190063E-8,5.085577E-15,3.075921E-14,0.003089244,7.052973E-6,8.309326,5.903372E-5,470270.2,470270.2
5.888654E-8,14.21209,-3.067729E12,1712.967,1712.967,8.39045E-4,1.0,0.8568838,0.008289659,0.001931657,0.02915496,4.265224E-4,0.001151243,0.006108244,8.33256E-4,3.144285E-4,2.511783E-4,3.513908E-4,0.02327941,0.002167362,1.809353E-4,0.002720408,8.78851E-5,2.293946E-4,6.719473E-4,0.005856875,0.005636085,0.01581778,0.01397706,0.001132379,1.36837E-4,0.002686387,9.366068E-5,6.494096E-6,4.516821E-8,8.266008E-5,4.401531E-7,6.138036E-6,5.203086E-5,2.679542E-9,2.856982E-4,5.007825E-4,4.023313E-5,2.944728E-4,4.968128E-4,4.885893E-7,0.00661688,5.253078E-4,0.006696545,3.022074E-4,3.499604E-10,1.265803E-11,2.413841E-8,6.346066E-15,3.8119E-14,0.002987326,5.995957E-6,8.298399,5.903741E-5,469651.7,469651.7
6.154332E-8,14.21178,-2.828054E12,1711.006,1711.006,8.39045E-4,1.0,0.8559998,0.008179798,0.002059481,0.02973227,4.651032E-4,0.001124916,0.006313681,8.523259E-4,3.389473E-4,2.620187E-4,3.394315E-4,0.02376225,0.002157707,1.943911E-4,0.002800948,9.38987E-5,2.161202E-4,6.853064E-4,0.005578301,0.005378604,0.01594377,0.01404871,0.001145031,1.350034E-4,0.002711182,9.824813E-5,7.145285E-6,4.896333E-8,8.691894E-5,4.80599E-7,6.627723E-6,5.431079E-5,3.094664E-9,2.973612E-4,5.002468E-4,4.328566E-5,3.029499E-4,5.001072E-4,4.696749E-7,0.006416065,5.357181E-4,0.006672888,3.125735E-4,4.1974E-10,1.489611E-11,2.622169E-8,7.667862E-15,4.578724E-14,0.002900138,5.198898E-6,8.289081,5.903869E-5,469124.3,469124.3
6.303153E-8,14.2118,-2.702509E12,1709.975,1709.975,8.39045E-4,1.0,0.8555252,0.008117075,0.002131807,0.03003977,4.873324E-4,0.001110343,0.006426743,8.622732E-4,3.528345E-4,2.679474E-4,3.329628E-4,0.02402107,0.002152197,2.01996E-4,0.002845199,9.728886E-5,2.09134E-4,6.923279E-4,0.005428614,0.005239743,0.01601083,0.01408596,0.001151966,1.339868E-4,0.002724366,1.007766E-4,7.522502E-6,5.114203E-8,8.929512E-5,5.037592E-7,6.906159E-6,5.557504E-5,3.343535E-9,3.036669E-4,4.998412E-4,4.501916E-5,3.075464E-4,5.017744E-4,4.59462E-7,0.006308125,5.41225E-4,0.006660055,3.182307E-4,4.626909E-10,1.625925E-11,2.74121E-8,8.489443E-15,5.053237E-14,0.002853194,4.807137E-6,8.284077,5.903863E-5,468841.2,468841.2
6.659608E-8,14.21233,-2.424807E12,1707.687,1707.687,8.39045E-4,1.0,0.8544447,0.007964378,0.002306969,0.03073216,5.423035E-4,0.00107612,0.006691868,8.84047E-4,3.864746E-4,2.817326E-4,3.181275E-4,0.02460898,0.002138865,2.203811E-4,0.002948865,1.054611E-4,1.936223E-4,7.078758E-4,0.00508775,0.004922231,0.01616186,0.01416752,0.001168186,1.315783E-4,0.002754086,1.0671E-4,8.461377E-6,5.65145E-8,9.495504E-5,5.606161E-7,7.584118E-6,5.856734E-5,3.988244E-9,3.181026E-4,4.985861E-4,4.923415E-5,3.181319E-4,5.052877E-4,4.360155E-7,0.006061768,5.535235E-4,0.00663048,3.313597E-4,5.774173E-10,1.985977E-11,3.03265E-8,1.071142E-14,6.329903E-14,0.002745871,4.001111E-6,8.272682,5.903643E-5,468196.2,468196.2
7.14069E-8,14.21402,-2.095494E12,1704.964,1704.964,8.39045E-4,1.0,0.8531002,0.007755188,0.002547214,0.03157404,6.201381E-4,0.001031813,0.00703756,9.091212E-4,4.325419E-4,2.994268E-4,2.995236E-4,0.02533591,0.002120914,2.455064E-4,0.003084098,1.165801E-4,1.751701E-4,7.262316E-4,0.004664741,0.004525745,0.01634597,0.01426227,0.001189323,1.283776E-4,0.002790527,1.144392E-4,9.804861E-6,6.411077E-8,1.025141E-4,6.402163E-7,8.521173E-6,6.25307E-5,4.969261E-9,3.360957E-4,4.9632E-4,5.504753E-5,3.315225E-4,5.090575E-4,4.064331E-7,0.005753804,5.682755E-4,0.006592998,3.4818E-4,7.602758E-10,2.551477E-11,3.438657E-8,1.432716E-14,8.391198E-14,0.00261141,3.148825E-6,8.258509,5.902941E-5,467394.1,467394.1
7.377154E-8,14.21521,-1.950421E12,1703.764,1703.764,8.39045E-4,1.0,0.8524827,0.007651977,0.002666718,0.03195153,6.598286E-4,0.001010943,0.007202623,9.197566E-4,4.553915E-4,3.077513E-4,2.909483E-4,0.02566739,0.002112227,2.579601E-4,0.003148809,1.220721E-4,1.670385E-4,7.342386E-4,0.004471337,0.004343581,0.01642888,0.0143031,0.001199442,1.268234E-4,0.002807088,1.181202E-4,1.049612E-5,6.799073E-8,1.061924E-4,6.804511E-7,8.989942E-6,6.444933E-5,5.498923E-9,3.443191E-4,4.949903E-4,5.795063E-5,3.3775E-4,5.105428E-4,3.926883E-7,0.00561168,5.748115E-4,0.006575529,3.560887E-4,8.625816E-10,2.864953E-11,3.642921E-8,1.638566E-14,9.55782E-14,0.002549269,2.807636E-6,8.252005,5.902447E-5,467026.0,467026.0
7.58604E-8,14.21643,-1.830504E12,1702.772,1702.772,8.39045E-4,1.0,0.8519591,0.007560954,0.002772974,0.03226628,6.956272E-4,9.930419E-4,0.007345889,9.282858E-4,4.756575E-4,3.149065E-4,2.836707E-4,0.02594701,0.002104672,2.690071E-4,0.0032051,1.269337E-4,1.603218E-4,7.407961E-4,0.004307958,0.004189274,0.01649827,0.01433631,0.001208251,1.254604E-4,0.002821054,1.213073E-4,1.112313E-5,7.149888E-8,1.094199E-4,7.165596E-7,9.408049E-6,6.612904E-5,5.993115E-9,3.512485E-4,4.937081E-4,6.053714E-5,3.430674E-4,5.116708E-4,3.809558E-7,0.005490754,5.802207E-4,0.006560588,3.628876E-4,9.600394E-10,3.162297E-11,3.825654E-8,1.836829E-14,1.067762E-13,0.002496362,2.54091E-6,8.246494,5.901939E-5,466714.1,466714.1
7.807293E-8,14.21789,-1.711285E12,1701.788,1701.788,8.39045E-4,1.0,0.8514254,0.007464924,0.002886166,0.03258137,7.342632E-4,9.746437E-4,0.007495115,9.364772E-4,4.971854E-4,3.222872E-4,2.762556E-4,0.02623033,0.002096811,2.807475E-4,0.003263889,1.320905E-4,1.536521E-4,7.472428E-4,0.00414221,0.004032335,0.01656805,0.01436874,0.00121746,1.240269E-4,0.002835222,1.246172E-4,1.180359E-5,7.52977E-8,1.128154E-4,7.55356E-7,9.854684E-6,6.789335E-5,6.543612E-9,3.582503E-4,4.922469E-4,6.329717E-5,3.485187E-4,5.126892E-4,3.689314E-7,0.005367107,5.85596E-4,0.006545243,3.699039E-4,1.070692E-9,3.498826E-11,4.021346E-8,2.064335E-14,1.195862E-13,0.002442239,2.289203E-6,8.240882,5.901332E-5,466396.5,466396.5
8.046157E-8,14.21964,-1.590922E12,1700.798,1700.798,8.39045E-4,1.0,0.8508722,0.007361916,0.00300905,0.03290135,7.767637E-4,9.554422E-4,0.007653398,9.443968E-4,5.20476E-4,3.300325E-4,2.685762E-4,0.0265221,0.00208851,2.934601E-4,0.003326459,1.376634E-4,1.469295E-4,7.536575E-4,0.003971322,0.003870122,0.01663931,0.01440077,0.001227272,1.224913E-4,0.002849847,1.281152E-4,1.255659E-5,7.949537E-8,1.164537E-4,7.978458E-7,1.034089E-5,6.978172E-5,7.16929E-9,3.654261E-4,4.905579E-4,6.629813E-5,3.542031E-4,5.135973E-4,3.563979E-7,0.005238434,5.910107E-4,0.006529208,3.772725E-4,1.198917E-9,3.887862E-11,4.234868E-8,2.330967E-14,1.345529E-13,0.002385896,2.048467E-6,8.235071,5.900606E-5,466067.6,466067.6
8.301033E-8,14.22169,-1.47131E12,1699.817,1699.817,8.39045E-4,1.0,0.8503064,0.007253006,0.003140878,0.03322075,8.229672E-4,9.357171E-4,0.007819171,9.518479E-4,5.453588E-4,3.380492E-4,2.607395E-4,0.02681809,0.002079882,3.070596E-4,0.003392268,1.436128E-4,1.402629E-4,7.599146E-4,0.003797757,0.003704949,0.01671095,0.01443176,0.001237606,1.20867E-4,0.002864743,1.317621E-4,1.338055E-5,8.408566E-8,1.203035E-4,8.438415E-7,1.08639E-5,7.17788E-5,7.872912E-9,3.726528E-4,4.886368E-4,6.952185E-5,3.600482E-4,5.143615E-4,3.435187E-7,0.005106309,5.963673E-4,0.006512677,3.849079E-4,1.345984E-9,4.333383E-11,4.46502E-8,2.640483E-14,1.518731E-13,0.002328025,1.822349E-6,8.229136,5.899756E-5,465731.7,465731.7
8.501619E-8,14.22342,-1.383106E12,1699.097,1699.097,8.39045E-4,1.0,0.8498779,0.00716817,0.003245091,0.03345687,8.599152E-4,9.207474E-4,0.007947442,9.570265E-4,5.649477E-4,3.441838E-4,2.548208E-4,0.02704047,0.002073268,3.177822E-4,0.003443413,1.48295E-4,1.353571E-4,7.644366E-4,0.003667237,0.003580466,0.01676431,0.01445397,0.001245646,1.195994E-4,0.00287599,1.345709E-4,1.404349E-5,8.777956E-8,1.233093E-4,8.804945E-7,1.12783E-5,7.33381E-5,8.452829E-9,3.780347E-4,4.870441E-4,7.207279E-5,3.644947E-4,5.148235E-4,3.337297E-7,0.00500586,6.00293E-4,0.006500069,3.907582E-4,1.469301E-9,4.706755E-11,4.647655E-8,2.902875E-14,1.665176E-13,0.002284023,1.663869E-6,8.224649,5.899037E-5,465477.8,465477.8
8.813931E-8,14.22632,-1.255339E12,1698.061,1698.061,8.39045E-4,1.0,0.8492384,0.007037855,0.003408075,0.03379916,9.184056E-4,8.984023E-4,0.008143456,9.639632E-4,5.954297E-4,3.534398E-4,2.460205E-4,0.02736919,0.002063291,3.345029E-4,0.003521998,1.555817E-4,1.282682E-4,7.708171E-4,0.003474116,0.00339585,0.0168424,0.01448496,0.001258017,1.176455E-4,0.002892731,1.388382E-4,1.510037E-5,9.367483E-8,1.279465E-4,9.383188E-7,1.192798E-5,7.574527E-5,9.401644E-9,3.85893E-4,4.84433E-4,7.606557E-5,3.711604E-4,5.153149E-4,3.190745E-7,0.004855264,6.059256E-4,0.006481108,3.996005E-4,1.674819E-9,5.329281E-11,4.934336E-8,3.345594E-14,1.911581E-13,0.002218052,1.44658E-6,8.217965,5.897838E-5,465099.5,465099.5
8.991429E-8,14.22805,-1.18755E12,1697.516,1697.516,8.39045E-4,1.0,0.848889,0.006964854,0.00350106,0.03398057,9.521395E-4,8.862183E-4,0.008252913,9.67329E-4,6.127314E-4,3.585449E-4,2.412345E-4,0.02754697,0.002057797,3.440158E-4,0.003566129,1.597195E-4,1.245158E-4,7.741054E-4,0.003369586,0.003295714,0.01688422,0.01450073,0.001264972,1.165461E-4,0.002901857,1.412068E-4,1.57141E-5,9.710401E-8,1.305584E-4,9.715742E-7,1.229944E-5,7.710262E-5,9.965764E-9,3.900833E-4,4.828822E-4,7.834467E-5,3.748145E-4,5.154779E-4,3.110534E-7,0.00477265,6.088796E-4,0.006470678,4.044865E-4,1.799057E-9,5.70606E-11,5.098378E-8,3.616316E-14,2.061892E-13,0.002181864,1.33715E-6,8.214321,5.897118E-5,464893.2,464893.2
9.261572E-8,14.23082,-1.090569E12,1696.741,1696.741,8.39045E-4,1.0,0.8483756,0.006855354,0.003643013,0.03423935,0.001004119,8.683773E-4,0.008416892,9.717019E-4,6.390153E-4,3.661066E-4,2.342357E-4,0.02780565,0.002049684,3.585024E-4,0.003632611,1.660102E-4,1.191581E-4,7.786699E-4,0.003217389,0.003149655,0.01694451,0.01452231,0.001275459,1.148892E-4,0.002915244,1.447344E-4,1.666582E-5,1.024335E-7,1.345008E-4,1.022706E-6,1.286757E-5,7.915422E-5,1.085885E-8,3.960883E-4,4.804358E-4,8.182481E-5,3.801973E-4,5.15575E-4,2.992592E-7,0.004650806,6.130506E-4,0.006455264,4.117372E-4,1.998622E-9,6.31242E-11,5.349367E-8,4.055751E-14,2.305375E-13,0.0021285,1.187594E-6,8.208978,5.895972E-5,464590.8,464590.8
9.600424E-8,14.23447,-9.786631E11,1695.859,1695.859,8.39045E-4,1.0,0.8477612,0.006720923,0.00382172,0.03453598,0.001070328,8.471659E-4,0.00861829,9.759948E-4,6.71874E-4,3.752499E-4,2.259186E-4,0.02811094,0.002039928,3.766796E-4,0.00371492,1.738858E-4,1.129907E-4,7.836937E-4,0.003037625,0.002976749,0.01701474,0.01454549,0.001288455,1.128398E-4,0.002931245,1.490299E-4,1.788889E-5,1.093087E-7,1.393892E-4,1.087686E-6,1.358452E-5,8.170452E-5,1.203778E-8,4.030057E-4,4.772305E-4,8.620592E-5,3.866579E-4,5.154562E-4,2.851451E-7,0.004504217,6.177595E-4,0.006436674,4.205289E-4,2.267033E-9,7.130861E-11,5.666095E-8,4.655119E-14,2.636623E-13,0.002064316,1.025194E-6,8.202603,5.894459E-5,464230.0,464230.0
9.854563E-8,14.23733,-9.012462E11,1695.257,1695.257,8.39045E-4,1.0,0.8473203,0.006622347,0.003956155,0.03473921,0.001120661,8.320814E-4,0.008766331,9.784102E-4,6.96418E-4,3.818686E-4,2.199989E-4,0.02832673,0.002032913,3.903111E-4,0.003775927,1.797795E-4,1.087321E-4,7.869862E-4,0.002910465,0.002854188,0.01706373,0.01456021,0.001298094,1.113249E-4,0.002942714,1.521592E-4,1.882693E-5,1.146054E-7,1.430141E-4,1.137005E-6,1.412506E-5,8.360121E-5,1.296462E-8,4.077612E-4,4.747348E-4,8.950045E-5,3.91301E-4,5.152042E-4,2.750363E-7,0.004398546,6.209328E-4,0.006423245,4.269117E-4,2.481692E-9,7.788283E-11,5.904759E-8,5.140873E-14,2.90448E-13,0.002018065,9.192006E-7,8.198044,5.893274E-5,463972.0,463972.0
1.033711E-7,14.24301,-7.680354E11,1694.243,1694.243,8.39045E-4,1.0,0.8465266,0.00644073,0.004212182,0.03508301,0.001217652,8.052913E-4,0.009040683,9.812824E-4,7.42736E-4,3.939035E-4,2.094562E-4,0.02870772,0.002020284,4.161771E-4,0.003890219,1.90934E-4,1.014147E-4,7.922171E-4,0.002685794,0.00263714,0.01714873,0.01458229,0.001316154,1.085036E-4,0.002963354,1.578902E-4,2.065511E-5,1.249976E-7,1.497993E-4,1.231949E-6,1.515721E-5,8.716703E-5,1.482431E-8,4.158201E-4,4.698007E-4,9.576869E-5,3.996682E-4,5.14375E-4,2.569103E-7,0.004207208,6.261763E-4,0.006398876,4.385627E-4,2.921096E-9,9.143331E-11,6.359822E-8,6.151572E-14,3.460421E-13,0.001934364,7.489528E-7,8.189875,5.890925E-5,463509.7,463509.7
1.056866E-7,14.24583,-7.099433E11,1693.811,1693.811,8.39045E-4,1.0,0.8461645,0.006356237,0.004335322,0.03522968,0.001264785,7.932571E-4,0.00916933,9.819342E-4,7.648115E-4,3.99443E-4,2.04701E-4,0.02887803,0.002014533,4.28576E-4,0.003944405,1.962679E-4,9.822513E-5,7.942907E-4,0.002585287,0.002539839,0.01718605,0.01459032,0.001324714,1.071764E-4,0.002972774,1.605449E-4,2.155353E-5,1.301418E-7,1.5301E-4,1.278081E-6,1.565487E-5,8.886238E-5,1.576274E-8,4.19256E-4,4.673503E-4,9.877935E-5,4.034854E-4,5.138267E-4,2.486867E-7,0.00411944,6.283531E-4,0.006387677,4.439469E-4,3.146845E-9,9.844816E-11,6.578782E-8,6.678768E-14,3.749802E-13,0.001895993,6.79536E-7,8.186165,5.889757E-5,463299.7,463299.7
1.08497E-7,14.24934,-6.440378E11,1693.331,1693.331,8.39045E-4,1.0,0.8457399,0.006256039,0.004484972,0.03539284,0.00132245,7.793285E-4,0.009322978,9.821525E-4,7.914612E-4,4.05972E-4,1.991764E-4,0.02907459,0.00200781,4.436103E-4,0.004009652,2.027245E-4,9.460472E-5,7.964594E-4,0.002469232,0.002427331,0.01722854,0.01459798,0.001335013,1.055895E-4,0.00298382,1.636866E-4,2.266179E-5,1.365242E-7,1.56868E-4,1.334548E-6,1.626072E-5,9.090711E-5,1.69415E-8,4.23069E-4,4.643109E-4,1.024334E-4,4.079556E-4,5.130408E-4,2.390984E-7,0.004016201,6.307201E-4,0.006374488,4.503115E-4,3.433896E-9,1.074236E-10,6.844828E-8,7.356365E-14,4.121241E-13,0.001850878,6.043423E-7,8.181833,5.888309E-5,463054.5,463054.5
1.122463E-7,14.25413,-5.633276E11,1692.76,1692.76,8.39045E-4,1.0,0.8451975,0.006126416,0.004684865,0.03558669,0.001400075,7.618458E-4,0.009523871,9.815504E-4,8.267518E-4,4.143659E-4,1.922026E-4,0.02932055,0.001999259,4.636384E-4,0.004095875,2.113071E-4,9.016361E-5,7.988031E-4,0.002323931,0.002286239,0.01728074,0.01460481,0.001348605,1.035143E-4,0.002997944,1.677446E-4,2.416985E-5,1.452782E-7,1.61949E-4,1.410659E-6,1.707179E-5,9.361375E-5,1.858135E-8,4.275731E-4,4.601537E-4,1.073045E-4,4.136546E-4,5.11801E-4,2.269484E-7,0.003883763,6.334367E-4,0.006357543,4.585259E-4,3.8392E-9,1.202074E-10,7.199917E-8,8.326061E-14,4.651995E-13,0.001793039,5.174411E-7,8.176326,5.88633E-5,462742.8,462742.8
1.145069E-7,14.25707,-5.183281E11,1692.452,1692.452,8.39045E-4,1.0,0.8448829,0.006050502,0.004805484,0.0356912,0.001447218,7.518808E-4,0.009642827,9.807371E-4,8.478774E-4,4.192603E-4,1.88204E-4,0.02946037,0.001994324,4.756964E-4,0.004147444,2.164642E-4,8.768116E-5,7.999353E-4,0.002241276,0.002205866,0.01730988,0.01460714,0.001356721,1.022866E-4,0.003006144,1.701198E-4,2.509497E-5,1.506898E-7,1.649767E-4,1.456964E-6,1.75622E-5,9.523445E-5,1.960692E-8,4.299815E-4,4.575955E-4,1.102376E-4,4.169515E-4,5.109551E-4,2.199614E-7,0.003806673,6.348455E-4,0.006347667,4.63333E-4,4.095947E-9,1.283746E-10,7.413939E-8,8.947704E-14,4.991831E-13,0.001759391,4.714925E-7,8.173147,5.885115E-5,462562.9,462562.9
1.168778E-7,14.2602,-4.73868E11,1692.154,1692.154,8.39045E-4,1.0,0.8445623,0.005972691,0.004932035,0.0357914,0.001496903,7.418715E-4,0.009765898,9.795515E-4,8.699052E-4,4.242648E-4,1.841675E-4,0.02960057,0.001989316,4.883269E-4,0.004201213,2.218583E-4,8.522172E-5,8.009119E-4,0.002158366,0.002125163,0.01733868,0.01460822,0.001365168,1.010184E-4,0.003014505,1.725547E-4,2.60777E-5,1.564742E-7,1.681234E-4,1.505851E-6,1.807756E-5,9.692544E-5,2.071199E-8,4.322701E-4,4.54874E-4,1.133092E-4,4.203017E-4,5.099936E-4,2.128956E-7,0.003727939,6.361484E-4,0.006337569,4.682622E-4,4.375225E-9,1.373207E-10,7.638221E-8,9.630035E-14,5.364534E-13,0.00172504,4.278692E-7,8.16992,5.883825E-5,462380.3,462380.3
1.190281E-7,14.26306,-4.358157E11,1691.907,1691.907,8.39045E-4,1.0,0.8442795,0.005903709,0.005046838,0.03587433,0.001542158,7.331679E-4,0.009876071,9.782028E-4,8.897674E-4,4.286939E-4,1.806393E-4,0.02972226,0.001984917,4.997683E-4,0.004249716,2.267376E-4,8.310971E-5,8.016219E-4,0.00208636,0.002055008,0.01736331,0.01460802,0.001372774,9.988544E-5,0.003021888,1.747145E-4,2.697981E-5,1.618174E-7,1.709524E-4,1.55047E-6,1.854581E-5,9.845158E-5,2.174018E-8,4.341435E-4,4.523739E-4,1.1609E-4,4.232484E-4,5.090592E-4,2.067109E-7,0.003658328,6.371825E-4,0.006328632,4.726368E-4,4.637384E-9,1.457781E-10,7.841402E-8,1.02761E-13,5.717168E-13,0.001694682,3.919464E-7,8.167085,5.882643E-5,462219.9,462219.9
1.22612E-7,14.2679,-3.768495E11,1691.539,1691.539,8.39045E-4,1.0,0.8438239,0.005792072,0.005238181,0.03599669,0.001617935,7.194123E-4,0.01005674,9.754269E-4,9.226186E-4,4.358537E-4,1.750246E-4,0.02991418,0.001977872,5.188058E-4,0.004330035,2.348419E-4,7.981979E-5,8.024596E-4,0.001972731,0.001944178,0.01740137,0.01460531,0.001385334,9.803391E-5,0.003033793,1.782144E-4,2.850561E-5,1.709295E-7,1.756152E-4,1.625409E-6,1.932785E-5,1.009797E-4,2.350809E-8,4.36857E-4,4.481456E-4,1.207121E-4,4.279739E-4,5.073782E-4,1.968562E-7,0.003545929,6.386108E-4,0.006314183,4.797337E-4,5.093031E-9,1.606167E-10,8.179348E-8,1.141113E-13,6.336188E-13,0.001645689,3.388837E-7,8.162542,5.880649E-5,461962.7,461962.7
1.250656E-7,14.27125,-3.394592E11,1691.317,1691.317,8.39045E-4,1.0,0.8435227,0.005718017,0.005369151,0.03606969,0.001670029,7.105072E-4,0.01017837,9.731798E-4,9.449236E-4,4.406022E-4,1.713617E-4,0.03003812,0.001973243,5.31816E-4,0.004384671,2.403702E-4,7.771971E-5,8.028011E-4,0.001899289,0.001872465,0.01742541,0.01460182,0.001393849,9.679292E-5,0.003041672,1.805407E-4,2.956586E-5,1.773179E-7,1.787705E-4,1.677117E-6,1.986432E-5,1.026996E-4,2.475717E-8,4.384335E-4,4.4521E-4,1.238657E-4,4.310809E-4,5.061437E-4,1.904222E-7,0.003471468,6.393874E-4,0.006304595,4.844582E-4,5.418447E-9,1.713229E-10,8.410093E-8,1.223069E-13,6.782828E-13,0.00161325,3.069006E-7,8.159555,5.87927E-5,461793.7,461793.7
