Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H9_Soln#9 (),Mole_fraction_TC4H9_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C4H2_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_NEOC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_IC8H16_Soln#9 (),Mole_fraction_DIMEPTD_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_C12H8_Soln#9 (),Mole_fraction_C14H10_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Mole_fraction_IC12H26_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
4.560641E-6,14.91827,-2.161114E10,1333.676,1333.676,0.001198636,1.0,0.904752,1.573162E-4,0.009212696,0.003143692,0.003320307,8.096596E-5,0.005037666,9.555079E-5,3.575424E-4,0.01507508,1.371799E-4,8.358217E-5,7.535431E-4,6.159519E-5,2.640555E-4,7.213704E-5,1.410975E-4,0.0120819,0.002874098,0.001181414,7.425209E-5,7.551481E-5,0.001316968,1.175624E-5,1.411715E-8,1.662579E-4,1.58622E-7,1.216175E-5,6.422688E-7,1.185767E-5,4.230323E-9,1.509186E-4,4.166428E-4,9.442307E-5,5.939878E-5,6.491048E-4,5.083545E-5,6.480056E-4,0.01473647,0.001158814,0.007243459,1.63309E-4,1.293849E-9,4.469036E-7,4.394598E-5,6.019265E-8,2.943576E-10,6.507456E-8,0.006088558,0.007837031,8.792998,8.034682E-5,497643.8,497643.8
4.70426E-6,14.92064,-2.103832E10,1333.079,1333.079,0.001198636,1.0,0.9041472,1.537802E-4,0.009431588,0.003087986,0.003388606,7.978224E-5,0.005146395,9.895718E-5,3.646698E-4,0.01528611,1.369702E-4,8.690321E-5,7.687238E-4,6.256498E-5,2.671577E-4,7.033279E-5,1.378921E-4,0.01226104,0.002913809,0.001202395,7.606176E-5,7.472399E-5,0.00133949,1.241646E-5,1.524919E-8,1.702783E-4,1.689323E-7,1.265978E-5,6.774508E-7,1.233024E-5,4.561828E-9,1.529161E-4,4.222697E-4,9.781713E-5,6.060391E-5,6.596942E-4,5.148109E-5,6.557398E-4,0.01464373,0.001176164,0.007234295,1.635755E-4,1.412183E-9,4.775784E-7,4.547883E-5,6.327338E-8,3.235133E-10,6.651824E-8,0.006022118,0.007715772,8.787668,8.033406E-5,497342.2,497342.2
4.862262E-6,14.92316,-2.044209E10,1332.44,1332.44,0.001198636,1.0,0.9034997,1.500652E-4,0.00966696,0.003028933,0.003460973,7.852572E-5,0.00526347,1.026783E-4,3.722455E-4,0.01551103,1.367496E-4,9.053618E-5,7.850607E-4,6.358497E-5,2.704331E-4,6.844193E-5,1.345241E-4,0.01245222,0.00295605,0.001224778,7.800366E-5,7.387817E-5,0.001363534,1.315053E-5,1.653829E-8,1.746174E-4,1.805371E-7,1.320573E-5,7.166904E-7,1.284885E-5,4.939648E-9,1.550082E-4,4.282078E-4,1.015115E-4,6.188115E-5,6.709512E-4,5.216755E-5,6.638427E-4,0.01454397,0.001194511,0.007224527,1.638013E-4,1.548159E-9,5.119789E-7,4.713802E-5,6.668696E-8,3.57421E-10,6.806578E-8,0.005951404,0.007586659,8.781976,8.032049E-5,497020.0,497020.0
4.890974E-6,14.92361,-2.033731E10,1332.326,1332.326,0.001198636,1.0,0.903384,1.49409E-4,0.009709135,0.003018446,0.003473822,7.830237E-5,0.005284465,1.033515E-4,3.735932E-4,0.01555112,1.367106E-4,9.119395E-5,7.879899E-4,6.376526E-5,2.710135E-4,6.810843E-5,1.339291E-4,0.01248632,0.002963568,0.001228769,7.835114E-5,7.372714E-5,0.001367823,1.328474E-5,1.677738E-8,1.753967E-4,1.826747E-7,1.33047E-5,7.238791E-7,1.294293E-5,5.009766E-9,1.55377E-4,4.292596E-4,1.021783E-4,6.210796E-5,6.729541E-4,5.228971E-5,6.652714E-4,0.01452609,0.001197764,0.007222786,1.638352E-4,1.573515E-9,5.183001E-7,4.743648E-5,6.730983E-8,3.637911E-10,6.834255E-8,0.005938812,0.007563664,8.78096,8.031808E-5,496962.5,496962.5
5.165336E-6,14.92775,-1.93865E10,1331.264,1331.264,0.001198636,1.0,0.902307,1.434123E-4,0.01010333,0.002921833,0.003592203,7.624111E-5,0.005480969,1.097371E-4,3.860486E-4,0.01592264,1.363513E-4,9.744098E-5,8.153994E-4,6.541453E-5,2.763431E-4,6.506666E-5,1.284893E-4,0.01280277,0.003033085,0.001265793,8.159191E-5,7.232399E-5,0.001407644,1.457902E-5,1.913472E-8,1.827052E-4,2.035278E-7,1.424661E-5,7.934274E-7,1.383912E-5,5.701888E-9,1.587372E-4,4.389125E-4,1.084808E-4,6.419768E-5,6.914705E-4,5.341912E-5,6.782895E-4,0.01435889,0.001227683,0.007206644,1.640633E-4,1.82561E-9,5.797034E-7,5.024199E-5,7.329751E-8,4.279078E-10,7.092154E-8,0.005822264,0.00735076,8.771523,8.029579E-5,496428.5,496428.5
5.276144E-6,14.92936,-1.902637E10,1330.849,1330.849,0.001198636,1.0,0.9018862,1.411229E-4,0.01025818,0.002884578,0.003637865,7.544433E-5,0.005558295,1.122918E-4,3.908719E-4,0.01606705,1.362125E-4,9.994384E-5,8.261855E-4,6.604501E-5,2.783907E-4,6.390815E-5,1.26411E-4,0.01292598,0.003060021,0.0012802,8.286136E-5,7.177713E-5,0.001423155,1.510734E-5,2.012301E-8,1.855887E-4,2.121606E-7,1.462496E-5,8.219349E-7,1.41995E-5,5.992511E-9,1.600149E-4,4.426177E-4,1.109905E-4,6.500368E-5,6.986446E-4,5.385679E-5,6.832403E-4,0.01429318,0.001239196,0.007200366,1.641105E-4,1.932356E-9,6.049798E-7,5.135159E-5,7.573245E-8,4.554757E-10,7.193081E-8,0.005777036,0.007268116,8.767846,8.028716E-5,496220.3,496220.3
5.304647E-6,14.92976,-1.89358E10,1330.743,1330.743,0.001198636,1.0,0.9017791,1.405458E-4,0.01029762,0.002875153,0.003649419,7.524256E-5,0.005578002,1.129467E-4,3.920941E-4,0.01610369,1.361773E-4,1.005857E-4,8.289346E-4,6.620404E-5,2.789082E-4,6.361629E-5,1.258868E-4,0.01295726,0.003066847,0.001283858,8.318435E-5,7.163826E-5,0.001427095,1.524372E-5,2.038052E-8,1.863243E-4,2.144001E-7,1.472209E-5,8.293051E-7,1.429204E-5,6.06828E-9,1.603365E-4,4.435536E-4,1.116328E-4,6.520762E-5,7.00463E-4,5.396773E-5,6.844868E-4,0.01427643,0.001242107,0.007198773,1.641189E-4,1.960266E-9,6.11523E-7,5.163485E-5,7.636019E-8,4.627238E-10,7.218753E-8,0.005765566,0.007247156,8.766911,8.028498E-5,496167.5,496167.5
5.388928E-6,14.93095,-1.867272E10,1330.434,1330.434,0.001198636,1.0,0.9014657,1.388662E-4,0.01041332,0.002847653,0.003683139,7.465338E-5,0.005635843,1.148776E-4,3.95665E-4,0.01621087,1.360744E-4,1.024792E-4,8.370044E-4,6.666697E-5,2.804166E-4,6.276752E-5,1.243611E-4,0.01304881,0.003086794,0.001294559,8.413107E-5,7.123185E-5,0.001438624,1.564814E-5,2.114976E-8,1.884847E-4,2.210668E-7,1.500879E-5,8.511864E-7,1.456529E-5,6.29474E-9,1.612713E-4,4.462811E-4,1.13524E-4,6.580273E-5,7.057765E-4,5.429192E-5,6.881094E-4,0.01422731,0.001250596,0.007194111,1.64135E-4,2.043868E-9,6.309666E-7,5.246731E-5,7.821965E-8,4.845348E-10,7.293982E-8,0.005732033,0.007185874,8.764177,8.027859E-5,496012.7,496012.7
5.622318E-6,14.93413,-1.797897E10,1329.599,1329.599,0.001198636,1.0,0.9006197,1.344166E-4,0.01072682,0.002774255,0.003773193,7.307734E-5,0.00579278,1.20182E-4,4.052316E-4,0.0164989,1.35798E-4,1.076862E-4,8.589086E-4,6.789466E-5,2.844331E-4,6.052221E-5,1.203153E-4,0.01329514,0.003140239,0.001323343,8.669004E-5,7.013819E-5,0.001469662,1.677623E-5,2.333887E-8,1.943577E-4,2.398618E-7,1.579886E-5,9.124333E-7,1.531879E-5,6.940147E-9,1.637395E-4,4.535373E-4,1.187E-4,6.739154E-5,7.200199E-4,5.516104E-5,6.976754E-4,0.01409413,0.001273223,0.007181572,1.641184E-4,2.283551E-9,6.85504E-7,5.473336E-5,8.339186E-8,5.478684E-10,7.49721E-8,0.005642025,0.007021374,8.756812,8.02615E-5,495595.9,495595.9
5.665774E-6,14.93471,-1.785512E10,1329.447,1329.447,0.001198636,1.0,0.9004656,1.336193E-4,0.01078411,0.00276102,0.003789442,7.279257E-5,0.005821489,1.211628E-4,4.069625E-4,0.01655115,1.357477E-4,1.086497E-4,8.629176E-4,6.811482E-5,2.85156E-4,6.01204E-5,1.195897E-4,0.01333989,0.003149909,0.00132857,8.715662E-5,6.993958E-5,0.001475302,1.698752E-5,2.375583E-8,1.954339E-4,2.434138E-7,1.594533E-5,9.239395E-7,1.545855E-5,7.063241E-9,1.641803E-4,4.54842E-4,1.196538E-4,6.76781E-5,7.225984E-4,5.531839E-5,6.993842E-4,0.01406979,0.001277298,0.007179295,1.641062E-4,2.329486E-9,6.957643E-7,5.514901E-5,8.435834E-8,5.6014E-10,7.534248E-8,0.005625712,0.006991559,8.755473,8.025841E-5,495520.1,495520.1
5.812801E-6,14.93661,-1.744762E10,1328.94,1328.94,0.001198636,1.0,0.8999522,1.309906E-4,0.01097547,0.002717205,0.003843262,7.184845E-5,0.005917475,1.24465E-4,4.127062E-4,0.01672488,1.355805E-4,1.118959E-4,8.763269E-4,6.884107E-5,2.875464E-4,5.879665E-5,1.17196E-4,0.01348877,0.003181996,0.001345957,8.871299E-5,6.92789E-5,0.001494076,1.770515E-5,2.518789E-8,1.990358E-4,2.555494E-7,1.643938E-5,9.630988E-7,1.59301E-5,7.486393E-9,1.656307E-4,4.591538E-4,1.228579E-4,6.862699E-5,7.311585E-4,5.584077E-5,7.050059E-4,0.01398843,0.001290783,0.00717172,1.640456E-4,2.487893E-9,7.307077E-7,5.654093E-5,8.763558E-8,6.027841E-10,7.657764E-8,0.005571512,0.006892503,8.751017,8.024815E-5,495267.9,495267.9
5.840626E-6,14.93697,-1.737243E10,1328.845,1328.845,0.001198636,1.0,0.8998563,1.305047E-4,0.01101127,0.002709075,0.003853254,7.167302E-5,0.005935446,1.250871E-4,4.137743E-4,0.01675725,1.355493E-4,1.125079E-4,8.788385E-4,6.897539E-5,2.879895E-4,5.855212E-5,1.167533E-4,0.01351652,0.003187962,0.001349197,8.900378E-5,6.915578E-5,0.001497576,1.784141E-5,2.546252E-8,1.997108E-4,2.578659E-7,1.653262E-5,9.705484E-7,1.601911E-5,7.567612E-9,1.658983E-4,4.599525E-4,1.234604E-4,6.880309E-5,7.327509E-4,5.593796E-5,7.06043E-4,0.01397321,0.001293284,0.007170308,1.64031E-4,2.518382E-9,7.373586E-7,5.68019E-5,8.825699E-8,6.110485E-10,7.680837E-8,0.005561422,0.006874063,8.750185,8.024625E-5,495220.9,495220.9
6.031856E-6,14.93936,-1.687151E10,1328.206,1328.206,0.001198636,1.0,0.8992084,1.27261E-4,0.01125382,0.002654558,0.003920295,7.049474E-5,0.006057308,1.29339E-4,4.209562E-4,0.01697532,1.353383E-4,1.166925E-4,8.958805E-4,6.987249E-5,2.909571E-4,5.692105E-5,1.137954E-4,0.01370371,0.003228072,0.001371048,9.097043E-5,6.832576E-5,0.001521197,1.87816E-5,2.738073E-8,2.042936E-4,2.739538E-7,1.717109E-5,1.02207E-6,1.662878E-5,8.135509E-9,1.676797E-4,4.652977E-4,1.275668E-4,6.998414E-5,7.434641E-4,5.659177E-5,7.12948E-4,0.01387002,0.001310041,0.007160786,1.639054E-4,2.732278E-9,7.833741E-7,5.857444E-5,9.253712E-8,6.695407E-10,7.836843E-8,0.005493477,0.006749901,8.744576,8.023343E-5,494903.4,494903.4
6.138329E-6,14.94065,-1.660395E10,1327.857,1327.857,0.001198636,1.0,0.8988557,1.255238E-4,0.01138632,0.002625183,0.003956452,6.985838E-5,0.006123962,1.316884E-4,4.248403E-4,0.0170936,1.352234E-4,1.190067E-4,9.052104E-4,7.03533E-5,2.925536E-4,5.604842E-5,1.122095E-4,0.01380538,0.003249756,0.00138291,9.204233E-5,6.787534E-5,0.001534032,1.930769E-5,2.847122E-8,2.068042E-4,2.830319E-7,1.752483E-5,1.050991E-6,1.696666E-5,8.458818E-9,1.686304E-4,4.681701E-4,1.298279E-4,7.062064E-5,7.492624E-4,5.694564E-5,7.166328E-4,0.01381362,0.001319061,0.007155615,1.638182E-4,2.854572E-9,8.092093E-7,5.954591E-5,9.492667E-8,7.033749E-10,7.921849E-8,0.005456658,0.006682627,8.741528,8.02265E-5,494730.9,494730.9
6.229636E-6,14.94173,-1.638063E10,1327.563,1327.563,0.001198636,1.0,0.8985576,1.240716E-4,0.01149854,0.002600533,0.003986812,6.932354E-5,0.006180455,1.33693E-4,4.281079E-4,0.0171933,1.351262E-4,1.209822E-4,9.131235E-4,7.075538E-5,2.93892E-4,5.531948E-5,1.108829E-4,0.01389114,0.003267991,0.001392915,9.294869E-5,6.74956E-5,0.001544863,1.976024E-5,2.941899E-8,2.089341E-4,2.908839E-7,1.782718E-5,1.075922E-6,1.725549E-5,8.740086E-9,1.694232E-4,4.705761E-4,1.317526E-4,7.115481E-5,7.541428E-4,5.724348E-5,7.197051E-4,0.01376584,0.001326627,0.007151253,1.637343E-4,2.961252E-9,8.314792E-7,6.03703E-5,9.697922E-8,7.331207E-10,7.993715E-8,0.005425641,0.006625965,8.738955,8.022067E-5,494585.3,494585.3
6.345054E-6,14.94308,-1.610605E10,1327.196,1327.196,0.001198636,1.0,0.8981865,1.222838E-4,0.01163857,0.002570063,0.004024366,6.866135E-5,0.00625101,1.362134E-4,4.321574E-4,0.01731711,1.350051E-4,1.234675E-4,9.230138E-4,7.125061E-5,2.955448E-4,5.44226E-5,1.092483E-4,0.01399773,0.003290582,0.001405347,9.407787E-5,6.702394E-5,0.001558331,2.033407E-5,3.063334E-8,2.115969E-4,3.00895E-7,1.820804E-5,1.107602E-6,1.761935E-5,9.100823E-9,1.703966E-4,4.735447E-4,1.341667E-4,7.181515E-5,7.601945E-4,5.76128E-5,7.234775E-4,0.01370619,0.001335973,0.00714583,1.636171E-4,3.098446E-9,8.597717E-7,6.140107E-5,9.957788E-8,7.716864E-10,8.083239E-8,0.005387146,0.006555653,8.735756,8.021345E-5,494404.2,494404.2
6.462431E-6,14.94441,-1.583529E10,1326.83,1326.83,0.001198636,1.0,0.8978154,1.205184E-4,0.01177894,0.002539843,0.004061641,6.800338E-5,0.006321801,1.387613E-4,4.361854E-4,0.01744054,1.348838E-4,1.259813E-4,9.329464E-4,7.173984E-5,2.971824E-4,5.353758E-5,1.076328E-4,0.01410411,0.003313041,0.001417751,9.520771E-5,6.655365E-5,0.001571778,2.091954E-5,3.188665E-8,2.142717E-4,3.111712E-7,1.859383E-5,1.140006E-6,1.798793E-5,9.473554E-9,1.713549E-4,4.764829E-4,1.366003E-4,7.24701E-5,7.662182E-4,5.798039E-5,7.271908E-4,0.01364638,0.001345236,0.007140418,1.634861E-4,3.240619E-9,8.886968E-7,6.243655E-5,1.022249E-7,8.120189E-10,8.172803E-8,0.005348792,0.006485613,8.732561,8.020627E-5,494223.4,494223.4
6.574033E-6,14.94566,-1.558536E10,1326.487,1326.487,0.001198636,1.0,0.8974682,1.188863E-4,0.01191058,0.002511788,0.004096272,6.739144E-5,0.006388252,1.411699E-4,4.399355E-4,0.01755571,1.347701E-4,1.28359E-4,9.42279E-4,7.21923E-5,2.987011E-4,5.271992E-5,1.061378E-4,0.01420345,0.003333937,0.001429332,9.626545E-5,6.611481E-5,0.001584342,2.147785E-5,3.309475E-8,2.167851E-4,3.21026E-7,1.895924E-5,1.170979E-6,1.833704E-5,9.833217E-9,1.722383E-4,4.792052E-4,1.388947E-4,7.307813E-5,7.718298E-4,5.832282E-5,7.306132E-4,0.01359026,0.00135383,0.007135363,1.633515E-4,3.378182E-9,9.163286E-7,6.340956E-5,1.047453E-7,8.513867E-10,8.256646E-8,0.005313028,0.006420319,8.729576,8.019959E-5,494054.5,494054.5
6.62043E-6,14.94617,-1.548355E10,1326.346,1326.346,0.001198636,1.0,0.8973255,1.18221E-4,0.01196479,0.002500319,0.004110438,6.714097E-5,0.00641563,1.421671E-4,4.414716E-4,0.01760296,1.347233E-4,1.293439E-4,9.461268E-4,7.237678E-5,2.993215E-4,5.238678E-5,1.055281E-4,0.01424424,0.003342493,0.001434085,9.670042E-5,6.593477E-5,0.001589502,2.171042E-5,3.360177E-8,2.178214E-4,3.251472E-7,1.911073E-5,1.183903E-6,1.848177E-5,9.984273E-9,1.725976E-4,4.803165E-4,1.398429E-4,7.332668E-5,7.741295E-4,5.846314E-5,7.32005E-4,0.01356714,0.001357341,0.007133287,1.632929E-4,3.436064E-9,9.278523E-7,6.381072E-5,1.057941E-7,8.680545E-10,8.291124E-8,0.005298361,0.006393547,8.72835,8.019685E-5,493985.1,493985.1
6.789741E-6,14.94799,-1.512197E10,1325.839,1325.839,0.001198636,1.0,0.8968124,1.158552E-4,0.01216011,0.00245938,0.004161039,6.624537E-5,0.006514364,1.457863E-4,4.469693E-4,0.0177724,1.345549E-4,1.329199E-4,9.600169E-4,7.303299E-5,3.015342E-4,5.120278E-5,1.03358E-4,0.01439064,0.003373091,0.001451144,9.826517E-5,6.528911E-5,0.001608032,2.256122E-5,3.547461E-8,2.215623E-4,3.402995E-7,1.966155E-5,1.231287E-6,1.900797E-5,1.054279E-8,1.738715E-4,4.842759E-4,1.432755E-4,7.421384E-5,7.823654E-4,5.896565E-5,7.369395E-4,0.01348382,0.001369868,0.007125834,1.630664E-4,3.650595E-9,9.700672E-7,6.525862E-5,1.096255E-7,9.303407E-10,8.415148E-8,0.005245789,0.006297613,8.723948,8.018706E-5,493735.9,493735.9
6.84859E-6,14.94862,-1.499984E10,1325.665,1325.665,0.001198636,1.0,0.8966369,1.150555E-4,0.01222708,0.002445486,0.004178226,6.594087E-5,0.006548247,1.470368E-4,4.488404E-4,0.0178302,1.344971E-4,1.341563E-4,9.64789E-4,7.325485E-5,3.022844E-4,5.080282E-5,1.026238E-4,0.01444063,0.003383497,0.001456967,9.88007E-5,6.506888E-5,0.001614362,2.28577E-5,3.613401E-8,2.228473E-4,3.456079E-7,1.985224E-5,1.247839E-6,1.919011E-5,1.073964E-8,1.743007E-4,4.856168E-4,1.444583E-4,7.451488E-5,7.851705E-4,5.913678E-5,7.386015E-4,0.01345525,0.001374117,0.007123289,1.629833E-4,3.726396E-9,9.847984E-7,6.575592E-5,1.109587E-7,9.525445E-10,8.457595E-8,0.005227866,0.006264917,8.722444,8.018372E-5,493650.8,493650.8
7.190771E-6,14.95211,-1.432324E10,1324.683,1324.683,0.001198636,1.0,0.895643,1.106166E-4,0.01260775,0.002367851,0.004274393,6.423415E-5,0.006741125,1.54235E-4,4.593459E-4,0.01815593,1.341692E-4,1.412792E-4,9.920092E-4,7.448681E-5,3.0647E-4,4.858488E-5,9.854208E-5,0.0147228,0.003441826,0.001489822,1.018353E-4,6.382797E-5,0.001650126,2.458841E-5,4.004872E-8,2.301746E-4,3.768637E-7,2.095348E-5,1.344854E-6,2.024169E-5,1.19103E-8,1.766698E-4,4.930832E-4,1.512354E-4,7.619634E-5,8.009394E-4,6.009861E-5,7.477717E-4,0.01329269,0.001397826,0.007108912,1.624624E-4,4.179016E-9,1.070958E-6,6.858995E-5,1.187226E-7,1.087155E-9,8.698133E-8,0.005126942,0.006080926,8.713948,8.016501E-5,493170.0,493170.0
7.209359E-6,14.95229,-1.428804E10,1324.631,1324.631,0.001198636,1.0,0.8955903,1.103853E-4,0.01262801,0.002363783,0.004279438,6.414446E-5,0.006751404,1.546225E-4,4.598988E-4,0.01817313,1.341518E-4,1.416629E-4,9.934627E-4,7.4551E-5,3.06689E-4,4.846945E-5,9.832917E-5,0.01473772,0.003444891,0.001491559,1.019964E-4,6.376245E-5,0.001652019,2.468274E-5,4.026526E-8,2.305656E-4,3.785801E-7,2.101293E-5,1.350162E-6,2.029844E-5,1.197515E-8,1.767926E-4,4.934732E-4,1.515987E-4,7.628441E-5,8.017703E-4,6.014928E-5,7.482466E-4,0.01328403,0.001399067,0.007108151,1.624325E-4,4.204177E-9,1.075661E-6,6.874112E-5,1.191448E-7,1.094739E-9,8.7109E-8,0.005121616,0.006071223,8.713498,8.016402E-5,493144.5,493144.5
7.263366E-6,14.95282,-1.418666E10,1324.48,1324.48,0.001198636,1.0,0.8954379,1.097192E-4,0.01268664,0.002352049,0.004293995,6.388562E-5,0.006781155,1.557461E-4,4.61495E-4,0.01822282,1.341013E-4,1.427759E-4,9.976714E-4,7.473591E-5,3.073205E-4,4.813697E-5,9.77156E-5,0.01478085,0.003453736,0.001496578,1.024621E-4,6.357318E-5,0.001657492,2.495697E-5,4.089666E-8,2.316978E-4,3.835773E-7,2.118545E-5,1.365602E-6,2.04631E-5,1.216431E-8,1.771457E-4,4.945972E-4,1.526513E-4,7.65384E-5,8.041697E-4,6.029559E-5,7.496129E-4,0.01325898,0.001402646,0.007105952,1.623445E-4,4.277617E-9,1.089337E-6,6.917872E-5,1.20372E-7,1.116938E-9,8.747822E-8,0.005106231,0.006043198,8.712198,8.016118E-5,493070.9,493070.9
7.29832E-6,14.95316,-1.412171E10,1324.384,1324.384,0.001198636,1.0,0.8953398,1.092923E-4,0.01272439,0.002344519,0.00430334,6.371941E-5,0.006800323,1.564718E-4,4.625204E-4,0.01825477,1.340688E-4,1.434948E-4,0.001000384,7.485441E-5,3.077256E-4,4.792396E-5,9.732228E-5,0.01480859,0.003459415,0.001499806,1.027619E-4,6.345151E-5,0.001661012,2.513458E-5,4.1307E-8,2.324276E-4,3.868194E-7,2.129694E-5,1.375611E-6,2.056949E-5,1.228728E-8,1.773718E-4,4.953178E-4,1.533303E-4,7.670136E-5,8.057114E-4,6.03896E-5,7.504872E-4,0.01324284,0.001404941,0.007104537,1.622869E-4,4.3254E-9,1.098198E-6,6.946071E-5,1.211663E-7,1.131429E-9,8.771587E-8,0.005096342,0.006025186,8.711362,8.015935E-5,493023.6,493023.6
7.394717E-6,14.95409,-1.394534E10,1324.119,1324.119,0.001198636,1.0,0.8950717,1.081325E-4,0.01282777,0.002324018,0.004328793,6.326641E-5,0.006852828,1.584663E-4,4.653165E-4,0.018342,1.339798E-4,1.454714E-4,0.001007821,7.517639E-5,3.088281E-4,4.734536E-5,9.625305E-5,0.01488437,0.003474892,0.001508623,1.035818E-4,6.311934E-5,0.001670631,2.562491E-5,4.244574E-8,2.344274E-4,3.957932E-7,2.16037E-5,1.403281E-6,2.08622E-5,1.262872E-8,1.779846E-4,4.972777E-4,1.551938E-4,7.714496E-5,8.099175E-4,6.064604E-5,7.528574E-4,0.01319865,0.001411189,0.007100672,1.621253E-4,4.45823E-9,1.122669E-6,7.02333E-5,1.233578E-7,1.17191E-9,8.836591E-8,0.005069348,0.005976034,8.709077,8.015437E-5,492894.3,492894.3
7.413462E-6,14.95427,-1.39115E10,1324.067,1324.067,0.001198636,1.0,0.8950199,1.079098E-4,0.01284775,0.002320075,0.00433369,6.317921E-5,0.006862979,1.588531E-4,4.65855E-4,0.01835882,1.339626E-4,1.458547E-4,0.00100926,7.52382E-5,3.090401E-4,4.723432E-5,9.604769E-5,0.01489898,0.00347787,0.001510323,1.037401E-4,6.305531E-5,0.001672487,2.572035E-5,4.266835E-8,2.348142E-4,3.975436E-7,2.166324E-5,1.408673E-6,2.0919E-5,1.26955E-8,1.781021E-4,4.976542E-4,1.555547E-4,7.723025E-5,8.107279E-4,6.069544E-5,7.533116E-4,0.01319011,0.00141239,0.007099926,1.620935E-4,4.484235E-9,1.127433E-6,7.038269E-5,1.237841E-7,1.179869E-9,8.849142E-8,0.005064145,0.005966562,8.708637,8.015341E-5,492869.4,492869.4
7.491301E-6,14.95501,-1.37725E10,1323.856,1323.856,0.001198636,1.0,0.8948062,1.069953E-4,0.01293026,0.002303855,0.004353841,6.282024E-5,0.006904919,1.60455E-4,4.680726E-4,0.01842814,1.338916E-4,1.47443E-4,0.001015207,7.54921E-5,3.099116E-4,4.677829E-5,9.520387E-5,0.01495925,0.003490131,0.001517334,1.043935E-4,6.279139E-5,0.001680142,2.611691E-5,4.359685E-8,2.364129E-4,4.048307E-7,2.191004E-5,1.4311E-6,2.115443E-5,1.297413E-8,1.785838E-4,4.992017E-4,1.570478E-4,7.758105E-5,8.140662E-4,6.089894E-5,7.551737E-4,0.01315482,0.001417329,0.00709685,1.619598E-4,4.592835E-9,1.147236E-6,7.100004E-5,1.255545E-7,1.213227E-9,8.900948E-8,0.0050427,0.005927532,8.706819,8.014946E-5,492766.5,492766.5
7.559392E-6,14.95564,-1.365291E10,1323.673,1323.673,0.001198636,1.0,0.894621,1.06208E-4,0.01300188,0.002289861,0.004371236,6.25102E-5,0.00694134,1.618514E-4,4.699891E-4,0.01848812,1.3383E-4,1.488278E-4,0.001020377,7.571066E-5,3.106631E-4,4.638585E-5,9.447705E-5,0.01501144,0.003500718,0.001523404,1.049599E-4,6.256303E-5,0.001686773,2.646417E-5,4.441435E-8,2.37802E-4,4.112288E-7,2.212541E-5,1.450766E-6,2.135981E-5,1.321958E-8,1.789974E-4,5.005349E-4,1.58347E-4,7.788361E-5,8.169527E-4,6.107487E-5,7.567727E-4,0.01312418,0.001421588,0.007094186,1.61841E-4,4.688622E-9,1.164583E-6,7.153625E-5,1.271036E-7,1.242806E-9,8.945866E-8,0.005024147,0.005893776,8.705244,8.014604E-5,492677.4,492677.4
