Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_INDENYL_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
7.170185E-6,15.45697,-4.274533E9,1682.071,1682.071,8.832053E-4,1.0,0.7981864,3.167035E-4,0.06728631,0.002445044,0.008490995,3.191389E-5,0.04468248,1.17052E-4,0.01248059,2.7102E-4,7.935587E-7,0.01952057,7.653373E-4,0.009012483,0.01043317,0.002356522,5.959997E-9,1.034158E-5,1.347878E-7,1.350019E-7,0.008985466,2.91396E-4,4.228077E-4,9.240006E-5,2.897116E-6,0.003187307,3.78773E-5,0.001325764,7.614421E-5,0.001923056,2.039993E-4,7.740104E-4,8.216128E-6,5.406379E-5,4.29383E-9,1.876385E-6,1.358942E-5,1.258146E-4,1.700883E-8,4.086239E-10,4.151413E-18,1.303776E-12,5.32772E-8,0.004780476,6.956131E-4,1.170226E-5,7.227459E-6,1.407829E-6,3.984827E-17,6.622148E-103,7.886782,5.713962E-5,446356.2,446356.2
7.190352E-6,15.45727,-4.279225E9,1682.049,1682.049,8.832053E-4,1.0,0.7981498,3.162308E-4,0.06733221,0.002439796,0.008482489,3.183362E-5,0.04470822,1.16841E-4,0.01249916,2.701296E-4,7.898137E-7,0.01950049,7.641318E-4,0.009018477,0.01042522,0.002355874,5.918292E-9,1.023691E-5,1.341349E-7,1.343578E-7,0.008973282,2.906236E-4,4.211017E-4,9.213308E-5,2.890702E-6,0.003185324,3.778805E-5,0.001326741,7.635181E-5,0.001926082,2.045457E-4,7.741692E-4,8.132271E-6,5.433194E-5,4.26273E-9,1.869142E-6,1.351637E-5,1.252015E-4,1.688813E-8,3.943445E-10,4.126727E-18,1.297787E-12,5.179143E-8,0.004779091,6.952658E-4,1.17437E-5,7.257454E-6,1.412345E-6,3.632829E-17,3.321201E-103,7.886521,5.71385E-5,446341.4,446341.4
7.201082E-6,15.45743,-4.281589E9,1682.037,1682.037,8.832053E-4,1.0,0.7981303,3.159807E-4,0.06735658,0.00243702,0.008477969,3.179113E-5,0.04472189,1.167292E-4,0.01250903,2.696573E-4,7.878332E-7,0.01948982,7.634916E-4,0.009021652,0.010421,0.002355527,5.891539E-9,1.018171E-5,1.337903E-7,1.340179E-7,0.008966812,2.902151E-4,4.201987E-4,9.19915E-5,2.887307E-6,0.003184269,3.77408E-5,0.001327259,7.646222E-5,0.001927692,2.04836E-4,7.742526E-4,8.088222E-6,5.447477E-5,4.246354E-9,1.865311E-6,1.347786E-5,1.248768E-4,1.682457E-8,3.869924E-10,4.113711E-18,1.294626E-12,5.101888E-8,0.004778356,6.950811E-4,1.176575E-5,7.273422E-6,1.414749E-6,3.458836E-17,2.315963E-103,7.886383,5.713791E-5,446333.6,446333.6
7.240132E-6,15.45801,-4.289933E9,1681.993,1681.993,8.832053E-4,1.0,0.7980597,3.150778E-4,0.06744498,0.002427005,0.008461554,3.163767E-5,0.04477144,1.163253E-4,0.01254487,2.679465E-4,7.806926E-7,0.01945108,7.611687E-4,0.009033137,0.01040569,0.002354253,5.798307E-9,9.983496E-6,1.325516E-7,1.32796E-7,0.008943338,2.887411E-4,4.169396E-4,9.147893E-5,2.875047E-6,0.003180431,3.757008E-5,0.001329135,7.686378E-5,0.001933541,2.0589E-4,7.745499E-4,7.931029E-6,5.499537E-5,4.187701E-9,1.851484E-6,1.333964E-5,1.237034E-4,1.65969E-8,3.615348E-10,4.066996E-18,1.283259E-12,4.830415E-8,0.004775686,6.944092E-4,1.184601E-5,7.331583E-6,1.423493E-6,2.892122E-17,6.094745E-104,7.88588,5.713576E-5,446305.1,446305.1
7.245228E-6,15.45809,-4.290971E9,1681.987,1681.987,8.832053E-4,1.0,0.7980505,3.149609E-4,0.06745648,0.002425709,0.008459416,3.161779E-5,0.04477788,1.162729E-4,0.01254954,2.677242E-4,7.797686E-7,0.01944604,7.608663E-4,0.009034628,0.01040369,0.002354085,5.786346E-9,9.957944E-6,1.323918E-7,1.326383E-7,0.008940283,2.885503E-4,4.165174E-4,9.141235E-5,2.873458E-6,0.00317993,3.754795E-5,0.001329379,7.691615E-5,0.001934304,2.060272E-4,7.74588E-4,7.910877E-6,5.506341E-5,4.180157E-9,1.849693E-6,1.332183E-5,1.235512E-4,1.656761E-8,3.583601E-10,4.060976E-18,1.281792E-12,4.7961E-8,0.004775338,6.943216E-4,1.185648E-5,7.339178E-6,1.424634E-6,2.825389E-17,5.121277E-104,7.885815,5.713548E-5,446301.4,446301.4
7.317927E-6,15.45916,-4.304678E9,1681.905,1681.905,8.832053E-4,1.0,0.79792,3.133142E-4,0.06761972,0.002407464,0.008429016,3.133755E-5,0.04486931,1.155335E-4,0.01261595,2.645764E-4,7.667799E-7,0.01937435,7.565738E-4,0.009055673,0.01037542,0.002351666,5.624778E-9,9.60117E-6,1.301554E-7,1.304319E-7,0.008896909,2.858656E-4,4.105725E-4,9.047032E-5,2.851069E-6,0.003172784,3.723587E-5,0.001332834,7.766258E-5,0.001945165,2.079777E-4,7.751131E-4,7.632255E-6,5.603641E-5,4.075198E-9,1.824493E-6,1.307329E-5,1.214049E-4,1.615994E-8,3.165122E-10,3.976939E-18,1.261253E-12,4.333181E-8,0.004770397,6.930722E-4,1.200591E-5,7.447685E-6,1.440911E-6,2.026421E-17,4.373742E-105,7.884885,5.713153E-5,446248.8,446248.8
7.344671E-6,15.45955,-4.309204E9,1681.875,1681.875,8.832053E-4,1.0,0.7978723,3.127184E-4,0.06767938,0.002400868,0.00841788,3.123604E-5,0.0449027,1.152652E-4,0.01264029,2.634293E-4,7.620901E-7,0.01934811,7.550043E-4,0.009063316,0.01036508,0.002350762,5.564905E-9,9.473454E-6,1.293527E-7,1.296399E-7,0.008881051,2.84895E-4,4.084213E-4,9.012739E-5,2.84296E-6,0.003170156,3.712273E-5,0.001334093,7.793682E-5,0.001949152,2.086917E-4,7.752982E-4,7.533757E-6,5.639545E-5,4.037792E-9,1.81538E-6,1.298437E-5,1.206265E-4,1.601453E-8,3.026012E-10,3.946861E-18,1.253875E-12,4.174628E-8,0.004768588,6.926131E-4,1.206089E-5,7.487667E-6,1.446898E-6,1.793086E-17,1.75714E-105,7.884544,5.713009E-5,446229.5,446229.5
7.356021E-6,15.45971,-4.311071E9,1681.862,1681.862,8.832053E-4,1.0,0.7978521,3.12467E-4,0.06770464,0.002398087,0.008413162,3.119321E-5,0.04491683,1.151519E-4,0.0126506,2.629443E-4,7.60114E-7,0.01933699,7.543398E-4,0.009066544,0.01036071,0.002350377,5.540313E-9,9.419818E-6,1.290153E-7,1.29307E-7,0.008874336,2.844859E-4,4.075142E-4,8.998245E-5,2.839538E-6,0.003169041,3.707498E-5,0.001334626,7.805316E-5,0.001950843,2.089942E-4,7.753754E-4,7.492591E-6,5.654802E-5,4.022109E-9,1.811537E-6,1.294704E-5,1.20298E-4,1.595354E-8,2.969222E-10,3.934229E-18,1.250773E-12,4.109166E-8,0.004767822,6.924183E-4,1.208422E-5,7.504647E-6,1.449439E-6,1.702439E-17,1.194939E-105,7.8844,5.712948E-5,446221.4,446221.4
7.364805E-6,15.45984,-4.312491E9,1681.852,1681.852,8.832053E-4,1.0,0.7978365,3.122732E-4,0.06772415,0.002395943,0.008409514,3.116017E-5,0.04492775,1.150645E-4,0.01265858,2.625696E-4,7.585905E-7,0.0193284,7.538262E-4,0.009069036,0.01035732,0.002350077,5.517841E-9,9.378539E-6,1.287554E-7,1.290506E-7,0.008869146,2.841703E-4,4.068145E-4,8.987053E-5,2.836898E-6,0.003168178,3.703814E-5,0.001335037,7.814316E-5,0.001952151,2.09228E-4,7.754346E-4,7.460988E-6,5.666615E-5,4.010049E-9,1.808574E-6,1.29183E-5,1.200445E-4,1.590662E-8,2.926152E-10,3.924507E-18,1.248383E-12,4.059229E-8,0.004767229,6.922676E-4,1.210228E-5,7.517791E-6,1.451406E-6,1.635429E-17,8.858055E-106,7.884289,5.712901E-5,446215.1,446215.1
7.370244E-6,15.45992,-4.313312E9,1681.846,1681.846,8.832053E-4,1.0,0.7978268,3.121534E-4,0.06773623,0.002394618,0.008407255,3.113975E-5,0.04493451,1.150104E-4,0.01266351,2.623379E-4,7.576495E-7,0.01932308,7.535083E-4,0.009070576,0.01035523,0.002349892,5.506056E-9,9.353074E-6,1.28595E-7,1.288923E-7,0.008865934,2.839754E-4,4.063822E-4,8.98013E-5,2.835267E-6,0.003167643,3.701537E-5,0.001335292,7.819889E-5,0.001952961,2.093727E-4,7.75471E-4,7.441528E-6,5.673934E-5,4.002614E-9,1.806743E-6,1.290058E-5,1.198878E-4,1.58777E-8,2.899859E-10,3.918509E-18,1.246908E-12,4.028618E-8,0.004766862,6.921743E-4,1.211346E-5,7.525933E-6,1.452623E-6,1.595273E-17,7.361888E-106,7.88422,5.712872E-5,446211.2,446211.2
7.448166E-6,15.46103,-4.32425E9,1681.757,1681.757,8.832053E-4,1.0,0.7976891,3.104612E-4,0.06790829,0.002375912,0.008375024,3.085099E-5,0.04503072,1.14245E-4,0.012734,2.590454E-4,7.443778E-7,0.01924717,7.489796E-4,0.0090924,0.01032542,0.0023472,5.344363E-9,8.99657E-6,1.263443E-7,1.266712E-7,0.008820164,2.812228E-4,4.002745E-4,8.88184E-5,2.812199E-6,0.003159989,3.669313E-5,0.00133891,7.899641E-5,0.001964539,2.114372E-4,7.75974E-4,7.17192E-6,5.779049E-5,3.898859E-9,1.780886E-6,1.265247E-5,1.176701E-4,1.547355E-8,2.553361E-10,3.834503E-18,1.226188E-12,3.615497E-8,0.004761631,6.90839E-4,1.227368E-5,7.642728E-6,1.470067E-6,1.11786E-17,4.810781E-107,7.883237,5.71246E-5,446155.5,446155.5
7.721717E-6,15.46482,-4.347103E9,1681.446,1681.446,8.832053E-4,1.0,0.7972155,3.048409E-4,0.0684991,0.002313979,0.008263532,2.988867E-5,0.04536031,1.116791E-4,0.01297828,2.478652E-4,7.006693E-7,0.01898504,7.334302E-4,0.009165637,0.01022307,0.002337331,4.819042E-9,7.858414E-6,1.190753E-7,1.194952E-7,0.008662806,2.721035E-4,3.800253E-4,8.54924E-5,2.735318E-6,0.003133161,3.561642E-5,0.001351221,8.178467E-5,0.002004884,2.185591E-4,7.774779E-4,6.347432E-6,6.151853E-5,3.571321E-9,1.695224E-6,1.185943E-5,1.102633E-4,1.418897E-8,1.685104E-10,3.565179E-18,1.158948E-12,2.480546E-8,0.004743562,6.861733E-4,1.283648E-5,8.055017E-6,1.531315E-6,3.214342E-18,-2.962276E-110,7.879847,5.711062E-5,445963.7,445963.7
7.735241E-6,15.465,-4.347656E9,1681.43,1681.43,8.832053E-4,1.0,0.7971924,3.045753E-4,0.06852779,0.002311059,0.008258087,2.984305E-5,0.04537629,1.115569E-4,0.01299023,2.473274E-4,6.986185E-7,0.01897225,7.326757E-4,0.009169125,0.0102181,0.002336828,4.792586E-9,7.806431E-6,1.187396E-7,1.191637E-7,0.008655157,2.716732E-4,3.790703E-4,8.533288E-5,2.731673E-6,0.003131837,3.556528E-5,0.001351815,8.192206E-5,0.002006867,2.189061E-4,7.775424E-4,6.31114E-6,6.170431E-5,3.556474E-9,1.691185E-6,1.182311E-5,1.099119E-4,1.413031E-8,1.653074E-10,3.552805E-18,1.155828E-12,2.435139E-8,0.00474268,6.859436E-4,1.286431E-5,8.075487E-6,1.534344E-6,3.023014E-18,-1.881392E-110,7.879681,5.710994E-5,445954.3,445954.3
7.96423E-6,15.46802,-4.350091E9,1681.168,1681.168,8.832053E-4,1.0,0.7968078,3.002363E-4,0.06900668,0.002263456,0.0081668,2.909632E-5,0.0456424,1.095493E-4,0.01319089,2.384263E-4,6.653326E-7,0.01875806,7.201003E-4,0.00922637,0.01013517,0.00232812,4.399139E-9,6.981458E-6,1.133568E-7,1.138465E-7,0.008527434,2.646506E-4,3.63512E-4,8.269911E-5,2.672001E-6,0.00310946,3.472675E-5,0.001361656,8.424242E-5,0.00204027,2.247091E-4,7.785068E-4,5.751759E-6,6.487008E-5,3.321786E-9,1.625334E-6,1.124445E-5,1.041605E-4,1.319635E-8,1.21819E-10,3.355038E-18,1.105552E-12,1.784837E-8,0.004727905,6.820706E-4,1.333593E-5,8.423306E-6,1.585665E-6,1.066646E-18,2.861307E-113,7.876919,5.709881E-5,445798.0,445798.0
9.073968E-6,15.48116,-4.232406E9,1679.912,1679.912,8.832053E-4,1.0,0.7950693,2.826574E-4,0.07116402,0.002072344,0.007747628,2.604003E-5,0.04682761,1.011924E-4,0.01412214,2.002747E-4,5.355415E-7,0.01777773,6.643674E-4,0.009460158,0.009762365,0.002282492,2.997829E-9,4.143946E-6,9.348597E-8,9.418902E-8,0.007951839,2.362154E-4,3.01935E-4,7.156341E-5,2.427325E-6,0.003002696,3.126999E-5,0.001404417,9.53428E-5,0.002197909,2.509276E-4,7.805229E-4,4.085979E-6,8.067535E-5,2.51063E-9,1.362342E-6,9.163969E-6,8.092714E-5,9.8244E-9,4.515817E-11,2.630166E-18,9.137809E-13,4.335096E-9,0.004659929,6.638174E-4,1.562973E-5,1.013667E-5,1.835957E-6,7.095135E-21,-7.219229E-116,7.864351,5.705034E-5,445086.7,445086.7
9.086099E-6,15.48129,-4.230379E9,1679.899,1679.899,8.832053E-4,1.0,0.7950514,2.824908E-4,0.07118628,0.002070545,0.007743246,2.601085E-5,0.04683971,1.011116E-4,0.01413197,1.998991E-4,5.343582E-7,0.0177675,6.638037E-4,0.009462354,0.009758528,0.002281973,2.999986E-9,4.121169E-6,9.331229E-8,9.401695E-8,0.007945908,2.359452E-4,3.01368E-4,7.14551E-5,2.424982E-6,0.003001548,3.12368E-5,0.001404844,9.546295E-5,0.002199595,2.511971E-4,7.805262E-4,4.07435E-6,8.085175E-5,2.503925E-9,1.359889E-6,9.146115E-6,8.071009E-5,9.795334E-9,4.482913E-11,2.623829E-18,9.120442E-13,4.273601E-9,0.004659215,6.636232E-4,1.565489E-5,1.015562E-5,1.838714E-6,6.722651E-21,-4.948839E-116,7.864221,5.704985E-5,445079.3,445079.3
9.117947E-6,15.48164,-4.224892E9,1679.863,1679.863,8.832053E-4,1.0,0.7950043,2.820556E-4,0.0712446,0.002065849,0.007731761,2.59346E-5,0.04687138,1.009002E-4,0.01415777,1.98917E-4,5.31272E-7,0.01774069,6.623283E-4,0.009468084,0.009748475,0.002280611,2.949386E-9,4.06205E-6,9.285988E-8,9.35687E-8,0.007930373,2.352394E-4,2.998889E-4,7.117207E-5,2.418862E-6,0.002998538,3.115007E-5,0.001405961,9.577829E-5,0.002204018,2.519031E-4,7.805333E-4,4.044304E-6,8.131517E-5,2.486492E-9,1.353486E-6,9.099628E-6,8.014363E-5,9.719657E-9,4.398035E-11,2.607321E-18,9.075142E-13,4.116933E-9,0.004657343,6.63114E-4,1.572095E-5,1.020538E-5,1.845953E-6,5.835312E-21,-1.720853E-116,7.863879,5.704857E-5,445060.0,445060.0
9.128159E-6,15.48175,-4.223089E9,1679.852,1679.852,8.832053E-4,1.0,0.7949892,2.819167E-4,0.07126326,0.00206435,0.007728085,2.591026E-5,0.04688152,1.008327E-4,0.01416603,1.986033E-4,5.302887E-7,0.01773211,6.618566E-4,0.009469911,0.009745259,0.002280174,2.935981E-9,4.043299E-6,9.27159E-8,9.342604E-8,0.007925402,2.350142E-4,2.994175E-4,7.10817E-5,2.416909E-6,0.002997573,3.112238E-5,0.001406318,9.587936E-5,0.002205435,2.52129E-4,7.805351E-4,4.034816E-6,8.146387E-5,2.480953E-9,1.351444E-6,9.084839E-6,7.996303E-5,9.695583E-9,4.371265E-11,2.602067E-18,9.060706E-13,4.068126E-9,0.004656744,6.629509E-4,1.574214E-5,1.022134E-5,1.848275E-6,5.576437E-21,-1.226687E-116,7.863769,5.704816E-5,445053.8,445053.8
9.250681E-6,15.48307,-4.201209E9,1679.716,1679.716,8.832053E-4,1.0,0.7948096,2.802754E-4,0.07148575,0.002046653,0.007684201,2.562242E-5,0.04700214,1.000336E-4,0.01426477,1.948844E-4,5.187206E-7,0.01762969,6.56248E-4,0.009491441,0.009706922,0.002274917,2.823344E-9,3.825913E-6,9.102825E-8,9.175358E-8,0.007866159,2.323504E-4,2.938677E-4,7.001187E-5,2.393795E-6,0.002986027,3.079477E-5,0.001410557,9.709078E-5,0.002222395,2.548189E-4,7.805395E-4,3.926263E-6,8.325153E-5,2.416376E-9,1.327361E-6,8.911718E-6,7.783446E-5,9.413791E-9,4.072412E-11,2.540447E-18,8.890799E-13,3.532804E-9,0.004649586,6.610011E-4,1.599644E-5,1.041308E-5,1.876165E-6,3.23885E-21,-2.384093E-118,7.862464,5.70433E-5,444979.9,444979.9
9.257296E-6,15.48314,-4.200019E9,1679.709,1679.709,8.832053E-4,1.0,0.7948,2.80188E-4,0.07149768,0.002045711,0.007681844,2.560709E-5,0.04700861,9.999095E-5,0.01427009,1.94686E-4,5.181079E-7,0.01762419,6.559479E-4,0.009492583,0.009704866,0.002274633,2.815635E-9,3.814562E-6,9.093917E-8,9.166529E-8,0.007862982,2.322085E-4,2.935735E-4,6.995487E-5,2.392564E-6,0.002985405,3.077732E-5,0.001410784,9.715611E-5,0.002223309,2.549631E-4,7.805389E-4,3.920668E-6,8.334822E-5,2.412985E-9,1.326082E-6,8.90259E-6,7.772152E-5,9.398937E-9,4.057419E-11,2.537193E-18,8.881795E-13,3.50636E-9,0.004649201,6.608962E-4,1.601018E-5,1.042344E-5,1.877673E-6,3.14522E-21,-1.9154E-118,7.862394,5.704304E-5,444975.9,444975.9
9.269339E-6,15.48327,-4.197775E9,1679.696,1679.696,8.832053E-4,1.0,0.7947824,2.800293E-4,0.0715194,0.002044002,0.007677554,2.557924E-5,0.04702037,9.991352E-5,0.01427975,1.943253E-4,5.169953E-7,0.01761418,6.554021E-4,0.009494657,0.009701125,0.002274115,2.804031E-9,3.793996E-6,9.077749E-8,9.150504E-8,0.007857201,2.319508E-4,2.930393E-4,6.985126E-5,2.390327E-6,0.002984273,3.07456E-5,0.001411196,9.727505E-5,0.002224971,2.552254E-4,7.805375E-4,3.91055E-6,8.352434E-5,2.406835E-9,1.323759E-6,8.886027E-6,7.751639E-5,9.371984E-9,4.030362E-11,2.531287E-18,8.865442E-13,3.458825E-9,0.004648501,6.607052E-4,1.603519E-5,1.044231E-5,1.880418E-6,2.981749E-21,-1.287999E-118,7.862266,5.704257E-5,444968.7,444968.7
9.365459E-6,15.48429,-4.179798E9,1679.59,1679.59,8.832053E-4,1.0,0.7946432,2.787778E-4,0.07169186,0.002030525,0.007643465,2.535952E-5,0.04711362,9.930197E-5,0.01435666,1.914746E-4,5.082558E-7,0.01753464,6.510786E-4,0.009510971,0.009671426,0.002269974,2.720594E-9,3.634378E-6,8.951096E-8,9.02495E-8,0.007811312,2.299177E-4,2.888406E-4,6.903334E-5,2.372671E-6,0.002975257,3.049527E-5,0.001414457,9.82235E-5,0.002238213,2.57306E-4,7.805163E-4,3.83284E-6,8.493209E-5,2.35886E-9,1.305474E-6,8.75639E-6,7.590292E-5,9.161087E-9,3.826156E-11,2.484997E-18,8.73691E-13,3.106204E-9,0.004642932,6.591861E-4,1.623486E-5,1.059306E-5,1.902345E-6,1.949197E-21,-5.56505E-120,7.861253,5.703882E-5,444911.4,444911.4
9.383954E-6,15.48448,-4.176324E9,1679.569,1679.569,8.832053E-4,1.0,0.7946165,2.785399E-4,0.07172487,0.002027965,0.007636934,2.531775E-5,0.04713145,9.918558E-5,0.01437141,1.909317E-4,5.066019E-7,0.01751941,6.502531E-4,0.009514061,0.009665744,0.002269176,2.703701E-9,3.604555E-6,8.927195E-8,9.001253E-8,0.007802532,2.295311E-4,2.880455E-4,6.887775E-5,2.369313E-6,0.002973526,3.044766E-5,0.001415079,9.840583E-5,0.002240756,2.577038E-4,7.805102E-4,3.81848E-6,8.52034E-5,2.349846E-9,1.302006E-6,8.731946E-6,7.559716E-5,9.121337E-9,3.78915E-11,2.476257E-18,8.712567E-13,3.043431E-9,0.004641864,6.588947E-4,1.62733E-5,1.062209E-5,1.906568E-6,1.795975E-21,-3.020586E-120,7.861059,5.70381E-5,444900.4,444900.4
9.400076E-6,15.48465,-4.173194E9,1679.552,1679.552,8.832053E-4,1.0,0.7945933,2.783334E-4,0.07175359,0.002025743,0.007631248,2.528147E-5,0.04714695,9.908446E-5,0.01438426,1.904599E-4,5.051677E-7,0.01750614,6.495353E-4,0.009516742,0.009660798,0.00226848,2.687551E-9,3.578797E-6,8.906486E-8,8.98072E-8,0.007794892,2.291954E-4,2.873559E-4,6.87426E-5,2.366396E-6,0.002972018,3.04063E-5,0.00141562,9.856473E-5,0.002242971,2.580499E-4,7.805043E-4,3.806121E-6,8.544003E-5,2.342047E-9,1.298996E-6,8.710773E-6,7.53319E-5,9.08691E-9,3.757402E-11,2.468683E-18,8.691452E-13,2.990038E-9,0.004640934,6.586409E-4,1.630681E-5,1.06474E-5,1.910251E-6,1.672754E-21,-1.799947E-120,7.86089,5.703748E-5,444890.8,444890.8
9.576434E-6,15.48648,-4.138549E9,1679.359,1679.359,8.832053E-4,1.0,0.7943417,2.761202E-4,0.07206508,0.002001948,0.00756951,2.489238E-5,0.04731478,9.79981E-5,0.01452405,1.853879E-4,4.899038E-7,0.01736214,6.417851E-4,0.009545307,0.009607201,0.002260853,2.548045E-9,3.310489E-6,8.687046E-8,8.763091E-8,0.007712097,2.255947E-4,2.800105E-4,6.729233E-5,2.335098E-6,0.002955581,2.996247E-5,0.00142145,1.003003E-4,0.002267114,2.617954E-4,7.804099E-4,3.679606E-6,8.803514E-5,2.259992E-9,1.266846E-6,8.486692E-6,7.250329E-5,8.722925E-9,3.439942E-11,2.388361E-18,8.466391E-13,2.475628E-9,0.004630823,6.558799E-4,1.667359E-5,1.092473E-5,1.950605E-6,7.687555E-22,-6.16271E-123,7.859059,5.703073E-5,444787.2,444787.2
9.594705E-6,15.48667,-4.134865E9,1679.339,1679.339,8.832053E-4,1.0,0.7943159,2.758955E-4,0.07209707,0.001999535,0.007563161,2.485286E-5,0.04733198,9.788755E-5,0.01453846,1.848715E-4,4.883656E-7,0.01734733,6.409926E-4,0.009548188,0.009601699,0.002260061,2.532218E-9,3.284044E-6,8.665026E-8,8.741248E-8,0.007703599,2.252289E-4,2.792696E-4,6.714495E-5,2.331917E-6,0.002953885,2.991735E-5,0.001422045,1.004799E-4,0.002269606,2.621793E-4,7.80397E-4,3.667357E-6,8.830469E-5,2.251817E-9,1.263593E-6,8.464232E-6,7.22177E-5,8.686486E-9,3.40996E-11,2.380294E-18,8.443671E-13,2.428945E-9,0.004629782,6.555954E-4,1.671161E-5,1.09535E-5,1.954793E-6,7.092525E-22,-3.387763E-123,7.85887,5.703004E-5,444776.5,444776.5
9.60304E-6,15.48675,-4.133182E9,1679.33,1679.33,8.832053E-4,1.0,0.7943041,2.757933E-4,0.07211165,0.001998437,0.007560267,2.483487E-5,0.04733981,9.783725E-5,0.01454503,1.846364E-4,4.876665E-7,0.01734058,6.406318E-4,0.009549498,0.009599192,0.0022597,2.52331E-9,3.272061E-6,8.655024E-8,8.731326E-8,0.007699728,2.250624E-4,2.789328E-4,6.707789E-5,2.330469E-6,0.002953111,2.989683E-5,0.001422316,1.005618E-4,0.002270742,2.623542E-4,7.80391E-4,3.66182E-6,8.842769E-5,2.248107E-9,1.262114E-6,8.454031E-6,7.208787E-5,8.669939E-9,3.396444E-11,2.376629E-18,8.433342E-13,2.40802E-9,0.004629308,6.554657E-4,1.672896E-5,1.096663E-5,1.956704E-6,6.836461E-22,-2.574954E-123,7.858785,5.702973E-5,444771.6,444771.7
9.888104E-6,15.48963,-4.07395E9,1679.022,1679.022,8.832053E-4,1.0,0.7939066,2.724004E-4,0.07260373,0.001962042,0.007462385,2.423743E-5,0.04760346,9.616166E-5,0.0147679,1.768056E-4,4.647132E-7,0.01711236,6.285314E-4,0.009592499,0.009514623,0.002247326,2.305258E-9,2.891417E-6,8.328422E-8,8.407211E-8,0.007569169,2.195301E-4,2.678621E-4,6.484994E-5,2.282334E-6,0.002926812,2.921417E-5,0.001431382,1.033565E-4,0.002309402,2.68237E-4,7.801186E-4,3.490125E-6,9.264944E-5,2.128207E-9,1.213282E-6,8.121343E-6,6.781556E-5,8.131704E-9,2.983042E-11,2.256806E-18,8.093126E-13,1.815957E-9,0.004613215,6.510673E-4,1.732285E-5,1.141656E-5,2.022245E-6,1.955012E-22,-3.28075E-125,7.855886,5.701915E-5,444607.6,444607.6
1.0E-5,15.49073,-4.049951E9,1678.902,1678.902,8.832053E-4,1.0,0.7937533,2.711202E-4,0.07279358,0.001948331,0.007424527,2.401179E-5,0.04770473,9.552668E-5,0.01485449,1.738385E-4,4.561841E-7,0.01702412,6.239065E-4,0.009608457,0.009482026,0.002242463,2.228212E-9,2.756392E-6,8.207888E-8,8.287535E-8,0.007518877,2.174388E-4,2.63742E-4,6.400897E-5,2.264129E-6,0.002916572,2.895602E-5,0.001434838,1.044504E-4,0.002324468,2.704952E-4,7.799792E-4,3.431152E-6,9.431408E-5,2.084563E-9,1.194994E-6,7.998717E-6,6.622404E-5,7.934191E-9,2.843872E-11,2.212504E-18,7.966073E-13,1.638029E-9,0.004606971,6.493606E-4,1.755628E-5,1.159364E-5,2.048072E-6,1.200933E-22,2.218781E-126,7.854767,5.701509E-5,444544.3,444544.3
