Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_FULVENE_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_STILB_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_INDENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
2.674928E-5,14.99798,-9.275332E7,1049.678,1049.678,0.001598181,1.0,0.9450829,4.378896E-5,1.896383E-5,3.958802E-6,2.751646E-6,2.053261E-5,1.964752E-9,3.573856E-7,5.225222E-5,3.437563E-6,1.798716E-9,3.112979E-6,8.030074E-8,9.8338E-7,3.450889E-6,7.268801E-5,1.141547E-5,4.183316E-6,6.922007E-8,3.687597E-6,3.751437E-6,2.235545E-11,7.418679E-7,1.888108E-13,2.274066E-10,8.840474E-11,3.568794E-8,2.541808E-6,5.876995E-9,3.441966E-8,1.119244E-10,3.387074E-6,4.169307E-8,2.381102E-11,5.409955E-12,2.922204E-7,4.818082E-6,0.01917774,6.205704E-6,0.007920354,1.421651E-6,1.749002E-14,3.494152E-13,1.475472E-8,3.091775E-9,5.784338E-13,1.058143E-10,3.365333E-9,0.01040866,0.01713997,9.17838,1.065594E-4,519454.7,519454.7
2.690036E-5,14.99797,-9.283699E7,1049.676,1049.676,0.001598181,1.0,0.9450815,4.424294E-5,1.902972E-5,4.003819E-6,2.762545E-6,2.073286E-5,1.99858E-9,3.622227E-7,5.268879E-5,3.460273E-6,1.834013E-9,3.144029E-6,8.139016E-8,9.907788E-7,3.455834E-6,7.325431E-5,1.149137E-5,4.225391E-6,7.021881E-8,3.716026E-6,3.79024E-6,2.287982E-11,7.491977E-7,1.950781E-13,2.320105E-10,8.982819E-11,3.610914E-8,2.566151E-6,5.975141E-9,3.503578E-8,1.139195E-10,3.420914E-6,4.252903E-8,2.431618E-11,5.526147E-12,2.945009E-7,4.865614E-6,0.01917743,6.26752E-6,0.007920321,1.435309E-6,1.816983E-14,3.600578E-13,1.50303E-8,3.124879E-9,5.917062E-13,1.084653E-10,3.434451E-9,0.01040843,0.01713975,9.178367,1.065595E-4,519454.0,519454.0
2.730563E-5,14.99794,-9.305499E7,1049.67,1049.67,0.001598181,1.0,0.9450775,4.546848E-5,1.920419E-5,4.125551E-6,2.791406E-6,2.127321E-5,2.091195E-9,3.753555E-7,5.38649E-5,3.520987E-6,1.930982E-9,3.227824E-6,8.434802E-8,1.010685E-6,3.468933E-6,7.477917E-5,1.169536E-5,4.339126E-6,7.29297E-8,3.792433E-6,3.895072E-6,2.433E-11,7.68978E-7,2.127191E-13,2.446705E-10,9.371644E-11,3.724917E-8,2.631862E-6,6.243377E-9,3.672266E-8,1.193839E-10,3.512242E-6,4.482597E-8,2.571101E-11,5.846852E-12,3.006417E-7,4.993876E-6,0.01917662,6.434341E-6,0.007920234,1.472126E-6,2.010381E-14,3.898673E-13,1.578635E-8,3.214354E-9,6.284182E-13,1.158244E-10,3.624502E-9,0.01040781,0.01713916,9.178332,1.065597E-4,519452.0,519452.0
2.759841E-5,14.99792,-9.320903E7,1049.666,1049.666,0.001598181,1.0,0.9450747,4.636088E-5,1.932817E-5,4.214379E-6,2.811911E-6,2.16665E-5,2.159844E-9,3.849871E-7,5.47191E-5,3.564652E-6,2.003166E-9,3.28882E-6,8.651739E-8,1.02512E-6,3.478247E-6,7.588599E-5,1.184306E-5,4.422095E-6,7.492493E-8,3.847762E-6,3.971483E-6,2.541857E-11,7.833754E-7,2.26257E-13,2.541061E-10,9.659027E-11,3.808207E-8,2.679709E-6,6.441759E-9,3.797302E-8,1.234361E-10,3.578721E-6,4.653605E-8,2.675605E-11,6.087011E-12,3.050993E-7,5.087226E-6,0.01917604,6.555767E-6,0.00792017,1.498884E-6,2.160789E-14,4.126034E-13,1.634819E-8,3.279607E-9,6.55984E-13,1.213749E-10,3.766127E-9,0.01040737,0.01713873,9.178307,1.065598E-4,519450.6,519450.6
2.869944E-5,14.99785,-9.375922E7,1049.65,1049.65,0.001598181,1.0,0.9450639,4.976648E-5,1.977962E-5,4.554699E-6,2.886568E-6,2.31662E-5,2.430834E-9,4.22238E-7,5.796367E-5,3.727336E-6,2.290422E-9,3.521451E-6,9.490808E-8,1.079786E-6,3.512206E-6,8.00852E-5,1.240084E-5,4.739879E-6,8.272496E-8,4.056675E-6,4.263667E-6,2.982005E-11,8.382787E-7,2.833626E-13,2.917414E-10,1.078739E-10,4.128045E-8,2.862313E-6,7.221545E-9,4.2908E-8,1.394458E-10,3.832265E-6,5.334116E-8,3.096832E-11,7.053903E-12,3.220125E-7,5.44314E-6,0.0191738,7.018826E-6,0.007919928,1.600638E-6,2.811932E-14,5.073818E-13,1.85767E-8,3.529394E-9,7.675305E-13,1.440266E-10,4.330751E-9,0.01040567,0.0171371,9.178211,1.065603E-4,519445.1,519445.1
2.892999E-5,14.99783,-9.386835E7,1049.647,1049.647,0.001598181,1.0,0.9450616,5.048938E-5,1.987122E-5,4.6272E-6,2.90171E-6,2.348431E-5,2.490211E-9,4.302436E-7,5.864942E-5,3.761074E-6,2.353827E-9,3.570803E-6,9.671144E-8,1.091308E-6,3.519104E-6,8.097176E-5,1.25181E-5,4.807574E-6,8.441906E-8,4.100574E-6,4.325809E-6,3.080597E-11,8.499251E-7,2.966557E-13,3.000663E-10,1.10334E-10,4.196332E-8,2.901079E-6,7.39172E-9,4.398897E-8,1.429563E-10,3.886054E-6,5.484289E-8,3.190948E-11,7.269681E-12,3.255836E-7,5.518625E-6,0.01917333,7.117053E-6,0.007919876,1.622163E-6,2.967103E-14,5.292099E-13,1.90671E-8,3.582574E-9,7.925391E-13,1.491442E-10,4.455575E-9,0.01040531,0.01713675,9.178191,1.065604E-4,519444.0,519444.0
2.91707E-5,14.99782,-9.397905E7,1049.643,1049.643,0.001598181,1.0,0.9450592,5.124768E-5,1.996578E-5,4.703344E-6,2.917341E-6,2.381791E-5,2.55319E-9,4.386771E-7,5.936768E-5,3.796173E-6,2.421251E-9,3.622562E-6,9.86112E-8,1.103365E-6,3.526227E-6,8.190002E-5,1.264068E-5,4.878669E-6,8.620594E-8,4.146459E-6,4.391037E-6,3.185982E-11,8.621389E-7,3.110589E-13,3.089255E-10,1.129389E-10,4.268106E-8,2.941744E-6,7.571965E-9,4.513535E-8,1.466807E-10,3.942465E-6,5.643955E-8,3.291471E-11,7.50004E-12,3.293227E-7,5.597782E-6,0.01917284,7.220066E-6,0.007919823,1.644714E-6,3.13665E-14,5.527713E-13,1.958803E-8,3.638418E-9,8.192805E-13,1.546312E-10,4.588378E-9,0.01040493,0.01713639,9.178169,1.065605E-4,519442.8,519442.8
2.945476E-5,14.9978,-9.410801E7,1049.639,1049.639,0.001598181,1.0,0.9450564,5.214721E-5,2.007594E-5,4.793796E-6,2.935549E-6,2.421352E-5,2.628842E-9,4.48729E-7,6.021832E-5,3.837419E-6,2.502472E-9,3.683947E-6,1.008756E-7,1.11763E-6,3.53453E-6,8.299892E-5,1.278556E-5,4.963122E-6,8.834093E-8,4.200671E-6,4.468477E-6,3.313678E-11,8.76624E-7,3.287798E-13,3.196067E-10,1.160619E-10,4.35344E-8,2.989988E-6,7.78813E-9,4.651212E-8,1.511557E-10,4.009368E-6,5.836252E-8,3.413177E-11,7.778788E-12,3.337493E-7,5.691652E-6,0.01917225,7.342235E-6,0.007919759,1.671428E-6,3.347246E-14,5.816365E-13,2.021482E-8,3.704743E-9,8.516975E-13,1.613027E-10,4.748445E-9,0.01040448,0.01713597,9.178144,1.065607E-4,519441.4,519441.4
3.018201E-5,14.99775,-9.442574E7,1049.628,1049.628,0.001598181,1.0,0.9450491,5.447213E-5,2.035133E-5,5.028164E-6,2.981049E-6,2.523556E-5,2.828945E-9,4.74935E-7,6.241041E-5,3.942165E-6,2.718426E-9,3.842544E-6,1.067793E-7,1.154318E-6,3.555303E-6,8.582866E-5,1.315747E-5,5.181997E-6,9.395716E-8,4.339746E-6,4.668928E-6,3.656883E-11,9.140456E-7,3.777693E-13,3.48051E-10,1.242935E-10,4.574903E-8,3.114703E-6,8.358189E-9,5.015203E-8,1.62998E-10,4.18222E-6,6.347257E-8,3.739861E-11,8.526186E-12,3.451487E-7,5.934127E-6,0.01917074,7.657851E-6,0.007919595,1.740297E-6,3.939844E-14,6.608087E-13,2.187766E-8,3.876564E-9,9.389043E-13,1.793486E-10,5.174433E-9,0.01040333,0.01713487,9.17808,1.06561E-4,519437.7,519437.7
3.04166E-5,14.99774,-9.452288E7,1049.625,1049.625,0.001598181,1.0,0.9450467,5.52289E-5,2.043807E-5,5.104633E-6,2.995377E-6,2.556807E-5,2.895542E-9,4.835357E-7,6.312195E-5,3.975675E-6,2.790653E-9,3.894149E-6,1.087169E-7,1.166206E-6,3.561851E-6,8.674654E-5,1.327774E-5,5.253423E-6,9.580745E-8,4.384689E-6,4.734272E-6,3.772858E-11,9.262213E-7,3.947698E-13,3.575786E-10,1.270239E-10,4.647273E-8,3.155307E-6,8.547369E-9,5.136282E-8,1.66941E-10,4.238462E-6,6.518054E-8,3.850135E-11,8.778196E-12,3.488464E-7,6.013009E-6,0.01917025,7.76054E-6,0.007919541,1.762657E-6,4.148957E-14,6.8808E-13,2.243262E-8,3.93262E-9,9.684006E-13,1.854839E-10,5.317023E-9,0.01040295,0.01713452,9.178059,1.065611E-4,519436.5,519436.5
3.16053E-5,14.99766,-9.499238E7,1049.607,1049.607,0.001598181,1.0,0.9450346,5.911111E-5,2.086284E-5,5.498198E-6,3.065495E-6,2.727283E-5,3.248116E-9,5.281612E-7,6.67583E-5,4.14335E-6,3.175656E-9,4.158755E-6,1.187709E-7,1.226808E-6,3.593954E-6,9.143288E-5,1.388928E-5,5.621242E-6,1.055181E-7,4.61288E-6,5.070216E-6,4.400247E-11,9.886487E-7,4.903079E-13,4.08475E-10,1.414122E-10,5.02056E-8,3.363685E-6,9.544781E-9,5.776693E-8,1.878277E-10,4.526847E-6,7.427346E-8,4.446023E-11,1.013761E-11,3.677264E-7,6.417369E-6,0.01916775,8.287032E-6,0.007919268,1.876951E-6,5.353279E-14,8.3971E-13,2.538198E-8,4.221151E-9,1.128214E-12,2.189673E-10,6.077867E-9,0.01040103,0.0171327,9.177951,1.065616E-4,519430.5,519430.5
3.189916E-5,14.99765,-9.510086E7,1049.603,1049.603,0.001598181,1.0,0.9450316,6.008295E-5,2.096407E-5,5.597043E-6,3.082196E-6,2.769932E-5,3.339264E-9,5.394612E-7,6.766514E-5,4.18423E-6,3.275872E-9,4.224962E-6,1.213169E-7,1.241883E-6,3.601613E-6,9.260043E-5,1.404099E-5,5.713686E-6,1.080046E-7,4.669393E-6,5.154507E-6,4.566005E-11,1.004268E-6,5.165201E-13,4.217523E-10,1.451146E-10,5.114524E-8,3.415872E-6,9.801551E-9,5.942075E-8,1.932304E-10,4.599004E-6,7.663671E-8,4.603329E-11,1.049581E-11,3.724303E-7,6.518516E-6,0.01916713,8.418752E-6,0.0079192,1.905454E-6,5.691789E-14,8.808761E-13,2.614735E-8,4.293635E-9,1.170509E-12,2.278923E-10,6.276089E-9,0.01040055,0.01713225,9.177925,1.065618E-4,519429.0,519429.0
3.323206E-5,14.99756,-9.555907E7,1049.583,1049.583,0.001598181,1.0,0.9450178,6.454825E-5,2.14051E-5,6.052753E-6,3.1549E-6,2.965777E-5,3.77284E-9,5.920044E-7,7.181562E-5,4.366684E-6,3.756043E-9,4.52902E-6,1.33156E-7,1.310706E-6,3.635022E-6,9.793886E-5,1.473153E-5,6.140293E-6,1.196981E-7,4.926043E-6,5.542797E-6,5.37325E-11,1.075995E-6,6.495372E-13,4.855215E-10,1.626408E-10,5.548774E-8,3.655804E-6,1.101736E-8,6.727647E-8,2.189443E-10,4.930377E-6,8.793573E-8,5.369115E-11,1.223568E-11,3.939386E-7,6.982894E-6,0.01916428,9.02361E-6,0.007918888,2.03587E-6,7.456948E-14,1.087378E-12,2.980235E-8,4.628016E-9,1.37691E-12,2.717812E-10,7.226551E-9,0.01039834,0.01713018,9.177803,1.065623E-4,519422.0,519422.1
3.354466E-5,14.99754,-9.566039E7,1049.579,1049.579,0.001598181,1.0,0.9450146,6.560864E-5,2.150433E-5,6.161325E-6,3.171246E-6,3.012258E-5,3.879355E-9,6.046261E-7,7.279759E-5,4.408751E-6,3.874822E-9,4.601193E-6,1.36E-7,1.326948E-6,3.642549E-6,9.920067E-5,1.489403E-5,6.242046E-6,1.225429E-7,4.986285E-6,5.635247E-6,5.576103E-11,1.09302E-6,6.842895E-13,5.013328E-10,1.669265E-10,5.652478E-8,3.712819E-6,1.13147E-8,6.920336E-8,2.252646E-10,5.009032E-6,9.072403E-8,5.561536E-11,1.267188E-11,3.990225E-7,7.093088E-6,0.01916361,9.167166E-6,0.007918814,2.06671E-6,7.93009E-14,1.140746E-12,3.070357E-8,4.707745E-9,1.428888E-12,2.829131E-10,7.461798E-9,0.01039782,0.01712969,9.177774,1.065625E-4,519420.4,519420.4
3.419506E-5,14.9975,-9.585788E7,1049.569,1049.569,0.001598181,1.0,0.9450077,6.783061E-5,2.170574E-5,6.389252E-6,3.204405E-6,3.109625E-5,4.107045E-9,6.312481E-7,7.485094E-5,4.495352E-6,4.129747E-9,4.752388E-6,1.419989E-7,1.360866E-6,3.657837E-6,1.018378E-4,1.523276E-5,6.455813E-6,1.285806E-7,5.111647E-6,5.829277E-6,6.015569E-11,1.128685E-6,7.613321E-13,5.353145E-10,1.760634E-10,5.870486E-8,3.832341E-6,1.194864E-8,7.331814E-8,2.387789E-10,5.173805E-6,9.669844E-8,5.97847E-11,1.36157E-11,4.096474E-7,7.323896E-6,0.0191622,9.467881E-6,0.007918659,2.131171E-6,8.995476E-14,1.258298E-12,3.263405E-8,4.875227E-9,1.541645E-12,3.071633E-10,7.966809E-9,0.01039673,0.01712867,9.177714,1.065628E-4,519417.0,519417.0
3.459802E-5,14.99748,-9.597535E7,1049.563,1049.563,0.001598181,1.0,0.9450035,6.921726E-5,2.182727E-5,6.531761E-6,3.224403E-6,3.17037E-5,4.252111E-9,6.47974E-7,7.612963E-5,4.548393E-6,4.292832E-9,4.84672E-6,1.457679E-7,1.381957E-6,3.66707E-6,1.034791E-4,1.544302E-5,6.589585E-6,1.324056E-7,5.189316E-6,5.950568E-6,6.299452E-11,1.150937E-6,8.122882E-13,5.570852E-10,1.818689E-10,6.006989E-8,3.906966E-6,1.235141E-8,7.593677E-8,2.473915E-10,5.276608E-6,1.005134E-7,6.247873E-11,1.422463E-11,4.162602E-7,7.467873E-6,0.01916133,9.655487E-6,0.007918563,2.171293E-6,9.711502E-14,1.335536E-12,3.386658E-8,4.980021E-9,1.61459E-12,3.229178E-10,8.28994E-9,0.01039604,0.01712803,9.177676,1.065629E-4,519414.9,519414.9
3.475622E-5,14.99747,-9.602107E7,1049.56,1049.56,0.001598181,1.0,0.9450018,6.976373E-5,2.18743E-5,6.58798E-6,3.232139E-6,3.194306E-5,4.309917E-9,6.54589E-7,7.663299E-5,4.569084E-6,4.357961E-9,4.883891E-6,1.472585E-7,1.390254E-6,3.670644E-6,1.04125E-4,1.552565E-5,6.642382E-6,1.339258E-7,5.219804E-6,5.998412E-6,6.413413E-11,1.159705E-6,8.330023E-13,5.657861E-10,1.84179E-10,6.060878E-8,3.936383E-6,1.251167E-8,7.697958E-8,2.50824E-10,5.317116E-6,1.020352E-7,6.356042E-11,1.446892E-11,4.188625E-7,7.524601E-6,0.01916098,9.729408E-6,0.007918525,2.187081E-6,1.000508E-13,1.366823E-12,3.435827E-8,5.02138E-9,1.643895E-12,3.292614E-10,8.418992E-9,0.01039578,0.01712778,9.177661,1.06563E-4,519414.0,519414.0
3.584247E-5,14.9974,-9.63114E7,1049.544,1049.544,0.001598181,1.0,0.9449903,7.354711E-5,2.218705E-5,6.978029E-6,3.283557E-6,3.359956E-5,4.719998E-9,7.007383E-7,8.010956E-5,4.709119E-6,4.822186E-9,5.141161E-6,1.576583E-7,1.447464E-6,3.694433E-6,1.085834E-4,1.60942E-5,7.009085E-6,1.44609E-7,5.429065E-6,6.330327E-6,7.235159E-11,1.22039E-6,9.865769E-13,6.279122E-10,2.005166E-10,6.435396E-8,4.14017E-6,1.364489E-8,8.436631E-8,2.751824E-10,5.597483E-6,1.128552E-7,7.136483E-11,1.622824E-11,4.36825E-7,7.91715E-6,0.0191586,1.0241E-5,0.007918263,2.296043E-6,1.222415E-13,1.596988E-12,3.785459E-8,5.308643E-9,1.855601E-12,3.753138E-10,9.338918E-9,0.01039392,0.01712606,9.177559,1.065635E-4,519408.3,519408.3
3.693408E-5,14.99734,-9.657301E7,1049.528,1049.528,0.001598181,1.0,0.9449786,7.740134E-5,2.248404E-5,7.376793E-6,3.332329E-6,3.528616E-5,5.155397E-9,7.483521E-7,8.363737E-5,4.846202E-6,5.318976E-9,5.403133E-6,1.683884E-7,1.505364E-6,3.717056E-6,1.131028E-4,1.66675E-5,7.384757E-6,1.558128E-7,5.639065E-6,6.669678E-6,8.13197E-11,1.282186E-6,1.162098E-12,6.945925E-10,2.177757E-10,6.819358E-8,4.348007E-6,1.484143E-8,9.218749E-8,3.010582E-10,5.882964E-6,1.243782E-7,7.989317E-11,1.814452E-11,4.550326E-7,8.316729E-6,0.01915618,1.076186E-5,0.007917997,2.406425E-6,1.484387E-13,1.856671E-12,4.158104E-8,5.602962E-9,2.087394E-12,4.261434E-10,1.03233E-8,0.01039203,0.01712431,9.177456,1.065639E-4,519402.4,519402.4
3.711293E-5,14.99733,-9.661339E7,1049.525,1049.525,0.001598181,1.0,0.9449766,7.803761E-5,2.253109E-5,7.442751E-6,3.340051E-6,3.556452E-5,5.228982E-9,7.562678E-7,8.42185E-5,4.868308E-6,5.403307E-9,5.446369E-6,1.701723E-7,1.514888E-6,3.720644E-6,1.138469E-4,1.67616E-5,7.446978E-6,1.576967E-7,5.673431E-6,6.725818E-6,8.285912E-11,1.292385E-6,1.193011E-12,7.059306E-10,2.206846E-10,6.882968E-8,4.38234E-6,1.504302E-8,9.35071E-8,3.054327E-10,5.93008E-6,1.263283E-7,8.135839E-11,1.847313E-11,4.580301E-7,8.382663E-6,0.01915579,1.084782E-5,0.007917953,2.424588E-6,1.531373E-13,1.90208E-12,4.221214E-8,5.651714E-9,2.127257E-12,4.349239E-10,1.049038E-8,0.01039172,0.01712402,9.177439,1.06564E-4,519401.5,519401.5
3.751769E-5,14.9973,-9.6702E7,1049.519,1049.519,0.001598181,1.0,0.9449723,7.948239E-5,2.263595E-5,7.592652E-6,3.357254E-6,3.619648E-5,5.397866E-9,7.742983E-7,8.55368E-5,4.917967E-6,5.597237E-9,5.544536E-6,1.742358E-7,1.536479E-6,3.728641E-6,1.155344E-4,1.697474E-5,7.588462E-6,1.619976E-7,5.751155E-6,6.853417E-6,8.641739E-11,1.315541E-6,1.265307E-12,7.320242E-10,2.273525E-10,7.027637E-8,4.460327E-6,1.550502E-8,9.653324E-8,3.154738E-10,6.037053E-6,1.308063E-7,8.474669E-11,1.923238E-11,4.648283E-7,8.53235E-6,0.01915488,1.104297E-5,0.007917854,2.465769E-6,1.642195E-13,2.007931E-12,4.36619E-8,5.762587E-9,2.219481E-12,4.552782E-10,1.087455E-8,0.01039101,0.01712337,9.1774,1.065642E-4,519399.3,519399.3
3.773544E-5,14.99729,-9.674792E7,1049.516,1049.516,0.001598181,1.0,0.9449699,8.02624E-5,2.269144E-5,7.673654E-6,3.366355E-6,3.653762E-5,5.490077E-9,7.840646E-7,8.624783E-5,4.944469E-6,5.703346E-9,5.597529E-6,1.764368E-7,1.548116E-6,3.732875E-6,1.164443E-4,1.708949E-5,7.664968E-6,1.643402E-7,5.792939E-6,6.922379E-6,8.837485E-11,1.328042E-6,1.30557E-12,7.46313E-10,2.309886E-10,7.10587E-8,4.502445E-6,1.57569E-8,9.818409E-8,3.20957E-10,6.094799E-6,1.332524E-7,8.661158E-11,1.964988E-11,4.684938E-7,8.613147E-6,0.0191544,1.114832E-5,0.0079178,2.487966E-6,1.704466E-13,2.06668E-12,4.445424E-8,5.822546E-9,2.270263E-12,4.665094E-10,1.108472E-8,0.01039063,0.01712302,9.17738,1.065643E-4,519398.1,519398.1
3.826854E-5,14.99726,-9.685551E7,1049.508,1049.508,0.001598181,1.0,0.9449641,8.218001E-5,2.282455E-5,7.87301E-6,3.388179E-6,3.737615E-5,5.719899E-9,8.08169E-7,8.799376E-5,5.00871E-6,5.968469E-9,5.727791E-6,1.818691E-7,1.576669E-6,3.743037E-6,1.186779E-4,1.737071E-5,7.853398E-6,1.701428E-7,5.895129E-6,7.092133E-6,9.329821E-11,1.35877E-6,1.408359E-12,7.820504E-10,2.400372E-10,7.298586E-8,4.606035E-6,1.638352E-8,1.02294E-7,3.346253E-10,6.236746E-6,1.393519E-7,9.130509E-11,2.069943E-11,4.774916E-7,8.811733E-6,0.0191532,1.140725E-5,0.007917668,2.542429E-6,1.865188E-13,2.216039E-12,4.643126E-8,5.970258E-9,2.398137E-12,4.948618E-10,1.160975E-8,0.01038969,0.01712215,9.177329,1.065645E-4,519395.2,519395.2
3.991195E-5,14.99717,-9.715271E7,1049.483,1049.483,0.001598181,1.0,0.9449461,8.815884E-5,2.321184E-5,8.496393E-6,3.451614E-6,3.998954E-5,6.464324E-9,8.841262E-7,9.34201E-5,5.201089E-6,6.833215E-9,6.133791E-6,1.98988E-7,1.665218E-6,3.772646E-6,1.256141E-4,1.823982E-5,8.444038E-6,1.887438E-7,6.209089E-6,7.623347E-6,1.096587E-10,1.45455E-6,1.764358E-12,8.989438E-10,2.692278E-10,7.902709E-8,4.929416E-6,1.840288E-8,1.155635E-7,3.789196E-10,6.67915E-6,1.591227E-7,1.069323E-10,2.418272E-11,5.054306E-7,9.430481E-6,0.01914949,1.221419E-5,0.007917259,2.711289E-6,2.439327E-13,2.727394E-12,5.285453E-8,6.433555E-9,2.824493E-12,5.900438E-10,1.332106E-8,0.01038677,0.01711947,9.17717,1.065652E-4,519386.2,519386.2
4.026059E-5,14.99715,-9.720865E7,1049.478,1049.478,0.001598181,1.0,0.9449423,8.94398E-5,2.328965E-5,8.630291E-6,3.464346E-6,4.054928E-5,6.629319E-9,9.005509E-7,9.457951E-5,5.240792E-6,7.026037E-9,6.220751E-6,2.026898E-7,1.684102E-6,3.778603E-6,1.27095E-4,1.842459E-5,8.571188E-6,1.92828E-7,6.275454E-6,7.737544E-6,1.133674E-10,1.475066E-6,1.847972E-12,9.250744E-10,2.756755E-10,8.032755E-8,4.998781E-6,1.884844E-8,1.184956E-7,3.887411E-10,6.773905E-6,1.635051E-7,1.104813E-10,2.497156E-11,5.113953E-7,9.562971E-6,0.0191487,1.2387E-5,0.007917171,2.747281E-6,2.577817E-13,2.846323E-12,5.428183E-8,6.533366E-9,2.921431E-12,6.118112E-10,1.370236E-8,0.01038614,0.0171189,9.177136,1.065653E-4,519384.3,519384.3
4.088059E-5,14.99711,-9.73026E7,1049.468,1049.468,0.001598181,1.0,0.9449354,9.172837E-5,2.342428E-5,8.869803E-6,3.486367E-6,4.154914E-5,6.929081E-9,9.300249E-7,9.664825E-5,5.310401E-6,7.377388E-9,6.376094E-6,2.093326E-7,1.717767E-6,3.788915E-6,1.297366E-4,1.875347E-5,8.798882E-6,2.002023E-7,6.393224E-6,7.941916E-6,1.201815E-10,1.511717E-6,2.004318E-12,9.727481E-10,2.873707E-10,8.265623E-8,5.122784E-6,1.965614E-8,1.23814E-7,4.065884E-10,6.943169E-6,1.714648E-7,1.170084E-10,2.642025E-11,5.220341E-7,9.799611E-6,0.01914729,1.269568E-5,0.007917015,2.811418E-6,2.840322E-13,3.067623E-12,5.687803E-8,6.712193E-9,3.099807E-12,6.519788E-10,1.439682E-8,0.01038503,0.01711788,9.177076,1.065656E-4,519380.9,519380.9
4.205477E-5,14.99704,-9.746422E7,1049.451,1049.451,0.001598181,1.0,0.9449223,9.609683E-5,2.366719E-5,9.327913E-6,3.526069E-6,4.345724E-5,7.51808E-9,9.867048E-7,1.005886E-4,5.438921E-6,8.071256E-9,6.672552E-6,2.221072E-7,1.781793E-6,3.807544E-6,1.347652E-4,1.937727E-5,9.235291E-6,2.145807E-7,6.615373E-6,8.333204E-6,1.338343E-10,1.581667E-6,2.327141E-12,1.067104E-9,3.102889E-10,8.711832E-8,5.359735E-6,2.123711E-8,1.342337E-7,4.416693E-10,7.266188E-6,1.870916E-7,1.301087E-10,2.932077E-11,5.422843E-7,1.025111E-5,0.0191446,1.328472E-5,0.007916718,2.933284E-6,3.395321E-13,3.520778E-12,6.198943E-8,7.055256E-9,3.458153E-12,7.330587E-10,1.576704E-8,0.0103829,0.01711593,9.176961,1.06566E-4,519374.4,519374.4
