Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H9_Soln#14 (),Mole_fraction_TC4H9_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_MCPTD_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NEOC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M2_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_IC8H16_Soln#14 (),Mole_fraction_DIMEPTD_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Mole_fraction_IC12H26_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
1.579275E-7,14.56207,-1.066943E12,1523.118,1523.118,0.001017024,1.0,0.9006359,0.002322964,0.00159447,0.01558437,4.992973E-4,4.216213E-4,0.002458178,1.317701E-4,4.420888E-5,9.104466E-5,1.06246E-4,0.01466275,6.112124E-4,1.950129E-5,4.545049E-4,5.819921E-6,3.932018E-4,0.001837651,0.002267696,0.01118391,0.004039633,5.13858E-4,2.440219E-5,1.511745E-4,9.104014E-4,7.87045E-7,2.334435E-9,5.357707E-5,2.947976E-8,2.118931E-6,1.258702E-7,6.724471E-6,1.56625E-10,1.705387E-4,2.935646E-4,1.581139E-5,2.818705E-4,3.493459E-4,0.01692473,5.618132E-4,0.007297421,1.577478E-4,1.877649E-11,6.325986E-9,1.484999E-6,4.780714E-9,1.588415E-12,1.525429E-8,0.007333994,0.005312956,8.728906,6.984065E-5,494016.5,494016.5
1.678786E-7,14.56004,-9.589884E11,1520.937,1520.937,0.001017024,1.0,0.899541,0.002260005,0.001753288,0.01595465,5.716391E-4,4.172655E-4,0.002606444,1.365215E-4,4.963019E-5,9.971854E-5,1.028863E-4,0.01519006,6.144138E-4,2.195914E-5,4.814732E-4,6.508036E-6,4.084206E-4,0.001719425,0.002129951,0.01145597,0.004155473,5.403294E-4,2.643837E-5,1.50092E-4,9.482938E-4,9.276715E-7,2.626386E-9,5.749006E-5,3.423509E-8,2.39216E-6,1.446215E-7,7.357789E-6,1.950173E-10,1.827078E-4,3.039353E-4,1.792162E-5,2.979223E-4,3.647062E-4,0.016763,5.931227E-4,0.007276132,1.653699E-4,2.472694E-11,7.780376E-9,1.749868E-6,5.668055E-9,2.06382E-12,1.705093E-8,0.007219984,0.005127377,8.717617,6.985036E-5,493377.6,493377.6
1.758166E-7,14.559,-8.820572E11,1519.354,1519.354,0.001017024,1.0,0.8987191,0.002210283,0.001881434,0.01621375,6.317893E-4,4.134972E-4,0.002722162,1.398291E-4,5.403375E-5,1.066229E-4,1.002563E-4,0.01558475,6.16268E-4,2.396735E-5,5.024514E-4,7.066753E-6,4.19601E-4,0.001632357,0.002027913,0.01166045,0.004244153,5.612564E-4,2.805579E-5,1.491322E-4,9.773253E-4,1.048084E-6,2.868768E-9,6.056658E-5,3.82434E-8,2.61572E-6,1.604265E-7,7.868974E-6,2.293635E-10,1.92024E-4,3.11849E-4,1.967105E-5,3.102565E-4,3.763567E-4,0.01663767,6.170817E-4,0.007260109,1.711133E-4,3.029348E-11,9.073765E-9,1.975621E-6,6.427427E-9,2.508594E-12,1.85092E-8,0.007132903,0.004988442,8.70917,6.985535E-5,492899.5,492899.5
1.851312E-7,14.55835,-8.009136E11,1517.656,1517.656,0.001017024,1.0,0.8978072,0.002153096,0.002033112,0.0164803,7.048454E-4,4.088596E-4,0.002855115,1.43202E-4,5.926924E-5,1.146884E-4,9.724696E-5,0.01602105,6.177783E-4,2.637053E-5,5.264973E-4,7.731477E-6,4.317279E-4,0.001537855,0.001916592,0.01188753,0.004344381,5.855933E-4,2.99435E-5,1.479167E-4,0.001010137,1.198497E-6,3.164017E-9,6.412434E-5,4.318015E-8,2.883564E-6,1.799118E-7,8.475084E-6,2.739453E-10,2.025124E-4,3.207553E-4,2.179314E-5,3.242215E-4,3.893882E-4,0.01649456,6.440985E-4,0.007242305,1.774959E-4,3.781221E-11,1.074607E-8,2.256092E-6,7.374433E-9,3.111155E-12,2.024217E-8,0.007034778,0.004834569,8.699828,6.985848E-5,492370.8,492370.8
1.938867E-7,14.55823,-7.325995E11,1516.202,1516.202,0.001017024,1.0,0.896997,0.002100875,0.002176703,0.0166971,7.756923E-4,4.043733E-4,0.002977375,1.459098E-4,6.424054E-5,1.222197E-4,9.450753E-5,0.0164069,6.186432E-4,2.866975E-5,5.485721E-4,8.363721E-6,4.422329E-4,0.001456056,0.001819759,0.01208943,0.004435141,6.082491E-4,3.170612E-5,1.467034E-4,0.001039832,1.34867E-6,3.452372E-9,6.74167E-5,4.804197E-8,3.1401E-6,1.991367E-7,9.050633E-6,3.201065E-10,2.119398E-4,3.287764E-4,2.385119E-5,3.36872E-4,4.010469E-4,0.01636372,6.684664E-4,0.007226473,1.831668E-4,4.590132E-11,1.24735E-8,2.534288E-6,8.317402E-9,3.763048E-12,2.188715E-8,0.006946257,0.004698028,8.691559,6.985905E-5,491902.8,491902.8
2.025738E-7,14.55853,-6.715601E11,1514.879,1514.879,0.001017024,1.0,0.8962339,0.002050801,0.002319903,0.01688278,8.478213E-4,3.998668E-4,0.003096166,1.481909E-4,6.920609E-5,1.296325E-4,9.188445E-5,0.01676844,6.190548E-4,3.098473E-5,5.700012E-4,8.996813E-6,4.51876E-4,0.001381132,0.001730674,0.01227969,0.004522162,6.305119E-4,3.344225E-5,1.454471E-4,0.001068271,1.505898E-6,3.74905E-9,7.06338E-5,5.307036E-8,3.39863E-6,2.190679E-7,9.626955E-6,3.700044E-10,2.208896E-4,3.364201E-4,2.59492E-5,3.48991E-4,4.120852E-4,0.01623724,6.91712E-4,0.007211561,1.885E-4,5.494992E-11,1.433919E-8,2.823478E-6,9.301296E-9,4.497708E-12,2.352979E-8,0.00686173,0.004569531,8.6838,6.985761E-5,491463.7,491463.7
2.107821E-7,14.55915,-6.193804E11,1513.73,1513.73,0.001017024,1.0,0.895547,0.00200523,0.002455694,0.01703361,9.174483E-4,3.956032E-4,0.003206187,1.500076E-4,7.391704E-5,1.365738E-4,8.949823E-5,0.01709213,6.190981E-4,3.319936E-5,5.898436E-4,9.599342E-6,4.603355E-4,0.00131562,0.001652473,0.012451,0.004601828,6.513454E-4,3.507004E-5,1.442242E-4,0.001094268,1.661827E-6,4.03927E-9,7.362884E-5,5.800297E-8,3.646144E-6,2.386731E-7,1.017612E-5,4.209068E-10,2.289867E-4,3.433716E-4,2.797905E-5,3.600669E-4,4.220609E-4,0.01612061,7.128685E-4,0.007198141,1.932887E-4,6.447034E-11,1.624318E-8,3.108101E-6,1.027318E-8,5.277497E-12,2.508774E-8,0.00678468,0.004453914,8.676843,6.985463E-5,491070.0,491070.0
2.174855E-7,14.55988,-5.803327E11,1512.857,1512.857,0.001017024,1.0,0.8950086,0.00196933,0.002566828,0.01714048,9.752429E-4,3.921409E-4,0.003294491,1.51268E-4,7.777164E-5,1.421929E-4,8.761815E-5,0.01734451,6.189209E-4,3.502554E-5,6.057733E-4,1.009399E-5,4.66812E-4,0.001265657,0.001592638,0.01258527,0.004665173,6.682109E-4,3.638978E-5,1.432068E-4,0.001114907,1.794375E-6,4.283576E-9,7.60431E-5,6.215852E-8,3.850367E-6,2.552339E-7,1.062779E-5,4.651797E-10,2.353485E-4,3.488641E-4,2.966858E-5,3.68855E-4,4.298995E-4,0.01602733,7.295929E-4,0.00718763,1.9703E-4,7.296551E-11,1.790118E-8,3.348296E-6,1.109603E-8,5.979475E-12,2.636207E-8,0.00672366,0.00436333,8.67141,6.985116E-5,490762.5,490762.5
2.274654E-7,14.56128,-5.275247E11,1511.658,1511.658,0.001017024,1.0,0.8942415,0.001918125,0.002732509,0.01727479,0.001062624,3.87051E-4,0.003423481,1.528082E-4,8.35128E-5,1.504696E-4,8.493516E-5,0.01770184,6.183581E-4,3.777049E-5,6.290608E-4,1.083389E-5,4.757955E-4,0.001196716,0.001509796,0.0127765,0.004756823,6.930679E-4,3.833781E-5,1.416721E-4,0.001144708,2.000196E-6,4.659749E-9,7.958593E-5,6.855176E-8,4.157518E-6,2.807942E-7,1.130537E-5,5.35576E-10,2.444176E-4,3.567508E-4,3.223287E-5,3.815328E-4,4.41087E-4,0.01589154,7.536192E-4,0.007172673,2.023362E-4,8.68449E-11,2.054337E-8,3.718037E-6,1.236741E-8,7.139117E-12,2.825915E-8,0.00663578,0.004234332,8.663701,6.984444E-5,490326.2,490326.2
2.352962E-7,14.56262,-4.901021E11,1510.793,1510.793,0.001017024,1.0,0.8936664,0.001879832,0.002862576,0.01736116,0.001132142,3.831315E-4,0.003522703,1.537627E-4,8.801293E-5,1.568858E-4,8.29272E-5,0.01796795,6.177053E-4,3.994406E-5,6.469972E-4,1.141683E-5,4.823385E-4,0.001146832,0.001449651,0.01291983,0.004826659,7.123573E-4,3.985185E-5,1.40459E-4,0.001167362,2.16866E-6,4.965617E-9,8.232388E-5,7.373727E-8,4.400866E-6,3.016E-7,1.18412E-5,5.945473E-10,2.512102E-4,3.627093E-4,3.428283E-5,3.911585E-4,4.494855E-4,0.01578744,7.71779E-4,0.007161473,2.06293E-4,9.879124E-11,2.276375E-8,4.017711E-6,1.340206E-8,8.149907E-12,2.974511E-8,0.006569153,0.004137642,8.657946,6.983802E-5,490000.5,490000.5
2.438398E-7,14.56429,-4.528684E11,1509.918,1509.918,0.001017024,1.0,0.8930634,0.001839918,0.003004429,0.01743809,0.00120878,3.789461E-4,0.00362905,1.545773E-4,9.291189E-5,1.638045E-4,8.083284E-5,0.01824511,6.168183E-4,4.233333E-5,6.662528E-4,1.205472E-5,4.890153E-4,0.001096278,0.00138852,0.01306999,0.004900915,7.331843E-4,4.148881E-5,1.391342E-4,0.001191395,2.359299E-6,5.310374E-9,8.527047E-5,7.956065E-8,4.668481E-6,3.250441E-7,1.242986E-5,6.626053E-10,2.583119E-4,3.689928E-4,3.655423E-5,4.013559E-4,4.582918E-4,0.01567617,7.90937E-4,0.00714975,2.104171E-4,1.129076E-10,2.533546E-8,4.35361E-6,1.456629E-8,9.359212E-12,3.13614E-8,0.006498638,0.004036321,8.651938,6.983E-5,489660.5,489660.5
2.517185E-7,14.56601,-4.215348E11,1509.169,1509.169,0.001017024,1.0,0.8925284,0.001804798,0.003135103,0.01749441,0.001280053,3.751803E-4,0.003725431,1.551411E-4,9.741523E-5,1.701075E-4,7.898887E-5,0.01848941,6.158655E-4,4.455173E-5,6.837381E-4,1.264436E-5,4.947801E-4,0.001052961,0.001335995,0.01320312,0.00496771,7.52186E-4,4.298439E-5,1.379168E-4,0.00121296,2.541304E-6,5.638784E-9,8.795146E-5,8.508137E-8,4.917049E-6,3.473457E-7,1.297635E-5,7.287781E-10,2.645876E-4,3.745967E-4,3.867853E-5,4.104927E-4,4.661021E-4,0.01557557,8.080301E-4,0.007139364,2.140531E-4,1.269444E-10,2.784623E-8,4.671112E-6,1.567118E-8,1.057738E-11,3.284562E-8,0.006435505,0.003946468,8.646629,6.982177E-5,489360.0,489360.0
2.611969E-7,14.56827,-3.872669E11,1508.336,1508.336,0.001017024,1.0,0.8919093,0.00176462,0.003292023,0.01754529,0.001366394,3.707787E-4,0.00383933,1.556089E-4,1.028098E-4,1.775903E-4,7.687848E-5,0.01877002,6.145798E-4,4.723807E-5,7.044516E-4,1.33551E-5,5.012595E-4,0.001004698,0.001277312,0.01335698,0.005046064,7.747829E-4,4.476565E-5,1.364638E-4,0.001238191,2.767991E-6,6.047579E-9,9.11324E-5,9.191104E-8,5.218152E-6,3.750348E-7,1.363834E-5,8.12683E-10,2.718071E-4,3.811091E-4,4.126857E-5,4.211639E-4,4.751271E-4,0.01545696,8.279041E-4,0.007127371,2.182289E-4,1.451488E-10,3.104522E-8,5.062241E-6,1.703827E-8,1.217987E-11,3.462118E-8,0.006361807,0.003842592,8.640513,6.981092E-5,489013.9,489013.9
2.716934E-7,14.57099,-3.532146E11,1507.491,1507.491,0.001017024,1.0,0.8912525,0.001722653,0.003465307,0.01758226,0.001462562,3.660765E-4,0.003962978,1.558939E-4,1.087488E-4,1.85748E-4,7.467381E-5,0.01906521,6.130155E-4,5.023342E-5,7.270091E-4,1.414352E-5,5.07907E-4,9.557156E-4,0.001217577,0.01351993,0.005130451,7.994691E-4,4.671518E-5,1.348764E-4,0.001265279,3.028669E-6,6.51827E-9,9.460086E-5,9.97099E-8,5.553999E-6,4.067835E-7,1.437703E-5,9.110173E-10,2.794043E-4,3.880454E-4,4.417651E-5,4.325969E-4,4.846792E-4,0.0153285,8.490856E-4,0.007114676,2.226183E-4,1.670153E-10,3.481704E-8,5.50616E-6,1.859804E-8,1.413734E-11,3.657237E-8,0.006282876,0.003732531,8.634058,6.979787E-5,488648.6,488648.6
2.791787E-7,14.57306,-3.311677E11,1506.934,1506.934,0.001017024,1.0,0.8908012,0.001694268,0.003588493,0.01759742,0.001531378,3.628365E-4,0.004049637,1.559676E-4,1.129591E-4,1.914825E-4,7.318296E-5,0.0192665,6.118302E-4,5.238164E-5,7.428684E-4,1.470641E-5,5.123387E-4,9.233955E-4,0.001178062,0.01363171,0.005189193,8.168552E-4,4.809062E-5,1.337621E-4,0.001284082,3.220629E-6,6.865814E-9,9.704107E-5,1.054205E-7,5.794923E-6,4.301156E-7,1.490733E-5,9.845817E-10,2.845807E-4,3.928246E-4,4.627323E-5,4.405173E-4,4.912247E-4,0.01523864,8.636898E-4,0.007105971,2.25608E-4,1.837205E-10,3.765498E-8,5.829112E-6,1.973836E-8,1.565584E-11,3.79529E-8,0.006228199,0.003657007,8.629643,6.978798E-5,488398.7,488398.7
2.892376E-7,14.57597,-3.041605E11,1506.238,1506.238,0.001017024,1.0,0.8902152,0.001658031,0.003753442,0.01760462,0.001624014,3.586319E-4,0.004164203,1.559213E-4,1.185814E-4,1.990799E-4,7.128097E-5,0.01952585,6.101692E-4,5.528328E-5,7.639039E-4,1.546342E-5,5.179256E-4,8.830734E-4,0.001128649,0.01377655,0.005266364,8.399313E-4,4.991958E-5,1.322913E-4,0.001308717,3.486379E-6,7.348875E-9,1.002786E-4,1.132872E-7,6.120407E-6,4.623687E-7,1.562444E-5,1.087897E-9,2.912386E-4,3.990395E-4,4.911788E-5,4.508736E-4,4.996932E-4,0.01512003,8.826963E-4,0.007094694,2.29454E-4,2.076465E-10,4.166405E-8,6.270783E-6,2.130563E-8,1.786408E-11,3.979238E-8,0.006156703,0.003559129,8.623937,6.977402E-5,488075.7,488075.7
2.990792E-7,14.57896,-2.803455E11,1505.612,1505.612,0.001017024,1.0,0.8896631,0.001624571,0.003914093,0.01759849,0.001714687,3.54683E-4,0.0042743,1.557381E-4,1.240405E-4,2.063932E-4,6.952682E-5,0.01976817,6.084899E-4,5.813773E-5,7.841993E-4,1.620455E-5,5.230178E-4,8.467674E-4,0.001084046,0.01391271,0.005340018,8.621891E-4,5.168762E-5,1.308852E-4,0.001332158,3.754869E-6,7.839772E-9,1.034022E-4,1.211954E-7,6.440654E-6,4.94916E-7,1.633093E-5,1.193875E-9,2.974403E-4,4.049018E-4,5.192793E-5,4.607048E-4,5.07637E-4,0.01500623,9.006429E-4,0.007084094,2.330392E-4,2.327152E-10,4.580447E-8,6.710744E-6,2.287599E-8,2.021813E-11,4.157354E-8,0.006088812,0.003467111,8.618586,6.975973E-5,487772.9,487772.9
3.134388E-7,14.58352,-2.496468E11,1504.784,1504.784,0.001017024,1.0,0.8888917,0.001579016,0.004147048,0.0175691,0.001846771,3.492073E-4,0.004431615,1.552724E-4,1.319287E-4,2.168538E-4,6.714376E-5,0.02010326,6.059833E-4,6.232828E-5,8.133482E-4,1.728642E-5,5.298531E-4,7.987614E-4,0.001024899,0.0141023,0.005444426,8.94098E-4,5.422974E-5,1.288965E-4,0.001365266,4.161319E-6,8.58953E-9,1.078857E-4,1.331043E-7,6.910881E-6,5.44149E-7,1.737014E-5,1.357076E-9,3.059735E-4,4.130922E-4,5.606928E-5,4.745506E-4,5.186645E-4,0.01484392,9.257526E-4,0.007069326,2.379801E-4,2.722797E-10,5.223443E-8,7.365135E-6,2.522916E-8,2.401282E-11,4.413738E-8,0.005993147,0.003338975,8.611153,6.973794E-5,487352.3,487352.3
3.224027E-7,14.58646,-2.326263E11,1504.313,1504.313,0.001017024,1.0,0.888429,0.00155239,0.004291526,0.01753995,0.00192895,3.459558E-4,0.004527932,1.548856E-4,1.368054E-4,2.232591E-4,6.575477E-5,0.02030228,6.04404E-4,6.495882E-5,8.312875E-4,1.796193E-5,5.337975E-4,7.714644E-4,9.911771E-4,0.01421563,0.005507875,9.136769E-4,5.579431E-5,1.276946E-4,0.001385318,4.423696E-6,9.078334E-9,1.106425E-4,1.407587E-7,7.206094E-6,5.759239E-7,1.802376E-5,1.464047E-9,3.110113E-4,4.179993E-4,5.867586E-5,4.829128E-4,5.252325E-4,0.01474468,9.408205E-4,0.007060493,2.409031E-4,2.987982E-10,5.648308E-8,7.780348E-6,2.673338E-8,2.660771E-11,4.571591E-8,0.005935328,0.003262406,8.60672,6.972386E-5,487101.3,487101.3
3.326342E-7,14.5899,-2.149687E11,1503.814,1503.814,0.001017024,1.0,0.887917,0.00152356,0.004455491,0.01749783,0.002022371,3.423949E-4,0.004636201,1.54373E-4,1.423268E-4,2.304553E-4,6.425509E-5,0.02052072,6.026029E-4,6.797441E-5,8.515421E-4,1.873301E-5,5.380265E-4,7.425455E-4,9.553784E-4,0.01434061,0.005578774,9.357066E-4,5.755945E-5,1.263608E-4,0.001407667,4.731132E-6,9.656355E-9,1.137517E-4,1.497005E-7,7.544543E-6,6.131636E-7,1.87743E-5,1.590873E-9,3.165086E-4,4.234182E-4,6.166809E-5,4.922102E-4,5.324522E-4,0.01463326,9.574843E-4,0.007050742,2.440993E-4,3.307989E-10,6.155375E-8,8.259892E-6,2.848176E-8,2.979099E-11,4.749648E-8,0.005870998,0.003177996,8.601837,6.970743E-5,486825.0,486825.0
3.409484E-7,14.59274,-2.018725E11,1503.436,1503.436,0.001017024,1.0,0.8875128,0.001501275,0.004587958,0.01745737,0.002097921,3.396149E-4,0.004722931,1.539114E-4,1.467783E-4,2.362142E-4,6.309948E-5,0.02069183,6.011485E-4,7.043479E-5,8.678384E-4,1.935958E-5,5.412653E-4,7.206477E-4,9.282191E-4,0.01443894,0.005635248,9.533601E-4,5.89778E-5,1.253069E-4,0.001425426,4.987096E-6,1.01422E-8,1.162503E-4,1.571262E-7,7.820695E-6,6.441833E-7,1.938761E-5,1.697612E-9,3.207883E-4,4.276852E-4,6.411119E-5,4.995808E-4,5.38113E-4,0.01454409,9.706261E-4,0.007043061,2.46593E-4,3.581763E-10,6.584814E-8,8.65357E-6,2.99262E-8,3.255739E-11,4.892651E-8,0.00581996,0.003111617,8.597998,6.969384E-5,486607.7,486607.7
3.503216E-7,14.596,-1.883219E11,1503.037,1503.037,0.001017024,1.0,0.8870691,0.001477292,0.004736439,0.01740579,0.002182636,3.365977E-4,0.004819426,1.533526E-4,1.517591E-4,2.426129E-4,6.186E-5,0.02087833,5.995262E-4,7.321884E-5,8.860466E-4,2.006589E-5,5.447206E-4,6.975297E-4,8.994961E-4,0.01454654,0.005697746,9.729975E-4,6.055982E-5,1.241507E-4,0.001445037,5.282152E-6,1.070768E-8,1.190382E-4,1.656682E-7,8.133187E-6,6.799653E-7,2.008265E-5,1.82187E-9,3.254228E-4,4.323556E-4,6.687612E-5,5.077016E-4,5.442849E-4,0.01444496,9.850333E-4,0.007034646,2.492999E-4,3.905322E-10,7.087671E-8,9.101269E-6,3.157909E-8,3.58756E-11,5.052038E-8,0.005763682,0.003039035,8.5938,6.967831E-5,486370.1,486370.1
3.624503E-7,14.60026,-1.724985E11,1502.559,1502.559,0.001017024,1.0,0.8865126,0.001447916,0.004927179,0.01733074,0.002291436,3.328685E-4,0.004942368,1.525842E-4,1.581458E-4,2.507484E-4,6.034866E-5,0.02111029,5.974646E-4,7.683701E-5,9.093675E-4,2.097968E-5,5.489084E-4,6.698519E-4,8.650369E-4,0.01468095,0.005776864,9.979956E-4,6.258063E-5,1.227042E-4,0.001469802,5.673974E-6,1.146797E-8,1.226023E-4,1.769872E-7,8.539319E-6,7.275353E-7,2.098751E-5,1.988777E-9,3.311381E-4,4.38189E-4,7.046779E-5,5.179281E-4,5.519588E-4,0.0143188,0.001003065,0.007024115,2.526482E-4,4.347703E-10,7.767803E-8,9.686021E-6,3.375482E-8,4.049357E-11,5.255392E-8,0.005692734,0.00294846,8.588558,6.965794E-5,486073.5,486073.5
3.69994E-7,14.60295,-1.635326E11,1502.282,1502.282,0.001017024,1.0,0.8861757,0.001430519,0.005045003,0.01727988,0.002358593,3.306437E-4,0.005017791,1.520874E-4,1.620856E-4,2.55728E-4,5.94576E-5,0.02124958,5.962085E-4,7.909607E-5,9.237446E-4,2.154792E-5,5.513642E-4,6.537937E-4,8.450078E-4,0.01476196,0.005825119,0.001013311,6.382279E-5,1.218321E-4,0.001484876,5.923286E-6,1.195746E-8,1.247955E-4,1.841777E-7,8.7929E-6,7.578409E-7,2.155336E-5,2.096045E-9,3.345416E-4,4.417031E-4,7.270816E-5,5.241363E-4,5.565629E-4,0.01424146,0.00101395,0.007017756,2.546481E-4,4.636473E-10,8.207573E-8,1.005247E-5,3.512829E-8,4.355613E-11,5.38023E-8,0.005649618,0.002893929,8.585399,6.964514E-5,485894.7,485894.7
4.065153E-7,14.61611,-1.279256E11,1501.127,1501.127,0.001017024,1.0,0.8846347,0.001354468,0.005606347,0.01699793,0.002677363,3.207956E-4,0.005372552,1.495938E-4,1.808212E-4,2.789991E-4,5.560478E-5,0.02187627,5.904812E-4,9.012219E-5,9.921214E-4,2.429722E-5,5.618589E-4,5.865419E-4,7.608155E-4,0.01512896,0.006049186,0.001085002,6.968194E-5,1.178913E-4,0.001554598,7.189207E-6,1.451441E-8,1.35177E-4,2.205985E-7,1.003064E-5,9.122784E-7,2.432409E-5,2.652406E-9,3.495466E-4,4.57576E-4,8.359751E-5,5.526808E-4,5.771904E-4,0.01387833,0.001063358,0.006988797,2.635294E-4,6.18503E-10,1.051767E-7,1.185009E-5,4.198258E-8,6.056879E-11,5.967025E-8,0.005450861,0.002647675,8.57107,6.958244E-5,485083.7,485083.7
4.131486E-7,14.61851,-1.226203E11,1500.945,1500.945,0.001017024,1.0,0.8843693,0.001341927,0.005706657,0.01694166,0.00273403,3.191552E-4,0.00543527,1.491392E-4,1.84167E-4,2.830827E-4,5.497708E-5,0.02198249,5.895117E-4,9.214009E-5,0.001004345,2.479621E-5,5.635466E-4,5.759165E-4,7.474652E-4,0.01519153,0.006088294,0.001097596,7.071944E-5,1.172223E-4,0.001566728,7.429328E-6,1.50132E-8,1.370233E-4,2.274966E-7,1.025717E-5,9.416908E-7,2.483263E-5,2.759987E-9,3.520338E-4,4.602704E-4,8.557917E-5,5.576167E-4,5.806646E-4,0.01381425,0.001071791,0.00698383,2.650133E-4,6.493509E-10,1.096929E-7,1.217987E-5,4.326195E-8,6.406684E-11,6.070537E-8,0.005416397,0.002605852,8.568621,6.957098E-5,484945.1,484945.1
4.231397E-7,14.62214,-1.151883E11,1500.685,1500.685,0.001017024,1.0,0.883977,0.00132368,0.005856778,0.01685464,0.002818621,3.167615E-4,0.005528814,1.484601E-4,1.891751E-4,2.891538E-4,5.406806E-5,0.02213854,5.880956E-4,9.518792E-5,0.001022654,2.554754E-5,5.659776E-4,5.606908E-4,7.283105E-4,0.01528361,0.006146336,0.001116325,7.226711E-5,1.162398E-4,0.001584715,7.796748E-6,1.578507E-8,1.397829E-4,2.380489E-7,1.059933E-5,9.867766E-7,2.560149E-5,2.925789E-9,3.556548E-4,4.64227E-4,8.856412E-5,5.649176E-4,5.857522E-4,0.01371872,0.0010842,0.006976501,2.671805E-4,6.974214E-10,1.166801E-7,1.267799E-5,4.520783E-8,6.95843E-11,6.224714E-8,0.005365359,0.002544406,8.565013,6.955373E-5,484740.9,484740.9
4.335291E-7,14.62591,-1.081095E11,1500.431,1500.431,0.001017024,1.0,0.8835781,0.001305467,0.006011649,0.01676162,0.002905593,3.143647E-4,0.005624951,1.47764E-4,1.943442E-4,2.953676E-4,5.316608E-5,0.02229603,5.866802E-4,9.836778E-5,0.00104157,2.632848E-5,5.683724E-4,5.457708E-4,7.095119E-4,0.01537673,0.006205628,0.001135499,7.385765E-5,1.152486E-4,0.001603072,8.18602E-6,1.661427E-8,1.426263E-4,2.49227E-7,1.095631E-5,1.034653E-6,2.640459E-5,3.102968E-9,3.592681E-4,4.682164E-4,9.166709E-5,5.723461E-4,5.908651E-4,0.01362062,0.001096748,0.006969066,2.693518E-4,7.494678E-10,1.241796E-7,1.319747E-5,4.725469E-8,7.564529E-11,6.382867E-8,0.005313357,0.002482404,8.561358,6.953581E-5,484534.1,484534.1
4.432098E-7,14.62941,-1.020541E11,1500.208,1500.208,0.001017024,1.0,0.8832145,0.001289147,0.006154815,0.01667296,0.0029857,3.122111E-4,0.005713524,1.471274E-4,1.991265E-4,3.010684E-4,5.236257E-5,0.02243864,5.854147E-4,1.013402E-4,0.001059089,2.70558E-5,5.704895E-4,5.32636E-4,6.929386E-4,0.01546119,0.006259929,0.001153091,7.532269E-5,1.143516E-4,0.00161987,8.555264E-6,1.741173E-8,1.452524E-4,2.5983E-7,1.129002E-5,1.080174E-6,2.715609E-5,3.272435E-9,3.62502E-4,4.71823E-4,9.455635E-5,5.791234E-4,5.954728E-4,0.01353031,0.001108124,0.006962299,2.713033E-4,7.998772E-10,1.313816E-7,1.368263E-5,4.918287E-8,8.159843E-11,6.528271E-8,0.005265844,0.002426298,8.558036,6.951915E-5,484346.0,484346.1
