Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_FULVENE_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_INDENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
6.188559E-5,14.99906,-1.954526E7,999.8538,999.8538,0.00167809,1.0,0.9451692,2.472726E-5,5.670989E-6,2.718752E-6,1.139474E-6,1.088893E-5,4.650092E-10,1.56083E-7,2.475618E-5,1.707957E-6,5.205213E-10,1.661572E-6,3.623285E-8,6.126486E-7,1.514092E-6,4.270442E-5,5.148743E-6,2.197998E-6,4.38041E-8,1.876047E-6,1.934642E-6,4.815252E-12,4.080381E-7,8.057069E-14,6.575011E-11,1.813378E-11,1.153939E-8,1.408574E-6,1.844962E-9,1.296895E-8,3.690693E-11,1.810732E-6,3.078613E-8,1.130267E-11,1.946086E-12,1.478337E-7,2.665891E-6,0.0191924,3.31677E-6,0.007922099,7.267819E-7,5.827949E-15,9.99498E-14,6.967847E-9,1.631522E-9,1.885696E-13,7.095215E-11,1.856452E-9,0.01042008,0.01715571,9.179193,1.118793E-4,519500.7,519500.7
6.239026E-5,14.99906,-1.957543E7,999.8523,999.8523,0.00167809,1.0,0.9451682,2.507837E-5,5.694113E-6,2.760447E-6,1.144845E-6,1.103803E-5,4.765583E-10,1.587915E-7,2.506196E-5,1.724542E-6,5.348372E-10,1.684693E-6,3.689471E-8,6.194652E-7,1.51738E-6,4.317043E-5,5.198911E-6,2.228819E-6,4.471603E-8,1.897389E-6,1.962389E-6,4.970059E-12,4.136692E-7,8.442521E-14,6.762033E-11,1.855215E-11,1.173067E-8,1.427723E-6,1.888276E-9,1.32985E-8,3.781783E-11,1.83597E-6,3.169849E-8,1.165013E-11,2.00801E-12,1.495412E-7,2.702718E-6,0.01919215,3.362877E-6,0.007922075,7.365188E-7,6.150833E-15,1.04195E-13,7.141201E-9,1.655517E-9,1.947657E-13,7.347093E-11,1.909379E-9,0.01041991,0.01715556,9.179184,1.118794E-4,519500.2,519500.2
6.361061E-5,14.99904,-1.964514E7,999.8487,999.8487,0.00167809,1.0,0.9451655,2.593324E-5,5.748816E-6,2.862105E-6,1.157548E-6,1.140094E-5,5.052417E-10,1.654208E-7,2.580534E-5,1.764456E-6,5.70505E-10,1.740983E-6,3.851644E-8,6.360129E-7,1.525166E-6,4.430192E-5,5.320495E-6,2.303961E-6,4.694023E-8,1.949126E-6,2.030021E-6,5.358874E-12,4.273774E-7,9.435604E-14,7.228711E-11,1.958806E-11,1.219814E-8,1.474366E-6,1.995517E-9,1.411654E-8,4.007782E-11,1.897413E-6,3.397822E-8,1.252288E-11,2.163698E-12,1.536898E-7,2.792363E-6,0.01919152,3.475121E-6,0.007922017,7.601863E-7,6.993835E-15,1.150355E-13,7.5717E-9,1.714053E-9,2.10362E-13,7.983728E-11,2.041336E-9,0.01041949,0.0171552,9.179161,1.118795E-4,519498.9,519498.9
6.560847E-5,14.99901,-1.975426E7,999.8428,999.8428,0.00167809,1.0,0.9451612,2.734993E-5,5.834852E-6,3.030985E-6,1.177518E-6,1.200222E-5,5.545142E-10,1.7651E-7,2.703416E-5,1.829199E-6,6.321215E-10,1.834257E-6,4.123432E-8,6.632929E-7,1.537437E-6,4.616795E-5,5.520335E-6,2.428894E-6,5.072896E-8,2.034188E-6,2.142336E-6,6.040452E-12,4.500887E-7,1.125781E-13,8.037181E-11,2.135795E-11,1.297795E-8,1.551722E-6,2.178693E-9,1.552025E-8,4.395268E-11,1.999226E-6,3.793611E-8,1.405327E-11,2.437136E-12,1.605399E-7,2.94088E-6,0.0191905,3.6611E-6,0.007921922,7.992895E-7,8.578397E-15,1.346118E-13,8.311043E-9,1.81141E-9,2.37814E-13,9.112504E-11,2.269534E-9,0.01041879,0.01715462,9.179124,1.118797E-4,519496.8,519496.8
6.604891E-5,14.999,-1.977762E7,999.8415,999.8415,0.00167809,1.0,0.9451603,2.766503E-5,5.853241E-6,3.068615E-6,1.181784E-6,1.213594E-5,5.657692E-10,1.789935E-7,2.730698E-5,1.843364E-6,6.462534E-10,1.855002E-6,4.184381E-8,6.693377E-7,1.540064E-6,4.658154E-5,5.564518E-6,2.456756E-6,5.159318E-8,2.052995E-6,2.167357E-6,6.198479E-12,4.551392E-7,1.16945E-13,8.222996E-11,2.176065E-11,1.315223E-8,1.568939E-6,2.220359E-9,1.58406E-8,4.483653E-11,2.02187E-6,3.884704E-8,1.440823E-11,2.500627E-12,1.620595E-7,2.973906E-6,0.01919027,3.702461E-6,0.007921901,8.079669E-7,8.964853E-15,1.392493E-13,8.479891E-9,1.833125E-9,2.441981E-13,9.376395E-11,2.321907E-9,0.01041864,0.01715449,9.179116,1.118798E-4,519496.3,519496.3
6.72177E-5,14.99899,-1.983692E7,999.838,999.838,0.00167809,1.0,0.9451577,2.850601E-5,5.90104E-6,3.169156E-6,1.192872E-6,1.249275E-5,5.963373E-10,1.856506E-7,2.803424E-5,1.880756E-6,6.847356E-10,1.910364E-6,4.347905E-8,6.854318E-7,1.546897E-6,4.768288E-5,5.68198E-6,2.531212E-6,5.390582E-8,2.10299E-6,2.234206E-6,6.631934E-12,4.686169E-7,1.291878E-13,8.729691E-11,2.285157E-11,1.361883E-8,1.614907E-6,2.33321E-9,1.671007E-8,4.723479E-11,2.0823E-6,4.133303E-8,1.538219E-11,2.674953E-12,1.661083E-7,3.062035E-6,0.01918966,3.812837E-6,0.007921845,8.310897E-7,1.006122E-14,1.521507E-13,8.938404E-9,1.89119E-9,2.617443E-13,1.010419E-10,2.464582E-9,0.01041822,0.01715414,9.179094,1.118799E-4,519495.1,519495.1
6.809746E-5,14.99898,-1.988011E7,999.8354,999.8354,0.00167809,1.0,0.9451558,2.914344E-5,5.936102E-6,3.245466E-6,1.201001E-6,1.276318E-5,6.200132E-10,1.907237E-7,2.858471E-5,1.908709E-6,7.146369E-10,1.952326E-6,4.472648E-8,6.975949E-7,1.551917E-6,4.851539E-5,5.770592E-6,2.587768E-6,5.569089E-8,2.1407E-6,2.284943E-6,6.971772E-12,4.788312E-7,1.39046E-13,9.124087E-11,2.369391E-11,1.397385E-8,1.649768E-6,2.420317E-9,1.738293E-8,4.909014E-11,2.128102E-6,4.326969E-8,1.614617E-11,2.811801E-12,1.691708E-7,3.128823E-6,0.01918921,3.896492E-6,0.007921803,8.485822E-7,1.095699E-14,1.624419E-13,9.29346E-9,1.935308E-9,2.755355E-13,1.067863E-10,2.57549E-9,0.01041791,0.01715388,9.179077,1.1188E-4,519494.2,519494.2
6.827188E-5,14.99897,-1.98888E7,999.8349,999.8349,0.00167809,1.0,0.9451554,2.927025E-5,5.942959E-6,3.260659E-6,1.202591E-6,1.281698E-5,6.247759E-10,1.917358E-7,2.869415E-5,1.914231E-6,7.206617E-10,1.960674E-6,4.497546E-8,7.000112E-7,1.5529E-6,4.868079E-5,5.788179E-6,2.599035E-6,5.605129E-8,2.148183E-6,2.295045E-6,7.040562E-12,4.808633E-7,1.410688E-13,9.203625E-11,2.386309E-11,1.404462E-8,1.656706E-6,2.437809E-9,1.751822E-8,4.946315E-11,2.137214E-6,4.366041E-8,1.630085E-11,2.83952E-12,1.697795E-7,3.142109E-6,0.01918912,3.913135E-6,0.007921794,8.52059E-7,1.114215E-14,1.645434E-13,9.364877E-9,1.944096E-9,2.783307E-13,1.079531E-10,2.597841E-9,0.01041785,0.01715382,9.179074,1.1188E-4,519494.0,519494.0
6.94355E-5,14.99896,-1.994351E7,999.8314,999.8314,0.00167809,1.0,0.9451528,3.012005E-5,5.987925E-6,3.36255E-6,1.213013E-6,1.317744E-5,6.571423E-10,1.985407E-7,2.942684E-5,1.950889E-6,7.616875E-10,2.016613E-6,4.665073E-8,7.161731E-7,1.559346E-6,4.978725E-5,5.905675E-6,2.674607E-6,5.846536E-8,2.198166E-6,2.362794E-6,7.511781E-12,4.944786E-7,1.551662E-13,9.745856E-11,2.501054E-11,1.451999E-8,1.703213E-6,2.556415E-9,1.843704E-8,5.199606E-11,2.198273E-6,4.632521E-8,1.736086E-11,3.029557E-12,1.73853E-7,3.231132E-6,0.01918851,4.024648E-6,0.007921737,8.753258E-7,1.244515E-14,1.790996E-13,9.850125E-9,2.003082E-9,2.97509E-13,1.1598E-10,2.750076E-9,0.01041743,0.01715348,9.179051,1.118801E-4,519492.7,519492.7
7.063297E-5,14.99894,-1.999921E7,999.8278,999.8278,0.00167809,1.0,0.9451502,3.100109E-5,6.032826E-6,3.468342E-6,1.223416E-6,1.355114E-5,6.915185E-10,2.05637E-7,3.018539E-5,1.988288E-6,8.054111E-10,2.074609E-6,4.839966E-8,7.328778E-7,1.565794E-6,5.093112E-5,6.026871E-6,2.753162E-6,6.102823E-8,2.249699E-6,2.433148E-6,8.019145E-12,5.085931E-7,1.707966E-13,1.032489E-10,2.622516E-11,1.501489E-8,1.751464E-6,2.681904E-9,1.94118E-8,5.46827E-11,2.261575E-6,4.917253E-8,1.850298E-11,3.23447E-12,1.780672E-7,3.323414E-6,0.01918788,4.140255E-6,0.007921679,8.993947E-7,1.391376E-14,1.950712E-13,1.036535E-8,2.064414E-9,3.182164E-13,1.246863E-10,2.912374E-9,0.010417,0.01715311,9.179029,1.118802E-4,519491.4,519491.4
7.089653E-5,14.99894,-2.000966E7,999.827,999.827,0.00167809,1.0,0.9451496,3.119589E-5,6.042522E-6,3.491752E-6,1.225661E-6,1.363374E-5,6.992318E-10,2.072115E-7,3.035294E-5,1.996473E-6,8.15242E-10,2.087431E-6,4.878796E-8,7.365643E-7,1.567188E-6,5.118358E-5,6.053583E-6,2.770548E-6,6.159387E-8,2.261053E-6,2.448717E-6,8.133942E-12,5.117135E-7,1.743964E-13,1.045524E-10,2.649715E-11,1.512458E-8,1.762137E-6,2.709995E-9,1.963036E-8,5.528504E-11,2.27557E-6,4.98137E-8,1.876152E-11,3.280876E-12,1.789977E-7,3.343815E-6,0.01918774,4.165812E-6,0.007921666,9.047085E-7,1.425539E-14,1.987263E-13,1.048094E-8,2.077999E-9,3.229096E-13,1.26665E-10,2.948872E-9,0.01041691,0.01715303,9.179023,1.118803E-4,519491.1,519491.1
7.283414E-5,14.99891,-2.009214E7,999.8212,999.8212,0.00167809,1.0,0.9451452,3.263738E-5,6.111803E-6,3.665209E-6,1.241701E-6,1.4245E-5,7.57589E-10,2.189228E-7,3.15913E-5,2.056125E-6,8.898497E-10,2.182315E-6,5.167906E-8,7.637707E-7,1.577158E-6,5.304716E-5,6.250359E-6,2.899518E-6,6.586837E-8,2.344638E-6,2.564109E-6,9.013534E-12,5.348026E-7,2.027258E-13,1.144631E-10,2.854885E-11,1.593931E-8,1.841168E-6,2.921776E-9,2.1282E-8,5.983665E-11,2.379135E-6,5.468973E-8,2.074399E-11,3.636932E-12,1.858706E-7,3.494763E-6,0.01918671,4.354936E-6,0.00792157,9.439498E-7,1.698569E-14,2.272157E-13,1.135514E-8,2.178808E-9,3.589625E-13,1.419272E-10,3.225906E-9,0.0104162,0.01715245,9.178986,1.118805E-4,519489.0,519489.0
7.849257E-5,14.99884,-2.03036E7,999.8041,999.8041,0.00167809,1.0,0.9451324,3.693553E-5,6.295194E-6,4.184456E-6,1.284099E-6,1.606716E-5,9.448642E-10,2.544218E-7,3.526927E-5,2.224777E-6,1.131645E-9,2.465241E-6,6.046911E-8,8.442119E-7,1.603683E-6,5.856051E-5,6.828574E-6,3.287001E-6,7.929158E-8,2.589495E-6,2.909993E-6,1.195926E-11,6.036326E-7,3.063031E-13,1.467872E-10,3.5071E-11,1.839746E-8,2.077391E-6,3.593455E-9,2.655894E-8,7.438373E-11,2.687936E-6,7.058358E-8,2.740215E-11,4.834805E-12,2.062437E-7,3.944675E-6,0.01918368,4.918765E-6,0.007921286,1.060106E-6,2.750694E-14,3.281034E-13,1.415703E-8,2.482397E-9,4.807309E-13,1.941596E-10,4.123841E-9,0.0104141,0.0171507,9.178875,1.11881E-4,519482.7,519482.8
8.392072E-5,14.99876,-2.047116E7,999.7874,999.7874,0.00167809,1.0,0.9451198,4.116933E-5,6.447091E-6,4.698446E-6,1.319142E-6,1.786179E-5,1.148684E-9,2.901325E-7,3.887491E-5,2.378254E-6,1.398122E-9,2.743976E-6,6.934495E-8,9.226219E-7,1.625816E-6,6.393882E-5,7.387379E-6,3.672866E-6,9.353162E-8,2.824644E-6,3.253349E-6,1.53581E-11,6.714217E-7,4.400036E-13,1.827296E-10,4.208644E-11,2.085591E-8,2.310938E-6,4.31299E-9,3.226178E-8,9.012944E-11,2.992137E-6,8.818643E-8,3.511604E-11,6.225039E-12,2.261655E-7,4.387665E-6,0.01918072,5.47409E-6,0.007921007,1.173304E-6,4.207138E-14,4.530655E-13,1.719997E-8,2.786015E-9,6.227627E-13,2.561011E-10,5.112572E-9,0.01041204,0.01714899,9.178767,1.118816E-4,519476.6,519476.6
8.444148E-5,14.99876,-2.048294E7,999.7858,999.7858,0.00167809,1.0,0.9451185,4.158064E-5,6.460516E-6,4.748495E-6,1.322236E-6,1.80361E-5,1.169508E-9,2.936369E-7,3.922442E-5,2.392528E-6,1.42551E-9,2.771058E-6,7.021749E-8,9.302024E-7,1.627777E-6,6.445895E-5,7.441163E-6,3.710554E-6,9.495675E-8,2.84718E-6,3.286844E-6,1.571588E-11,6.78007E-7,4.548531E-13,1.86441E-10,4.279933E-11,2.10965E-8,2.333672E-6,4.385925E-9,3.284211E-8,9.17338E-11,3.021689E-6,8.999785E-8,3.592967E-11,6.371775E-12,2.280943E-7,4.430691E-6,0.01918043,5.528034E-6,0.00792098,1.184237E-6,4.374606E-14,4.6667E-13,1.751048E-8,2.815763E-9,6.377892E-13,2.62706E-10,5.214109E-9,0.01041184,0.01714883,9.178756,1.118816E-4,519476.0,519476.0
8.480021E-5,14.99875,-2.049307E7,999.7847,999.7847,0.00167809,1.0,0.9451177,4.186446E-5,6.46966E-6,4.783041E-6,1.324341E-6,1.815641E-5,1.183981E-9,2.960583E-7,3.946552E-5,2.402316E-6,1.444564E-9,2.789746E-6,7.082053E-8,9.354297E-7,1.629115E-6,6.481765E-5,7.478229E-6,3.736589E-6,9.595273E-8,2.862701E-6,3.309972E-6,1.596566E-11,6.825513E-7,4.653008E-13,1.890247E-10,4.329445E-11,2.126269E-8,2.349364E-6,4.436561E-9,3.324523E-8,9.284849E-11,3.042083E-6,9.125803E-8,3.649785E-11,6.474255E-12,2.294246E-7,4.460381E-6,0.01918023,5.56526E-6,0.007920962,1.191775E-6,4.493049E-14,4.762142E-13,1.772625E-8,2.836316E-9,6.482875E-13,2.673254E-10,5.284733E-9,0.0104117,0.01714871,9.178749,1.118817E-4,519475.6,519475.6
8.548886E-5,14.99874,-2.051134E7,999.7826,999.7826,0.00167809,1.0,0.9451161,4.241044E-5,6.486972E-6,4.849521E-6,1.328329E-6,1.838782E-5,1.212069E-9,3.007243E-7,3.992918E-5,2.420999E-6,1.481578E-9,2.825698E-6,7.198285E-8,9.454774E-7,1.631652E-6,6.550718E-5,7.549421E-6,3.78672E-6,9.787658E-8,2.892489E-6,3.354498E-6,1.645296E-11,6.912933E-7,4.858747E-13,1.940478E-10,4.425442E-11,2.158276E-8,2.379563E-6,4.534688E-9,3.402691E-8,9.501062E-11,3.081317E-6,9.370613E-8,3.760671E-11,6.674274E-12,2.319823E-7,4.517496E-6,0.01917985,5.636873E-6,0.007920926,1.206261E-6,4.727774E-14,4.949429E-13,1.814488E-8,2.875915E-9,6.68787E-13,2.763574E-10,5.421895E-9,0.01041144,0.0171485,9.178735,1.118817E-4,519474.8,519474.8
8.599108E-5,14.99874,-2.052415E7,999.7811,999.7811,0.00167809,1.0,0.9451149,4.280951E-5,6.4994E-6,4.898133E-6,1.331191E-6,1.855698E-5,1.232799E-9,3.041409E-7,4.026796E-5,2.434537E-6,1.508926E-9,2.851977E-6,7.283422E-8,9.528151E-7,1.633475E-6,6.601077E-5,7.601368E-6,3.823405E-6,9.929603E-8,2.914203E-6,3.38707E-6,1.681474E-11,6.97683E-7,5.013065E-13,1.977627E-10,4.496221E-11,2.181702E-8,2.401645E-6,4.606999E-9,3.460332E-8,9.660551E-11,3.109995E-6,9.551495E-8,3.843023E-11,6.822841E-12,2.338507E-7,4.559242E-6,0.01917957,5.689217E-6,0.0079209,1.216837E-6,4.905071E-14,5.089365E-13,1.845375E-8,2.904909E-9,6.840206E-13,2.830789E-10,5.523215E-9,0.01041124,0.01714834,9.178725,1.118818E-4,519474.3,519474.3
8.88915E-5,14.9987,-2.059415E7,999.7721,999.7721,0.00167809,1.0,0.945108,4.512879E-5,6.567944E-6,5.180969E-6,1.346967E-6,1.954001E-5,1.356663E-9,3.240995E-7,4.223471E-5,2.511247E-6,1.672865E-9,3.004719E-6,7.781179E-8,9.953576E-7,1.643556E-6,6.893108E-5,7.901811E-6,4.037243E-6,1.076707E-7,3.039435E-6,3.576842E-6,1.901398E-11,7.348201E-7,5.979067E-13,2.200912E-10,4.917993E-11,2.318357E-8,2.530134E-6,5.037185E-9,3.803884E-8,1.061211E-10,3.276675E-6,1.063548E-7,4.344121E-11,7.727135E-12,2.446912E-7,4.801846E-6,0.01917797,5.993437E-6,0.007920748,1.278097E-6,6.037975E-14,5.955624E-13,2.029782E-8,3.074281E-9,7.768677E-13,3.242142E-10,6.130093E-9,0.01041012,0.01714741,9.178666,1.118821E-4,519470.9,519470.9
9.287711E-5,14.99865,-2.067798E7,999.7598,999.7598,0.00167809,1.0,0.9450985,4.835325E-5,6.65375E-6,5.575011E-6,1.366693E-6,2.090685E-5,1.538361E-9,3.521136E-7,4.496394E-5,2.612561E-6,1.914811E-9,3.217125E-6,8.480932E-8,1.054244E-6,1.656238E-6,7.297483E-5,8.3157E-6,4.3364E-6,1.197938E-7,3.210883E-6,3.841988E-6,2.23509E-11,7.864578E-7,7.527632E-13,2.532199E-10,5.53365E-11,2.509679E-8,2.709196E-6,5.662957E-9,4.305251E-8,1.200406E-10,3.508452E-6,1.223291E-7,5.105637E-11,9.102212E-12,2.597165E-7,5.139112E-6,0.01917574,6.416423E-6,0.007920538,1.36269E-6,7.927671E-14,7.315346E-13,2.299827E-8,3.312235E-9,9.184099E-13,3.874024E-10,7.024158E-9,0.01040855,0.01714612,9.178585,1.118824E-4,519466.3,519466.3
9.414156E-5,14.99863,-2.070243E7,999.7559,999.7559,0.00167809,1.0,0.9450955,4.938466E-5,6.679067E-6,5.701236E-6,1.372508E-6,2.134412E-5,1.598816E-9,3.611351E-7,4.583583E-5,2.643704E-6,1.995663E-9,3.285082E-6,8.706516E-8,1.073023E-6,1.659996E-6,7.426471E-5,8.447218E-6,4.432538E-6,1.237908E-7,3.265083E-6,3.927123E-6,2.34894E-11,8.029773E-7,8.0768E-13,2.643347E-10,5.73781E-11,2.571181E-8,2.766576E-6,5.869901E-9,4.471403E-8,1.246627E-10,3.582602E-6,1.276573E-7,5.365679E-11,9.571983E-12,2.645125E-7,5.24699E-6,0.01917503,6.551736E-6,0.007920471,1.389608E-6,8.617367E-14,7.79041E-13,2.389556E-8,3.388974E-9,9.66853E-13,4.091434E-10,7.322479E-9,0.01040805,0.01714571,9.178559,1.118826E-4,519464.8,519464.8
9.463074E-5,14.99862,-2.071107E7,999.7543,999.7543,0.00167809,1.0,0.9450943,4.978471E-5,6.688626E-6,5.750217E-6,1.374702E-6,2.151372E-5,1.622569E-9,3.646418E-7,4.617387E-5,2.655623E-6,2.027474E-9,3.311442E-6,8.79423E-8,1.0803E-6,1.661416E-6,7.476458E-5,8.498121E-6,4.469883E-6,1.253551E-7,3.286023E-6,3.960185E-6,2.394048E-11,8.09385E-7,8.297123E-13,2.687137E-10,5.817941E-11,2.595073E-8,2.788846E-6,5.951049E-9,4.536595E-8,1.264775E-10,3.611364E-6,1.297521E-7,5.468731E-11,9.758177E-12,2.663715E-7,5.288831E-6,0.01917475,6.60422E-6,0.007920445,1.400031E-6,8.896741E-14,7.980076E-13,2.424795E-8,3.418821E-9,9.860648E-13,4.177802E-10,7.43979E-9,0.01040785,0.01714555,9.178549,1.118826E-4,519464.3,519464.3
9.494119E-5,14.99862,-2.071731E7,999.7534,999.7534,0.00167809,1.0,0.9450936,5.003889E-5,6.694625E-6,5.781344E-6,1.37608E-6,2.162149E-5,1.637749E-9,3.668719E-7,4.638861E-5,2.663149E-6,2.047817E-9,3.328191E-6,8.850021E-8,1.084921E-6,1.662308E-6,7.508206E-5,8.530432E-6,4.49363E-6,1.263567E-7,3.299303E-6,3.981204E-6,2.422986E-11,8.134563E-7,8.439263E-13,2.715157E-10,5.869128E-11,2.610264E-8,2.802999E-6,6.002862E-9,4.578232E-8,1.27637E-10,3.629639E-6,1.310911E-7,5.534847E-11,9.877644E-12,2.675522E-7,5.315416E-6,0.01917458,6.637567E-6,0.007920428,1.406647E-6,9.077769E-14,8.102171E-13,2.447311E-8,3.437809E-9,9.983949E-13,4.233274E-10,7.51479E-9,0.01040773,0.01714545,9.178542,1.118826E-4,519463.9,519463.9
9.530183E-5,14.99862,-2.072294E7,999.7523,999.7523,0.00167809,1.0,0.9450927,5.033445E-5,6.701528E-6,5.817545E-6,1.377665E-6,2.17468E-5,1.655489E-9,3.694673E-7,4.663828E-5,2.671855E-6,2.071603E-9,3.347667E-6,8.914958E-8,1.090293E-6,1.663335E-6,7.545112E-5,8.567974E-6,4.521253E-6,1.275188E-7,3.314723E-6,4.005658E-6,2.456914E-11,8.181906E-7,8.606721E-13,2.747937E-10,5.928924E-11,2.627939E-8,2.819461E-6,6.063367E-9,4.626865E-8,1.289917E-10,3.65089E-6,1.326563E-7,5.612372E-11,1.001773E-11,2.689249E-7,5.34633E-6,0.01917437,6.676345E-6,0.007920409,1.414336E-6,9.291841E-14,8.245741E-13,2.473619E-8,3.459913E-9,1.012857E-12,4.298378E-10,7.602467E-9,0.01040759,0.01714533,9.178535,1.118827E-4,519463.5,519463.5
9.690344E-5,14.99859,-2.075079E7,999.7473,999.7473,0.00167809,1.0,0.9450888,5.165063E-5,6.731379E-6,5.97883E-6,1.384515E-6,2.230484E-5,1.735606E-9,3.810506E-7,4.774961E-5,2.710051E-6,2.17919E-9,3.434405E-6,9.20488E-8,1.114191E-6,1.667783E-6,7.709305E-5,8.734768E-6,4.64447E-6,1.327542E-7,3.383089E-6,4.114707E-6,2.611572E-11,8.392741E-7,9.380407E-13,2.896419E-10,6.198679E-11,2.706777E-8,2.892815E-6,6.336023E-9,4.846157E-8,1.351055E-10,3.745528E-6,1.397279E-7,5.965802E-11,1.065651E-11,2.750334E-7,5.483991E-6,0.01917347,6.849032E-6,0.007920324,1.448509E-6,1.029153E-13,8.905572E-13,2.592365E-8,3.558651E-9,1.078842E-12,4.595968E-10,7.99877E-9,0.01040695,0.01714481,9.178502,1.118828E-4,519461.6,519461.6
9.723718E-5,14.99859,-2.075621E7,999.7462,999.7462,0.00167809,1.0,0.945088,5.192561E-5,6.737437E-6,6.012541E-6,1.385905E-6,2.242145E-5,1.752576E-9,3.83476E-7,4.798172E-5,2.717913E-6,2.202013E-9,3.452529E-6,9.265604E-8,1.119179E-6,1.668688E-6,7.74358E-5,8.769539E-6,4.670262E-6,1.338668E-7,3.397311E-6,4.137522E-6,2.644632E-11,8.436793E-7,9.54795E-13,2.927964E-10,6.255761E-11,2.723275E-8,2.90815E-6,6.393656E-9,4.892537E-8,1.363996E-10,3.765302E-6,1.412263E-7,6.04136E-11,1.079309E-11,2.763088E-7,5.512752E-6,0.01917328,6.885113E-6,0.007920306,1.455635E-6,1.051027E-13,9.047738E-13,2.617505E-8,3.579344E-9,1.092961E-12,4.65975E-10,8.082785E-9,0.01040681,0.0171447,9.178495,1.118829E-4,519461.2,519461.2
9.756062E-5,14.99859,-2.076093E7,999.7452,999.7452,0.00167809,1.0,0.9450872,5.219234E-5,6.743251E-6,6.045246E-6,1.387239E-6,2.253455E-5,1.769114E-9,3.858303E-7,4.820682E-5,2.7255E-6,2.224265E-9,3.470108E-6,9.324556E-8,1.124016E-6,1.669556E-6,7.776816E-5,8.80324E-6,4.695288E-6,1.349432E-7,3.411085E-6,4.159662E-6,2.676949E-11,8.479523E-7,9.712438E-13,2.958734E-10,6.311367E-11,2.739286E-8,2.923029E-6,6.44978E-9,4.93771E-8,1.376605E-10,3.784482E-6,1.426867E-7,6.11522E-11,1.092662E-11,2.775456E-7,5.540649E-6,0.0191731,6.920109E-6,0.007920288,1.462542E-6,1.072578E-13,9.187069E-13,2.641999E-8,3.599438E-9,1.106765E-12,4.722151E-10,8.164679E-9,0.01040669,0.01714459,9.178488,1.118829E-4,519460.8,519460.8
