Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H5_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_CYC6H10_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0,15.7,-8.552278E10,1400.0,1400.0,0.001289345,1.0,0.9514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081009,0.0,0.0,0.0,0.0,0.01103335,0.006639947,0.02678577,9.434426,8.212386E-5,535064.1,535064.1
1.139364E-10,15.69999,-8.822459E10,1399.998,1399.998,0.001289345,1.0,0.9514596,1.139943E-9,4.583122E-14,1.774986E-9,1.069522E-12,4.189898E-8,4.531513E-9,1.179565E-12,1.520656E-15,5.054352E-13,1.901309E-12,4.141512E-8,6.760267E-9,8.792437E-8,4.261699E-15,9.62509E-14,2.722851E-13,4.230325E-8,8.417046E-24,3.968548E-24,3.359809E-26,3.126962E-9,1.221975E-13,8.789824E-8,2.250769E-11,3.322985E-22,2.016836E-20,3.269247E-15,3.011287E-26,2.990794E-22,1.173947E-28,4.974888E-23,1.102871E-17,2.42392E-9,1.32098E-22,1.956398E-19,2.656042E-15,2.35576E-17,1.950285E-23,1.090237E-22,6.579658E-10,1.567503E-9,0.004081007,3.276798E-11,1.711015E-23,3.415248E-16,1.014316E-16,0.01103325,0.006639856,0.02678559,9.434422,8.212394E-5,535063.9,535063.9
2.302228E-9,15.69969,-1.172583E11,1399.955,1399.955,0.001289345,1.0,0.9514477,3.173681E-7,2.934871E-10,5.223255E-7,8.429027E-10,1.9025E-6,1.297686E-6,5.010694E-10,8.829569E-13,3.636158E-10,1.363466E-9,1.672371E-6,1.916396E-6,1.775895E-6,1.756921E-12,3.930306E-11,2.114094E-10,1.838029E-6,3.544154E-17,7.421438E-18,1.708858E-18,8.688566E-7,5.563531E-11,1.765292E-6,9.336849E-9,8.948913E-17,3.646344E-17,1.829259E-11,3.759566E-21,3.778044E-17,2.979343E-22,6.084894E-18,4.027671E-13,6.620907E-7,3.356434E-17,2.475441E-14,1.784621E-10,1.932917E-13,2.363633E-18,1.337957E-17,1.723541E-7,4.262339E-7,0.004080955,7.203305E-10,2.620316E-19,2.691457E-13,7.294557E-14,0.01103128,0.006638066,0.02678214,9.434304,8.212545E-5,535057.2,535057.2
7.899783E-9,15.69893,-1.299407E11,1399.822,1399.822,0.001289345,1.0,0.9514038,1.98252E-6,7.354629E-9,3.397244E-6,1.58485E-8,1.008567E-5,8.439559E-6,6.371138E-9,1.882502E-11,6.170605E-9,2.287011E-8,7.7874E-6,1.154526E-5,6.091933E-6,2.089141E-11,4.632655E-10,3.522682E-9,8.181848E-6,1.442535E-14,1.178698E-15,1.748356E-15,5.147428E-6,7.18878E-10,5.969353E-6,1.157375E-7,2.258678E-14,1.36097E-15,4.417503E-10,3.592513E-19,3.916693E-15,8.700782E-20,4.744613E-16,3.837326E-11,3.854712E-6,4.158703E-15,2.047261E-12,8.837168E-9,7.799777E-12,1.832348E-16,1.041396E-15,9.676977E-7,2.471952E-6,0.004080763,3.680249E-9,1.692871E-17,5.059305E-12,1.234823E-12,0.01102608,0.006633391,0.02677352,9.433869,8.212944E-5,535032.5,535032.5
2.289895E-8,15.69687,-1.364692E11,1399.446,1399.446,0.001289345,1.0,0.9512741,7.59387E-6,9.114602E-8,1.36683E-5,1.747724E-7,3.648837E-5,3.59023E-5,5.946819E-8,3.720437E-10,5.931917E-8,2.117267E-7,2.294806E-5,3.968703E-5,1.76755E-5,1.764524E-10,3.909916E-9,3.212101E-8,2.191168E-5,1.675153E-12,5.228677E-14,3.17069E-13,1.754146E-5,6.335245E-9,1.669128E-5,1.01313E-6,2.021203E-12,3.820487E-14,5.24046E-9,1.821567E-17,2.759222E-13,9.039331E-18,1.459678E-14,1.314036E-9,1.303576E-5,1.643967E-13,6.994436E-11,1.362522E-7,1.899047E-10,5.698923E-15,3.147957E-14,3.212483E-6,8.449449E-6,0.004080176,2.329326E-8,5.576275E-16,5.575807E-11,1.193255E-11,0.01101193,0.006620717,0.02674995,9.432576,8.214024E-5,534959.2,534959.2
1.075371E-7,15.68516,-1.57665E11,1397.087,1397.087,0.001289345,1.0,0.9504018,5.413523E-5,3.354949E-6,1.095345E-4,4.963571E-6,2.08652E-4,3.211553E-4,1.34002E-6,3.74984E-8,1.260837E-6,3.364968E-6,7.124926E-5,2.131754E-4,8.3837E-5,3.988881E-9,8.971788E-8,6.383314E-7,4.832485E-5,1.089925E-9,1.171822E-11,3.317571E-10,9.115269E-5,1.647121E-7,6.601407E-5,2.192702E-5,1.314786E-9,1.914522E-11,1.7487E-7,9.972563E-15,2.25469E-10,2.298867E-14,1.729005E-12,1.282369E-7,6.817965E-5,2.465161E-11,1.056065E-8,5.01644E-6,1.983222E-8,8.427879E-13,3.439784E-12,1.58327E-5,4.881501E-5,0.004075502,5.866824E-7,1.146579E-13,1.594447E-9,4.535725E-10,0.01092619,0.006545216,0.02659982,9.423699,8.220155E-5,534455.8,534455.8
3.440953E-7,15.65618,-1.68225E11,1389.674,1389.674,0.001289345,1.0,0.9473682,1.693296E-4,5.21368E-5,5.237302E-4,4.930479E-5,5.407664E-4,0.001665978,1.093529E-5,1.166119E-6,1.394346E-5,1.459708E-5,1.047536E-4,8.461892E-4,2.593879E-4,5.244162E-8,1.004095E-6,7.598009E-6,5.440819E-5,8.669526E-8,1.073541E-9,3.810569E-8,3.309532E-4,2.491833E-6,1.483767E-4,1.859927E-4,1.19341E-7,5.215366E-9,2.066508E-6,1.448913E-12,2.979653E-8,2.677756E-11,6.406163E-11,2.15814E-6,2.6086E-4,8.651662E-10,3.944359E-7,5.970646E-5,6.301805E-7,1.92724E-10,1.411985E-10,5.065964E-5,2.264949E-4,0.004052875,6.495537E-6,2.850476E-11,1.983564E-8,2.822832E-8,0.0106381,0.006300605,0.02603385,9.391052,8.235372E-5,532604.2,532604.2
9.149207E-7,15.61881,-1.194572E11,1374.105,1374.105,0.001289345,1.0,0.9399132,2.213328E-4,4.311591E-4,0.001424734,2.414533E-4,6.608939E-4,0.005555696,3.925152E-5,1.515378E-5,1.04967E-4,2.454773E-5,9.935113E-5,0.002624187,4.644248E-4,5.760703E-7,6.346696E-6,4.838685E-5,4.704539E-5,1.585625E-6,4.826348E-8,8.01236E-7,9.584217E-4,1.77266E-5,2.111412E-4,7.76062E-4,1.936602E-6,2.777223E-7,1.00063E-5,7.296933E-11,7.1361E-7,2.841594E-9,1.102926E-9,1.255267E-5,7.944956E-4,1.123512E-8,5.279135E-6,2.818796E-4,7.184788E-6,2.129449E-8,4.035046E-9,1.220536E-4,7.575652E-4,0.003986206,2.786374E-5,2.366551E-9,2.723263E-7,5.548784E-7,0.009912901,0.0057095,0.02446269,9.30806,8.255077E-5,527897.4,527897.4
1.467889E-6,15.60884,-8.497812E10,1363.646,1363.646,0.001289345,1.0,0.9340383,2.041609E-4,9.89438E-4,0.001764407,4.52955E-4,5.80831E-4,0.008813239,5.05876E-5,3.870586E-5,2.256035E-4,2.337082E-5,8.37425E-5,0.004140852,4.807252E-4,1.630409E-6,1.264489E-5,9.136253E-5,3.889749E-5,4.208968E-6,2.208288E-7,2.319177E-6,0.001507079,3.656891E-5,2.182847E-4,0.001308832,4.73631E-6,1.248465E-6,1.7718E-5,4.38152E-10,2.278125E-6,1.490361E-8,3.839403E-9,2.272129E-5,0.001236299,3.141953E-8,1.365072E-5,4.853011E-4,1.569475E-5,1.144096E-7,1.456442E-8,1.733232E-4,0.00119429,0.003932925,4.38057E-5,1.218075E-8,9.478331E-7,1.554481E-6,0.009332142,0.005250675,0.02314337,9.243105,8.260347E-5,524213.6,524213.6
1.50872E-6,15.60858,-8.317706E10,1362.998,1362.998,0.001289345,1.0,0.9336526,2.02607E-4,0.00103309,0.001774911,4.684403E-4,5.750188E-4,0.009029922,5.095796E-5,4.05797E-5,2.344855E-4,2.319123E-5,8.272802E-5,0.004242248,4.795014E-4,1.724314E-6,1.309665E-5,9.430343E-5,3.839107E-5,4.412879E-6,2.39111E-7,2.449067E-6,0.001544197,3.797867E-5,2.182463E-4,0.001344896,4.943299E-6,1.350552E-6,1.825612E-5,4.842195E-10,2.420451E-6,1.622795E-8,4.125039E-9,2.339989E-5,0.001265096,3.323615E-8,1.43226E-5,4.990211E-4,1.627214E-5,1.244245E-7,1.55375E-8,1.765796E-4,0.001222787,0.003929472,4.475846E-5,1.326729E-8,1.012993E-6,1.637883E-6,0.009293919,0.005220872,0.02305527,9.238871,8.260484E-5,523973.4,523973.4
1.534198E-6,15.60845,-8.209318E10,1362.601,1362.601,0.001289345,1.0,0.9334149,2.016359E-4,0.00106038,0.001780739,4.780723E-4,5.714483E-4,0.009163607,5.116785E-5,4.175242E-5,2.400033E-4,2.307765E-5,8.210599E-5,0.004304814,4.786601E-4,1.783824E-6,1.337681E-5,9.611958E-5,3.808128E-5,4.539981E-6,2.508901E-7,2.531021E-6,0.001567112,3.885747E-5,2.182025E-4,0.001367175,5.071588E-6,1.416287E-6,1.858956E-5,5.145514E-10,2.510799E-6,1.708398E-8,4.309846E-9,2.381785E-5,0.001282815,3.439061E-8,1.474328E-5,5.074908E-4,1.662692E-5,1.308703E-7,1.615496E-8,1.7858E-4,0.001240325,0.003927348,4.533897E-5,1.3971E-8,1.054555E-6,1.690351E-6,0.009270362,0.005202527,0.0230009,9.236263,8.260557E-5,523825.5,523825.5
1.560204E-6,15.60832,-8.101686E10,1362.202,1362.202,0.001289345,1.0,0.9331745,2.006444E-4,0.001088266,0.001786147,4.878788E-4,5.678489E-4,0.009298899,5.136656E-5,4.295177E-5,2.456151E-4,2.296084E-5,8.147956E-5,0.004368136,4.777472E-4,1.845267E-6,1.366139E-5,9.79586E-5,3.776982E-5,4.669555E-6,2.632023E-7,2.615356E-6,0.001590312,3.97537E-5,2.181435E-4,0.001389742,5.201794E-6,1.484967E-6,1.892811E-5,5.467837E-10,2.604197E-6,1.798088E-8,4.503739E-9,2.424023E-5,0.001300707,3.558529E-8,1.517364E-5,5.160655E-4,1.698469E-5,1.376008E-7,1.679298E-8,1.805979E-4,0.001258041,0.003925202,4.59208E-5,1.470948E-8,1.09767E-6,1.744225E-6,0.00924654,0.005183995,0.02294586,9.233627,8.260624E-5,523676.0,523676.0
1.619969E-6,15.60808,-7.865292E10,1361.302,1361.302,0.001289345,1.0,0.9326306,1.983689E-4,0.001152429,0.001796621,5.103103E-4,5.597542E-4,0.009605412,5.176823E-5,4.57149E-5,2.584267E-4,2.269026E-5,8.007217E-5,0.0045116,4.754696E-4,1.989054E-6,1.430988E-5,1.021278E-4,3.707187E-5,4.966424E-6,2.925914E-7,2.81165E-6,0.001642895,4.180948E-5,2.179589E-4,0.001440944,5.497864E-6,1.648787E-6,1.969917E-5,6.258542E-10,2.823191E-6,2.012981E-8,4.969905E-9,2.519453E-5,0.001341098,3.839233E-8,1.616543E-5,5.355014E-4,1.778974E-5,1.536305E-7,1.828743E-8,1.851449E-4,0.001298046,0.003920359,4.721767E-5,1.648391E-8,1.199308E-6,1.869154E-6,0.009192641,0.005142133,0.02282114,9.227668,8.260749E-5,523338.0,523338.0
1.675839E-6,15.60793,-7.657188E10,1360.484,1360.484,0.001289345,1.0,0.9321324,1.962505E-4,0.001212441,0.001804152,5.311365E-4,5.524117E-4,0.009886567,5.208169E-5,4.83037E-5,2.702875E-4,2.243638E-5,7.879604E-5,0.004643183,4.731558E-4,2.126548E-6,1.490894E-5,1.059536E-4,3.644101E-5,5.242419E-6,3.214112E-7,2.99805E-6,0.001691136,4.372545E-5,2.177322E-4,0.001487994,5.770254E-6,1.809283E-6,2.041129E-5,7.06201E-10,3.033117E-6,2.224681E-8,5.432073E-9,2.606628E-5,0.001377962,4.109201E-8,1.709478E-5,5.533365E-4,1.852054E-5,1.692915E-7,1.971747E-8,1.892863E-4,0.001334579,0.003915936,4.838119E-5,1.823909E-8,1.29737E-6,1.987205E-6,0.009143288,0.005103886,0.0227067,9.222216,8.260832E-5,523028.9,523028.9
1.758099E-6,15.60779,-7.371495E10,1359.318,1359.318,0.001289345,1.0,0.9314164,1.93157E-4,0.001300716,0.00181168,5.615231E-4,5.419963E-4,0.01029137,5.244901E-5,5.211962E-5,2.875287E-4,2.206439E-5,7.698444E-5,0.004832579,4.695081E-4,2.33407E-6,1.577797E-5,1.11461E-4,3.554838E-5,5.645298E-6,3.661608E-7,3.277162E-6,0.001760567,4.653404E-5,2.173193E-4,0.001555867,6.16269E-6,2.058208E-6,2.144463E-5,8.362595E-10,3.350823E-6,2.555016E-8,6.160667E-9,2.731433E-5,0.001430715,4.519703E-8,1.846421E-5,5.790181E-4,1.955776E-5,1.934745E-7,2.187602E-8,1.951999E-4,0.00138689,0.003909602,5.001196E-5,2.09924E-8,1.446776E-6,2.162945E-6,0.00907238,0.005049072,0.02254189,9.214391,8.260903E-5,522585.1,522585.1
1.776384E-6,15.60778,-7.311104E10,1359.065,1359.065,0.001289345,1.0,0.93126,1.924744E-4,0.001320307,0.001812828,5.682298E-4,5.397441E-4,0.01037991,5.251718E-5,5.296784E-5,2.913232E-4,2.198235E-5,7.659231E-5,0.004873991,4.686676E-4,2.380973E-6,1.596899E-5,1.12665E-4,3.535559E-5,5.734198E-6,3.764737E-7,3.339901E-6,0.001775745,4.715607E-5,2.172164E-4,0.001570732,6.248429E-6,2.115528E-6,2.167189E-5,8.671161E-10,3.422763E-6,2.631389E-8,6.330575E-9,2.758608E-5,0.001442201,4.613006E-8,1.876846E-5,5.846346E-4,1.978205E-5,1.990225E-7,2.236375E-8,1.964856E-4,0.001398285,0.003908223,5.036162E-5,2.163151E-8,1.480751E-6,2.202282E-6,0.009056894,0.005037124,0.02250584,9.212683,8.260911E-5,522488.2,522488.2
1.837373E-6,15.60776,-7.11723E10,1358.234,1358.234,0.001289345,1.0,0.9307451,1.902134E-4,0.001385541,0.001815406,5.90469E-4,5.323933E-4,0.01067158,5.27135E-5,5.579562E-5,3.038765E-4,2.171115E-5,7.531103E-5,0.005010369,4.658082E-4,2.539342E-6,1.660051E-5,1.166286E-4,3.472663E-5,6.028827E-6,4.118101E-7,3.550858E-6,0.001825709,4.922438E-5,2.168484E-4,0.001619743,6.530284E-6,2.311792E-6,2.242362E-5,9.752648E-10,3.666002E-6,2.893676E-8,6.918648E-9,2.847791E-5,0.001479902,4.929495E-8,1.978214E-5,6.031322E-4,2.05139E-5,2.179563E-7,2.400977E-8,2.00702E-4,0.0014357,0.003903691,5.149558E-5,2.383377E-8,1.595966E-6,2.334123E-6,0.009005944,0.004997865,0.02238706,9.207066,8.260922E-5,522169.6,522169.6
1.943636E-6,15.60782,-6.804995E10,1356.838,1356.838,0.001289345,1.0,0.9298727,1.863378E-4,0.001498633,0.001815777,6.287106E-4,5.201583E-4,0.01116675,5.295665E-5,6.071177E-5,3.253549E-4,2.124996E-5,7.317281E-5,0.005241708,4.60694E-4,2.821876E-6,1.767993E-5,1.233445E-4,3.368021E-5,6.534513E-6,4.767306E-7,3.924098E-6,0.00191037,5.280205E-5,2.161295E-4,0.001703095,7.005421E-6,2.671811E-6,2.371057E-5,1.183386E-9,4.101135E-6,3.377608E-8,8.023693E-9,2.997906E-5,0.00154342,5.499826E-8,2.154122E-5,6.345103E-4,2.17301E-5,2.524205E-7,2.694218E-8,2.077928E-4,0.001498777,0.003896046,5.335752E-5,2.792719E-8,1.803165E-6,2.565801E-6,0.008919666,0.00493158,0.02218542,9.197561,8.260886E-5,521630.6,521630.6
1.990958E-6,15.60789,-6.675426E10,1356.235,1356.235,0.001289345,1.0,0.9294938,1.846404E-4,0.001548704,0.001814463,6.455236E-4,5.149333E-4,0.01138214,5.303088E-5,6.289441E-5,3.347535E-4,2.105006E-5,7.22573E-5,0.005342244,4.583919E-4,2.950187E-6,1.815209E-5,1.26259E-4,3.323331E-5,6.756319E-6,5.069672E-7,4.092396E-6,0.001947113,5.438371E-5,2.157833E-4,0.001739403,7.210192E-6,2.839232E-6,2.427451E-5,1.284323E-9,4.299212E-6,3.603742E-8,8.549546E-9,3.062651E-5,0.001570851,5.761301E-8,2.232047E-5,6.481444E-4,2.224816E-5,2.683252E-7,2.827174E-8,2.108509E-4,0.001526033,0.003892739,5.414249E-5,2.985343E-8,1.897852E-6,2.669626E-6,0.008882226,0.004902891,0.02209771,9.193438,8.260851E-5,521396.7,521396.7
2.070993E-6,15.60804,-6.468208E10,1355.242,1355.242,0.001289345,1.0,0.9288658,1.818122E-4,0.001632905,0.001810453,6.736441E-4,5.063906E-4,0.01173957,5.311709E-5,6.657393E-5,3.504119E-4,2.072047E-5,7.075739E-5,0.005508932,4.544994E-4,3.170381E-6,1.893885E-5,1.310839E-4,3.250256E-5,7.126433E-6,5.598884E-7,4.379612E-6,0.002007948,5.704145E-5,2.151683E-4,0.001799717,7.54667E-6,3.131847E-6,2.521576E-5,1.46684E-9,4.639749E-6,4.000423E-8,9.487227E-9,3.169301E-5,0.001616105,6.213635E-8,2.36311E-5,6.707439E-4,2.30926E-5,2.959336E-7,3.054978E-8,2.15891E-4,0.001571014,0.003887278,5.541179E-5,3.325305E-8,2.061046E-6,2.845929E-6,0.008820218,0.004855478,0.0219522,9.186612,8.260769E-5,521009.6,521009.6
2.175725E-6,15.60831,-6.21754E10,1353.987,1353.987,0.001289345,1.0,0.9280674,1.781952E-4,0.001742049,0.001802262,7.098239E-4,4.957393E-4,0.01219475,5.316766E-5,7.136201E-5,3.704438E-4,2.030622E-5,6.888207E-5,0.005720905,4.494581E-4,3.464052E-6,1.994624E-5,1.37204E-4,3.159127E-5,7.600808E-6,6.324052E-7,4.759783E-6,0.002085131,6.048445E-5,2.143181E-4,0.001876628,7.967812E-6,3.531904E-6,2.642405E-5,1.728596E-9,5.095062E-6,4.545413E-8,1.080823E-8,3.303588E-5,0.001673237,6.824104E-8,2.532979E-5,6.994667E-4,2.413946E-5,3.332888E-7,3.358046E-8,2.222467E-4,0.001627829,0.003880368,5.69678E-5,3.796649E-8,2.279828E-6,3.077626E-6,0.008741478,0.004795454,0.02176695,9.177945,8.260627E-5,520518.1,520518.1
2.233031E-6,15.60849,-6.08922E10,1353.32,1353.32,0.001289345,1.0,0.9276412,1.762573E-4,0.001801221,0.001796574,7.293179E-4,4.901474E-4,0.01243805,5.317086E-5,7.396746E-5,3.811839E-4,2.008793E-5,6.789549E-5,0.005834054,4.467442E-4,3.627143E-6,2.048706E-5,1.404624E-4,3.111289E-5,7.855481E-6,6.735852E-7,4.96961E-6,0.002126235,6.235091E-5,2.138354E-4,0.00191778,8.188947E-6,3.758589E-6,2.707425E-5,1.882994E-9,5.348447E-6,4.855429E-8,1.157696E-8,3.374626E-5,0.001703544,7.166685E-8,2.625039E-5,7.147887E-4,2.468569E-5,3.542579E-7,3.525975E-8,2.256154E-4,0.001657978,0.003876696,5.777184E-5,4.066963E-8,2.401771E-6,3.204722E-6,0.008699496,0.004763534,0.02166797,9.173325,8.260535E-5,520256.1,520256.1
2.281569E-6,15.60865,-5.985002E10,1352.766,1352.766,0.001289345,1.0,0.927286,1.746389E-4,0.001851018,0.001791178,7.456599E-4,4.855339E-4,0.01264106,5.316217E-5,7.616568E-5,3.901587E-4,1.990767E-5,6.708063E-5,0.005928376,4.444772E-4,3.7665E-6,2.093951E-5,1.431737E-4,3.071829E-5,8.068451E-6,7.09265E-7,5.148216E-6,0.002160443,6.392185E-5,2.134186E-4,0.001952138,8.371083E-6,3.954692E-6,2.761906E-5,2.020027E-9,5.565239E-6,5.124261E-8,1.225384E-8,3.433487E-5,0.001728708,7.461422E-8,2.702482E-5,7.275548E-4,2.513429E-5,3.722851E-7,3.669251E-8,2.284111E-4,0.001683014,0.003873643,5.8428E-5,4.302645E-8,2.506169E-6,3.31248E-6,0.008664524,0.004736989,0.02158541,9.169476,8.260451E-5,520037.8,520037.8
2.331268E-6,15.60882,-5.882305E10,1352.208,1352.208,0.001289345,1.0,0.9269275,1.73004E-4,0.001901683,0.001785151,7.622283E-4,4.809232E-4,0.01284604,5.314361E-5,7.840783E-5,3.992308E-4,1.972753E-5,6.626553E-5,0.006023531,4.421904E-4,3.910281E-6,2.139746E-5,1.459038E-4,3.032405E-5,8.283864E-6,7.465458E-7,5.33186E-6,0.002194898,6.552057E-5,2.129853E-4,0.001986848,8.552609E-6,4.159277E-6,2.817129E-5,2.166398E-9,5.789182E-6,5.40532E-8,1.297188E-8,3.492526E-5,0.001753999,7.767479E-8,2.781239E-5,7.404268E-4,2.558056E-5,3.90981E-7,3.816871E-8,2.3122E-4,0.00170818,0.003870571,5.907684E-5,4.55032E-8,2.614046E-6,3.422873E-6,0.008629266,0.004710267,0.02150207,9.165596,8.26036E-5,519817.7,519817.7
2.401763E-6,15.60908,-5.743037E10,1351.433,1351.433,0.001289345,1.0,0.9264278,1.707227E-4,0.001972983,0.001775845,7.854498E-4,4.745659E-4,0.01313207,5.310293E-5,8.157302E-5,4.119012E-4,1.947942E-5,6.514078E-5,0.006156154,4.390103E-4,4.115952E-6,2.20382E-5,1.497002E-4,2.978081E-5,8.584919E-6,8.006578E-7,5.593514E-6,0.002242823,6.777143E-5,2.123611E-4,0.002035308,8.8017E-6,4.455643E-6,2.894526E-5,2.384374E-9,6.109962E-6,5.813457E-8,1.403313E-8,3.57424E-5,0.001789095,8.208647E-8,2.891999E-5,7.583547E-4,2.619225E-5,4.178721E-7,4.027683E-8,2.351163E-4,0.001743105,0.003866301,5.995976E-5,4.912228E-8,2.768588E-6,3.579481E-6,0.00858016,0.004673118,0.02138584,9.16019,8.260223E-5,519511.1,519511.1
2.443395E-6,15.60924,-5.664135E10,1350.984,1350.984,0.001289345,1.0,0.9261375,1.693965E-4,0.002014766,0.001769971,7.990064E-4,4.709093E-4,0.0132984,5.307181E-5,8.343354E-5,4.192738E-4,1.933697E-5,6.44935E-5,0.006233193,4.371702E-4,4.238314E-6,2.241175E-5,1.519003E-4,2.946858E-5,8.760196E-6,8.332852E-7,5.748623E-6,0.002270606,6.909113E-5,2.119879E-4,0.002063503,8.944127E-6,4.633989E-6,2.939721E-5,2.518943E-9,6.301052E-6,6.059604E-8,1.468401E-8,3.621387E-5,0.001809398,8.473025E-8,2.95686E-5,7.687615E-4,2.654201E-5,4.339457E-7,4.152912E-8,2.373696E-4,0.00176331,0.003863827,6.046103E-5,5.131793E-8,2.860636E-6,3.671944E-6,0.008551654,0.004651589,0.02131827,9.157052,8.260139E-5,519333.1,519333.1
2.553516E-6,15.60968,-5.466359E10,1349.824,1349.824,0.001289345,1.0,0.9253859,1.659628E-4,0.002124098,0.001753285,8.343058E-4,4.615639E-4,0.01372951,5.296828E-5,8.83228E-5,4.383876E-4,1.897419E-5,6.283867E-5,0.006432566,4.324451E-4,4.564855E-6,2.338307E-5,1.575757E-4,2.867166E-5,9.214935E-6,9.218743E-7,6.160653E-6,0.002342309,7.254729E-5,2.109876E-4,0.002136625,9.304441E-6,5.116851E-6,3.057482E-5,2.895755E-9,6.811856E-6,6.727899E-8,1.649195E-8,3.742291E-5,0.001861658,9.185417E-8,3.126388E-5,7.956653E-4,2.742848E-5,4.770716E-7,4.486443E-8,2.431677E-4,0.001815318,0.003857447,6.171911E-5,5.732748E-8,3.106536E-6,3.916255E-6,0.008477939,0.004596042,0.02114326,9.148934,8.259906E-5,518872.7,518872.7
2.646774E-6,15.61006,-5.310211E10,1348.873,1348.873,0.001289345,1.0,0.9247671,1.631385E-4,0.002215303,0.001738066,8.635646E-4,4.539978E-4,0.01408491,5.286044E-5,9.242608E-5,4.541397E-4,1.868227E-5,6.149905E-5,0.006596579,4.286111E-4,4.844322E-6,2.418718E-5,1.622227E-4,2.802793E-5,9.590025E-6,9.993937E-7,6.511225E-6,0.002401065,7.543429E-5,2.101291E-4,0.002196949,9.591175E-6,5.537649E-6,3.155231E-5,3.238784E-9,7.249976E-6,7.312355E-8,1.812216E-8,3.840507E-5,0.001904341,9.803E-8,3.267567E-5,8.177632E-4,2.813775E-5,5.142043E-7,4.771173E-8,2.479018E-4,0.001857789,0.00385222,6.27117E-5,6.264046E-8,3.317155E-6,4.122668E-6,0.008417361,0.00455053,0.02099912,9.142259,8.259701E-5,518494.2,518494.2
2.67121E-6,15.61017,-5.270874E10,1348.628,1348.628,0.001289345,1.0,0.9246076,1.624109E-4,0.002238989,0.00173394,8.711357E-4,4.520648E-4,0.01417662,5.282961E-5,9.349553E-5,4.582024E-4,1.8608E-5,6.115692E-5,0.006638849,4.276321E-4,4.917947E-6,2.439518E-5,1.634171E-4,2.786372E-5,9.686815E-6,1.020069E-6,6.603286E-6,0.002416172,7.618468E-5,2.099028E-4,0.002212521,9.663576E-6,5.649598E-6,3.180552E-5,3.332302E-9,7.365539E-6,7.468144E-8,1.856439E-8,3.865634E-5,0.001915297,9.966898E-8,3.30419E-5,8.23453E-4,2.831769E-5,5.240155E-7,4.846082E-8,2.491168E-4,0.001868689,0.003850877,6.296137E-5,6.406555E-8,3.372651E-6,4.176656E-6,0.008401757,0.004538826,0.02096195,9.140539,8.259646E-5,518396.6,518396.6
