Time_Soln#27 (sec),Volume_Soln#27 (cm3),Volumetric_heat_production_rate_Soln#27 (erg/cm3-sec),Surface_temperature_Soln#27 (K),Temperature_Soln#27 (K),Mass_Soln#27 (g),Pressure_Soln#27 (atm),Mole_fraction_H2_Soln#27 (),Mole_fraction_H_Soln#27 (),Mole_fraction_CH4_Soln#27 (),Mole_fraction_CH3_Soln#27 (),Mole_fraction_CH2_Soln#27 (),Mole_fraction_C2H6_Soln#27 (),Mole_fraction_C2H5_Soln#27 (),Mole_fraction_C2H4_Soln#27 (),Mole_fraction_C2H3_Soln#27 (),Mole_fraction_C2H2_Soln#27 (),Mole_fraction_C3H8_Soln#27 (),Mole_fraction_IC3H7_Soln#27 (),Mole_fraction_NC3H7_Soln#27 (),Mole_fraction_C3H6_Soln#27 (),Mole_fraction_C3H5-A_Soln#27 (),Mole_fraction_C3H5-T_Soln#27 (),Mole_fraction_C3H4-P_Soln#27 (),Mole_fraction_C3H4-A_Soln#27 (),Mole_fraction_C3H3_Soln#27 (),Mole_fraction_C3H2_Soln#27 (),Mole_fraction_NC4H10_Soln#27 (),Mole_fraction_PC4H9_Soln#27 (),Mole_fraction_C4H8-1_Soln#27 (),Mole_fraction_C4H8-2_Soln#27 (),Mole_fraction_C4H71-3_Soln#27 (),Mole_fraction_C4H6_Soln#27 (),Mole_fraction_C4H5_Soln#27 (),Mole_fraction_C4H4_Soln#27 (),Mole_fraction_C4H2_Soln#27 (),Mole_fraction_C6H6_Soln#27 (),Mole_fraction_C5H6_Soln#27 (),Mole_fraction_C10H8_Soln#27 (),Mole_fraction_NC5H12_Soln#27 (),Mole_fraction_NC5H11_Soln#27 (),Mole_fraction_NC5H10_Soln#27 (),Mole_fraction_LC5H8_Soln#27 (),Mole_fraction_NC6H12_Soln#27 (),Mole_fraction_NC7H15_Soln#27 (),Mole_fraction_NC7H14_Soln#27 (),Mole_fraction_C7H8_Soln#27 (),Mole_fraction_C7H7_Soln#27 (),Mole_fraction_C6H5C2H_Soln#27 (),Mole_fraction_C12H8_Soln#27 (),Mole_fraction_C14H10_Soln#27 (),Mole_fraction_BIN1B_Soln#27 (),Mole_fraction_NC10H21_Soln#27 (),Mole_fraction_NC12H25_Soln#27 (),Mole_fraction_NC12H26_Soln#27 (),Mole_fraction_NC16H34_Soln#27 (),Mole_fraction_NC10H20_Soln#27 (),Molecular_weight_Soln#27 (g/mole),Mass_density_Soln#27 (g/cm3),Unburned_hydrocarbons_Soln#27 (ppm),Volatile_organic_compounds_Soln#27 (ppm)
0.0,15.7,-3.153178E15,2300.0,2300.0,7.848184E-4,1.0,0.9514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103335,0.006639947,0.02678577,9.434426,4.998843E-5,535064.1,535064.1
4.003803E-14,15.69988,-3.154333E15,2299.965,2299.965,7.848184E-4,1.0,0.9514526,1.617356E-9,8.398713E-17,9.920042E-10,4.90043E-21,1.005719E-13,1.277151E-6,2.80798E-9,4.125578E-12,5.127447E-16,6.0949E-14,4.520347E-12,1.276958E-6,3.652298E-9,7.724934E-7,3.183875E-18,1.487982E-15,4.469512E-14,5.963366E-17,5.027001E-27,4.019335E-14,1.277363E-6,1.662511E-9,1.639373E-14,7.722969E-7,1.456071E-10,2.493275E-19,6.46964E-18,4.340338E-19,2.556357E-18,3.303996E-24,1.121744E-28,4.334613E-18,1.899994E-6,1.822199E-9,1.208406E-18,3.100653E-10,4.389913E-6,1.353858E-9,0.004080977,3.507497E-11,6.620415E-35,2.447332E-48,1.063602E-21,4.284934E-41,1.101368E-6,2.270584E-6,0.01103008,0.006636926,0.02678402,9.434353,4.998881E-5,535060.0,535060.0
2.832377E-12,15.69226,-3.221891E15,2297.502,2297.502,7.848184E-4,1.0,0.950895,7.468547E-6,2.44954E-11,4.706653E-6,1.423605E-15,5.279981E-10,9.743837E-5,1.325128E-5,2.284315E-8,4.563567E-12,3.179834E-10,2.350548E-8,9.646796E-5,1.730685E-5,5.407062E-5,3.656713E-14,1.857594E-11,2.32398E-10,1.732166E-11,7.770331E-20,2.123509E-10,9.834276E-5,7.863581E-6,9.293844E-11,5.311735E-5,7.104902E-7,7.443302E-14,1.669667E-12,2.14092E-15,6.08845E-13,5.600906E-17,1.667313E-21,1.51131E-12,1.268319E-4,8.606435E-6,1.907465E-12,1.459613E-6,2.857775E-4,6.378655E-6,0.004078582,2.478861E-9,2.560249E-27,4.14508E-36,5.288479E-18,6.797837E-34,7.340437E-5,1.465099E-4,0.01080598,0.00643117,0.02666611,9.428824,5.001308E-5,534746.4,534746.4
3.091356E-11,15.65283,-3.08692E15,2272.355,2272.355,7.848184E-4,1.0,0.9428571,5.540362E-4,2.115471E-8,3.428451E-4,1.858957E-12,7.941903E-8,0.001463669,9.166632E-4,3.876741E-6,2.297395E-9,4.878111E-8,3.27629E-6,0.001363195,0.001234097,5.419804E-4,1.851871E-10,9.551904E-9,3.271913E-8,1.601172E-8,3.968217E-15,3.229049E-8,0.001477371,5.539289E-4,1.830651E-8,4.556583E-4,6.66934E-5,1.393616E-10,1.524026E-9,2.223281E-13,5.477841E-10,4.788085E-13,1.740841E-17,3.722131E-9,7.585378E-4,5.936118E-4,1.190024E-8,9.940622E-5,0.001454472,4.342114E-4,0.004044064,3.079971E-8,1.9842E-22,4.831829E-29,6.824228E-16,9.799525E-30,4.214362E-4,6.845886E-4,0.008948363,0.004823264,0.02578219,9.349121,5.013909E-5,530226.2,530226.2
7.53785E-11,15.63186,-2.247767E15,2239.589,2239.589,7.848184E-4,1.0,0.930509,0.001779627,1.787877E-7,0.001078203,2.967971E-11,4.866609E-7,0.003616019,0.002730239,2.203111E-5,2.191585E-8,3.399541E-7,1.851476E-5,0.003213486,0.003763078,0.001201227,4.503475E-9,6.748335E-8,1.905913E-7,1.456196E-7,2.728613E-13,1.958791E-7,0.003526951,0.001676616,1.210299E-7,8.359701E-4,2.891035E-4,3.262141E-9,1.365791E-8,1.112154E-12,4.8722E-9,1.029876E-11,4.01277E-16,6.128299E-8,7.767638E-4,0.00172236,1.76938E-7,2.933948E-4,0.00136406,0.001263201,0.003990982,1.014656E-7,1.297386E-20,1.735024E-26,5.386827E-15,4.71307E-28,3.928049E-4,5.727668E-4,0.007048686,0.003356282,0.0248333,9.226671,5.020634E-5,523281.5,523281.5
1.715075E-10,15.59488,-1.247502E15,2195.11,2195.11,7.848184E-4,1.0,0.9141966,0.00373424,9.16157E-7,0.002172782,2.736612E-10,2.121686E-6,0.006524291,0.00513175,8.0927E-5,1.483767E-7,1.872948E-6,7.243929E-5,0.005511326,0.007174834,0.002345973,4.788187E-8,2.743798E-7,8.113532E-7,8.237097E-7,7.972545E-12,8.507576E-7,0.006099928,0.003187836,5.510673E-7,0.001223144,9.064344E-4,4.738692E-8,7.561674E-8,4.575621E-12,2.69268E-8,1.548787E-10,5.417452E-15,5.313131E-7,4.643589E-4,0.002995674,1.272612E-6,5.461835E-4,8.110731E-4,0.002271912,0.00392058,3.463448E-7,5.45097E-19,3.535929E-24,4.321766E-14,2.360603E-26,1.921652E-4,2.829351E-4,0.004869397,0.001910379,0.02326396,9.06487,5.03254E-5,514105.1,514105.1
4.116181E-10,15.51127,-5.720594E14,2139.928,2139.928,7.848184E-4,1.0,0.8960403,0.006512081,3.847972E-6,0.003532368,1.843967E-9,8.004286E-6,0.009733326,0.00763187,2.320607E-4,9.55306E-7,9.646576E-6,2.348562E-4,0.007675064,0.010598,0.004326904,3.464677E-7,8.510507E-7,3.200668E-6,3.7807E-6,1.653477E-10,3.282293E-6,0.008645648,0.00471361,2.196647E-6,0.001422225,0.002382324,5.433733E-7,3.372817E-7,2.045418E-11,1.267074E-7,2.328311E-9,6.432207E-14,3.263614E-6,2.061309E-4,0.00373183,6.464305E-6,7.870438E-4,3.787889E-4,0.003093139,0.003841046,1.258799E-6,2.596437E-17,8.227479E-22,3.943157E-13,1.704599E-24,5.714245E-5,9.37861E-5,0.002698615,7.738762E-4,0.02052942,8.884625,5.059666E-5,503882.7,503882.7
8.012834E-10,15.41752,-3.043507E14,2095.275,2095.275,7.848184E-4,1.0,0.8827247,0.009083925,1.005188E-5,0.004714108,6.41462E-9,1.939551E-5,0.01198672,0.009468096,4.274928E-4,3.518371E-6,3.001663E-5,4.903864E-4,0.008799101,0.01276204,0.006358705,1.233879E-6,1.719855E-6,8.432428E-6,9.8327E-6,1.223729E-9,8.290145E-6,0.01012756,0.005676005,5.658739E-6,0.001313143,0.00417458,2.695862E-6,8.570417E-7,6.65035E-11,3.650249E-7,1.505916E-8,3.647904E-13,1.016437E-5,1.090081E-4,0.003710141,1.787451E-5,9.1783E-4,2.059909E-4,0.003426903,0.003780379,3.21109E-6,4.657217E-16,4.203683E-20,1.990428E-12,4.188629E-23,1.866623E-5,3.36751E-5,0.001462173,3.01931E-4,0.01772271,8.752133,5.090433E-5,496368.6,496368.6
1.468105E-9,15.31695,-1.678315E14,2053.793,2053.793,7.848184E-4,1.0,0.8710245,0.01158854,2.286693E-5,0.006048455,1.852822E-8,4.063582E-5,0.01381358,0.01134907,6.758912E-4,1.068952E-5,7.840102E-5,8.66702E-4,0.009320716,0.01443406,0.008470753,3.467092E-6,3.064487E-6,1.949421E-5,2.043065E-5,6.19819E-9,1.838633E-5,0.01101039,0.006395278,1.266747E-5,0.001076749,0.006168507,9.738952E-6,1.747657E-6,2.081627E-10,8.944439E-7,6.967247E-8,1.686353E-12,2.509698E-5,6.225277E-5,0.003348976,3.977426E-5,9.898026E-4,1.180553E-4,0.00352036,0.003722918,7.230081E-6,6.258607E-15,1.259085E-18,8.269085E-12,7.253728E-22,6.088549E-6,1.149711E-5,7.254711E-4,1.027299E-4,0.01476753,8.635187,5.123857E-5,489736.1,489736.1
2.505383E-9,15.22414,-9.712771E13,2017.247,2017.247,7.848184E-4,1.0,0.8609017,0.01365972,4.665129E-5,0.007681584,4.692224E-8,7.512484E-5,0.01516445,0.01351257,9.800091E-4,2.7369E-5,1.727665E-4,0.00132971,0.009326485,0.01575021,0.01036077,7.94943E-6,5.024794E-6,3.943952E-5,3.544239E-5,2.247529E-8,3.614849E-5,0.01132066,0.006909471,2.479142E-5,8.449209E-4,0.008035934,2.666567E-5,3.008055E-6,6.20249E-10,1.880336E-6,2.364894E-7,6.567669E-12,5.150675E-5,3.870043E-5,0.00288168,7.351714E-5,0.001014795,7.200816E-5,0.003460764,0.003666877,1.426733E-5,6.072416E-14,2.20269E-17,2.814164E-11,8.678151E-21,2.357939E-6,3.961588E-6,3.430684E-4,3.243939E-5,0.01199198,8.533229,5.155091E-5,483953.6,483953.6
