Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C6H5C2H5_Soln#17 (),Mole_fraction_C12H8_Soln#17 (),Mole_fraction_BIPHENYL_Soln#17 (),Mole_fraction_C14H10_Soln#17 (),Mole_fraction_BIN1B_Soln#17 (),Mole_fraction_BIN1A_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
0.0,15.7,-2.093391E11,1800.0,1800.0,0.001127534,1.0,0.9128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851745,0.0,0.0,0.0421063,0.01652353,0.0,0.0,0.0,0.0,0.0,10.60769,7.181747E-5,668660.8,668660.8
1.112855E-9,15.69968,-2.091564E11,1799.943,1799.943,0.001127534,1.0,0.9128438,9.109782E-7,9.03426E-9,8.961782E-6,2.828723E-9,4.200173E-8,2.836692E-13,2.206426E-12,4.244816E-8,1.150948E-17,0.02851627,9.774908E-6,2.076732E-9,0.04210729,0.01651279,4.852815E-19,1.961277E-17,3.710956E-12,5.648914E-23,1.971819E-13,10.60756,7.181893E-5,668653.1,668653.1
2.410681E-8,15.69314,-2.056102E11,1798.769,1798.769,0.001127534,1.0,0.9126582,2.168733E-5,4.130507E-6,1.882265E-4,6.322609E-7,1.04394E-6,3.392197E-10,2.057392E-9,1.383874E-6,1.041747E-13,0.02849124,2.095893E-4,6.507217E-7,0.04212606,0.01629321,4.648856E-15,2.892826E-13,2.000332E-9,1.396307E-17,6.758423E-11,10.60507,7.184888E-5,668495.9,668495.9
1.282195E-7,15.66499,-1.90516E11,1793.699,1793.699,0.001127534,1.0,0.9117966,1.488135E-4,1.058247E-4,8.73418E-4,2.304335E-5,9.152747E-6,2.913196E-8,1.852591E-7,2.673846E-5,2.907976E-11,0.02835711,0.001070264,1.436626E-5,0.042173,0.01534778,6.579378E-13,4.01107E-10,8.726077E-8,3.310258E-14,1.619815E-9,10.59418,7.197799E-5,667809.4,667809.4
6.023328E-7,15.57226,-1.161833E11,1775.789,1775.789,0.001127534,1.0,0.9078018,7.143218E-4,0.001562134,0.002358514,6.097455E-4,1.853152E-4,1.366558E-6,9.685741E-6,8.553482E-4,2.244849E-8,0.02741521,0.004246023,3.197477E-4,0.04158775,0.01179745,8.794679E-11,2.771269E-7,3.339112E-6,8.999229E-11,4.183236E-8,10.55085,7.240658E-5,665078.2,665078.2
7.948397E-7,15.55109,-8.899165E10,1770.971,1770.971,0.001127534,1.0,0.9062856,8.128826E-4,0.002356324,0.002554437,9.940605E-4,3.143108E-4,2.579611E-6,1.706345E-5,0.001475279,7.297488E-8,0.02702922,0.005176173,5.153371E-4,0.04110569,0.01064228,3.333711E-10,6.972351E-7,5.911513E-6,3.309672E-10,7.540552E-8,10.53655,7.250517E-5,664176.9,664176.9
8.704376E-7,15.54486,-7.978422E10,1769.411,1769.411,0.001127534,1.0,0.9057159,8.343327E-4,0.002677979,0.002597436,0.001152865,3.698267E-4,3.164496E-6,2.027551E-5,0.001742041,1.061838E-7,0.0268929,0.005486979,5.959291E-4,0.04089986,0.01022719,5.347503E-10,9.196315E-7,7.049439E-6,4.959871E-10,9.178077E-8,10.53148,7.253421E-5,663857.4,663857.4
8.888072E-7,15.5435,-7.767844E10,1769.056,1769.056,0.001127534,1.0,0.9055797,8.383764E-4,0.002756553,0.002605571,0.001191766,3.835993E-4,3.315653E-6,2.107638E-5,0.001808202,1.156366E-7,0.02686124,0.005558166,6.156616E-4,0.04084896,0.01012939,5.968E-10,9.782804E-7,7.334514E-6,5.433529E-10,9.605338E-8,10.5303,7.254055E-5,663782.5,663782.5
9.115572E-7,15.5419,-7.514122E10,1768.631,1768.631,0.001127534,1.0,0.9054123,8.428139E-4,0.002854013,0.002614498,0.00124005,4.007843E-4,3.507684E-6,2.207809E-5,0.001890744,1.28148E-7,0.02682284,0.005644054,6.4015E-4,0.04078554,0.01000989,6.818617E-10,1.053327E-6,7.691761E-6,6.06215E-10,1.01509E-7,10.52885,7.254804E-5,663691.3,663691.3
9.432094E-7,15.53981,-7.173999E10,1768.062,1768.062,0.001127534,1.0,0.9051815,8.480052E-4,0.002989806,0.002624917,0.001307358,4.249035E-4,3.783655E-6,2.348872E-5,0.002006568,1.470964E-7,0.02677089,0.005759457,6.742828E-4,0.04069668,0.009846544,8.166613E-10,1.162071E-6,8.196038E-6,7.016851E-10,1.094073E-7,10.52688,7.25578E-5,663567.1,663567.1
1.001286E-6,15.53637,-6.588064E10,1767.084,1767.084,0.001127534,1.0,0.9047649,8.548544E-4,0.003239218,0.00263846,0.001430977,4.696791E-4,4.316184E-6,2.61231E-5,0.0022215,1.868142E-7,0.02668009,0.005959236,7.369673E-4,0.04053219,0.009555423,1.120426E-9,1.3742E-6,9.141102E-6,9.023479E-10,1.248574E-7,10.52339,7.257388E-5,663347.0,663347.1
1.016546E-6,15.53554,-6.442057E10,1766.841,1766.841,0.001127534,1.0,0.9046568,8.561359E-4,0.003304751,0.002640914,0.001463439,4.815361E-4,4.461624E-6,2.68243E-5,0.002278396,1.983655E-7,0.02665719,0.006009255,7.534284E-4,0.04048873,0.009480717,1.213671E-9,1.432537E-6,9.393298E-6,9.607617E-10,1.291274E-7,10.5225,7.257773E-5,663290.9,663290.9
1.033786E-6,15.53465,-6.281004E10,1766.572,1766.572,0.001127534,1.0,0.9045354,8.57347E-4,0.003378751,0.002643168,0.001500078,4.949673E-4,4.62863E-6,2.762051E-5,0.002342835,2.119963E-7,0.0266318,0.006064556,7.720089E-4,0.04043954,0.009397203,1.326348E-9,1.49969E-6,9.679957E-6,1.029691E-9,1.340583E-7,10.5215,7.25819E-5,663228.2,663228.2
1.114566E-6,15.53097,-5.579194E10,1765.401,1765.401,0.001127534,1.0,0.9039767,8.600388E-4,0.003724708,0.002647012,0.001671039,5.582987E-4,5.448726E-6,3.140389E-5,0.002646508,2.845295E-7,0.02651943,0.006307315,8.587301E-4,0.04020826,0.009017932,1.96986E-9,1.831293E-6,1.104573E-5,1.395897E-9,1.587219E-7,10.51702,7.259911E-5,662945.6,662945.6
1.311702E-6,15.52491,-4.190469E10,1763.061,1763.061,0.001127534,1.0,0.902679,8.514242E-4,0.004557746,0.002619165,0.002079346,7.136924E-4,7.691145E-6,4.091635E-5,0.003390162,5.278461E-7,0.02628775,0.006798461,0.00106615,0.03964453,0.008169307,4.544385E-9,2.743055E-6,1.449575E-5,2.608454E-9,2.301812E-7,10.50718,7.262745E-5,662325.2,662325.2
1.316351E-6,15.52481,-4.162604E10,1763.013,1763.013,0.001127534,1.0,0.9026495,8.510333E-4,0.004577123,0.002617998,0.002088776,7.173473E-4,7.747866E-6,4.114444E-5,0.003407623,5.348231E-7,0.02628296,0.006808488,0.001070947,0.03963133,0.008150514,4.625821E-9,2.766097E-6,1.45786E-5,2.642795E-9,2.320674E-7,10.50696,7.262792E-5,662311.7,662311.7
1.401015E-6,15.52325,-3.689077E10,1762.201,1762.201,0.001127534,1.0,0.9021205,8.428565E-4,0.004927297,0.002593529,0.002258607,7.836686E-4,8.809183E-6,4.532172E-5,0.003724197,6.726616E-7,0.0262006,0.006979877,0.00115742,0.03939214,0.00781747,6.305638E-9,3.196471E-6,1.609577E-5,3.316281E-9,2.680904E-7,10.50317,7.263519E-5,662072.8,662072.8
1.62522E-6,15.52126,-2.700056E10,1760.463,1760.463,0.001127534,1.0,0.9007925,8.146231E-4,0.005826957,0.002505983,0.002689957,9.562704E-4,1.185482E-5,5.656208E-5,0.004545201,1.1423E-6,0.02602224,0.007343407,0.001377746,0.0387728,0.007012388,1.282062E-8,4.420811E-6,2.016677E-5,5.547763E-9,3.79085E-7,10.49416,7.264451E-5,661504.7,661504.7
1.634694E-6,15.52123,-2.665535E10,1760.4,1760.4,0.001127534,1.0,0.9007386,8.132978E-4,0.005864006,0.002501742,0.002707573,9.63445E-4,1.199028E-5,5.704182E-5,0.004579223,1.16568E-6,0.02601582,0.007356226,0.001386768,0.03874714,0.006980632,1.317057E-8,4.474857E-6,2.033985E-5,5.656607E-9,3.842827E-7,10.49381,7.264465E-5,661482.5,661482.5
1.637513E-6,15.52122,-2.655172E10,1760.382,1760.382,0.001127534,1.0,0.9007226,8.129021E-4,0.005875013,0.002500474,0.002712804,9.655775E-4,1.203067E-5,5.718461E-5,0.004589334,1.172693E-6,0.02601392,0.007360004,0.001389447,0.03873952,0.006971218,1.327595E-8,4.490968E-6,2.039135E-5,5.689218E-9,3.85837E-7,10.49371,7.264469E-5,661476.0,661476.0
1.675971E-6,15.52115,-2.520224E10,1760.139,1760.139,0.001127534,1.0,0.9005059,8.07446E-4,0.006024435,0.002482877,0.002783719,9.945749E-4,1.25863E-5,5.913582E-5,0.004726733,1.271067E-6,0.02598879,0.007409899,0.001425791,0.03863591,0.00684431,1.477344E-8,4.712236E-6,2.109445E-5,6.144849E-9,4.074177E-7,10.4923,7.264503E-5,661387.6,661387.6
1.712052E-6,15.52113,-2.40066E10,1759.921,1759.921,0.001127534,1.0,0.9003051,8.022449E-4,0.006163385,0.002465925,0.002849507,0.001021618,1.311472E-5,6.097131E-5,0.004854734,1.367826E-6,0.02596636,0.007454079,0.001459537,0.03853938,0.006727721,1.627887E-8,4.92213E-6,2.175467E-5,6.589941E-9,4.282804E-7,10.49102,7.264511E-5,661306.7,661306.7
1.723472E-6,15.52114,-2.364195E10,1759.855,1759.855,0.001127534,1.0,0.900242,8.005847E-4,0.006207105,0.002460478,0.002870176,0.001030143,1.328336E-5,6.155318E-5,0.004895054,1.39937E-6,0.02595948,0.007467541,0.001470146,0.03850897,0.006691318,1.677631E-8,4.989008E-6,2.196371E-5,6.734406E-9,4.35009E-7,10.49062,7.264509E-5,661281.4,661281.4
1.726842E-6,15.52114,-2.353526E10,1759.835,1759.835,0.001127534,1.0,0.9002234,8.000934E-4,0.006219987,0.002458863,0.002876264,0.001032657,1.333327E-5,6.172503E-5,0.004906939,1.408766E-6,0.02595747,0.007471469,0.001473271,0.03850001,0.006680617,1.692509E-8,5.00879E-6,2.202542E-5,6.77738E-9,4.370068E-7,10.4905,7.264508E-5,661274.0,661274.0
1.734675E-6,15.52114,-2.328988E10,1759.79,1759.79,0.001127534,1.0,0.9001804,7.9895E-4,0.006249879,0.002455097,0.002890384,0.001038492,1.344947E-5,6.212451E-5,0.004934525,1.430753E-6,0.02595284,0.007480512,0.001480521,0.0384792,0.006655831,1.727434E-8,5.054829E-6,2.216884E-5,6.877834E-9,4.416697E-7,10.49023,7.264505E-5,661256.9,661256.9
1.742747E-6,15.52115,-2.304003E10,1759.745,1759.745,0.001127534,1.0,0.9001361,7.97769E-4,0.006280621,0.002451199,0.002904899,0.001044496,1.356955E-5,6.253639E-5,0.004962906,1.453633E-6,0.02594812,0.007489711,0.001487975,0.0384578,0.006630405,1.763939E-8,5.102374E-6,2.231664E-5,6.982213E-9,4.465049E-7,10.48995,7.2645E-5,661239.3,661239.3
1.933659E-6,15.52195,-1.794624E10,1758.792,1758.792,0.001127534,1.0,0.8991232,7.693809E-4,0.006989427,0.00235498,0.003237727,0.001184067,1.649767E-5,7.234074E-5,0.005620393,2.061084E-6,0.02585013,0.00767502,0.001659329,0.03796153,0.006061229,2.784675E-8,6.253935E-6,2.581324E-5,9.702609E-9,5.696651E-7,10.48374,7.264127E-5,660847.5,660847.5
2.003369E-6,15.52247,-1.642229E10,1758.499,1758.499,0.001127534,1.0,0.8987687,7.589646E-4,0.007239423,0.002318531,0.003354361,0.001233842,1.760491E-5,7.59493E-5,0.005853771,2.315199E-6,0.02582014,0.007728798,0.001719583,0.03778515,0.005867821,3.236452E-8,6.685677E-6,2.70885E-5,1.081582E-8,6.188214E-7,10.48164,7.263883E-5,660715.1,660715.1
2.013661E-6,15.52256,-1.621055E10,1758.458,1758.458,0.001127534,1.0,0.8987171,7.574304E-4,0.00727593,0.002313114,0.003371364,0.001241137,1.776995E-5,7.648335E-5,0.00588792,2.354216E-6,0.02581595,0.00773617,0.001728376,0.03775933,0.005839881,3.306921E-8,6.749865E-6,2.727664E-5,1.098562E-8,6.262686E-7,10.48133,7.263842E-5,660696.0,660696.0
2.01769E-6,15.52259,-1.612805E10,1758.442,1758.442,0.001127534,1.0,0.8986969,7.568302E-4,0.007290194,0.002310991,0.003378005,0.001243989,1.783466E-5,7.66925E-5,0.005901267,2.369593E-6,0.02581432,0.007739018,0.001731812,0.03774924,0.005828986,3.334771E-8,6.775022E-6,2.735028E-5,1.105247E-8,6.29197E-7,10.48121,7.263826E-5,660688.5,660688.6
2.022712E-6,15.52264,-1.602637E10,1758.422,1758.422,0.001127534,1.0,0.8986718,7.560824E-4,0.00730795,0.002308344,0.003386271,0.00124754,1.79154E-5,7.695327E-5,0.005917885,2.388846E-6,0.02581231,0.007742537,0.001736088,0.03773667,0.005815438,3.369701E-8,6.806402E-6,2.744206E-5,1.11361E-8,6.328578E-7,10.48107,7.263806E-5,660679.3,660679.3
2.037449E-6,15.52277,-1.57327E10,1758.365,1758.365,0.001127534,1.0,0.8985983,7.538904E-4,0.007359907,0.002300566,0.003410448,0.001257942,1.815287E-5,7.771892E-5,0.00596654,2.445891E-6,0.02580647,0.007752666,0.001748598,0.03769987,0.005775903,3.473596E-8,6.898636E-6,2.771132E-5,1.138348E-8,6.436689E-7,10.48064,7.263746E-5,660652.3,660652.3
2.125754E-6,15.52362,-1.410019E10,1758.043,1758.043,0.001127534,1.0,0.8981653,7.408382E-4,0.007666841,0.00225375,0.003553003,0.001319682,1.959134E-5,8.232065E-5,0.006254717,2.804308E-6,0.02577378,0.007807685,0.001822467,0.03748174,0.005545384,4.138737E-8,7.455607E-6,2.932268E-5,1.292523E-8,7.105115E-7,10.47814,7.263347E-5,660494.9,660494.9
2.130982E-6,15.52367,-1.401005E10,1758.025,1758.025,0.001127534,1.0,0.8981401,7.400707E-4,0.007684777,0.002250971,0.003561319,0.001323306,1.96773E-5,8.259384E-5,0.006271598,2.826428E-6,0.02577196,0.007810649,0.001826782,0.03746895,0.005532072,4.180444E-8,7.488801E-6,2.941795E-5,1.301971E-8,7.145796E-7,10.478,7.263321E-5,660485.8,660485.8
2.210867E-6,15.52456,-1.271605E10,1757.764,1757.764,0.001127534,1.0,0.8977593,7.284349E-4,0.007955478,0.002208488,0.003686675,0.001378223,2.100152E-5,8.67788E-5,0.006526964,3.177311E-6,0.02574568,0.007852013,0.001891897,0.03727538,0.005333268,4.851542E-8,7.99883E-6,3.087175E-5,1.450879E-8,7.783083E-7,10.47585,7.262908E-5,660350.2,660350.2
2.598755E-6,15.52977,-8.175926E9,1756.79,1756.79,0.001127534,1.0,0.8960368,6.749912E-4,0.009184893,0.002005909,0.004253307,0.001633595,2.766082E-5,1.073826E-4,0.007701927,5.219819E-6,0.02564964,0.0079668,0.002188031,0.03638084,0.004476322,9.025445E-8,1.053228E-5,3.78656E-5,2.291424E-8,1.127623E-6,10.46653,7.260472E-5,659763.2,659763.2
2.62739E-6,15.53019,-7.93016E9,1756.734,1756.734,0.001127534,1.0,0.8959173,6.712748E-4,0.009270233,0.001991415,0.004292551,0.001651735,2.816471E-5,1.08923E-4,0.007784533,5.393051E-6,0.02564417,0.00797054,0.002208655,0.03631767,0.004419502,9.395907E-8,1.072209E-5,3.837696E-5,2.361183E-8,1.155972E-6,10.46591,7.260274E-5,659723.9,659723.9
2.633874E-6,15.53029,-7.87601E9,1756.721,1756.721,0.001127534,1.0,0.8958904,6.704379E-4,0.009289456,0.001988145,0.00430139,0.001655829,2.827901E-5,1.092722E-4,0.007803162,5.432714E-6,0.02564296,0.007971309,0.002213302,0.03630342,0.00440675,9.481031E-8,1.076511E-5,3.849265E-5,2.377129E-8,1.16244E-6,10.46577,7.260229E-5,659715.1,659715.1
3.459822E-6,15.543,-3.834517E9,1755.614,1755.614,0.001127534,1.0,0.8928331,5.773298E-4,0.01146089,0.001612085,0.005303888,0.002141814,4.324621E-5,1.549819E-4,0.009965941,1.175317E-5,0.02553481,0.007894467,0.002745539,0.03463225,0.003071554,2.405754E-7,1.630619E-5,5.29007E-5,4.84945E-8,2.121894E-6,10.45061,7.254288E-5,658759.7,658759.7
4.042516E-6,15.55136,-2.885987E9,1755.144,1755.144,0.001127534,1.0,0.8910406,5.258383E-4,0.01270851,0.001397454,0.005890974,0.002448746,5.406009E-5,1.888023E-4,0.01127656,1.764973E-5,0.02548001,0.007710453,0.003062048,0.03360052,0.002397807,3.882567E-7,2.021198E-5,6.266446E-5,7.123073E-8,2.944234E-6,10.44221,7.250391E-5,658229.7,658229.7
4.04484E-6,15.55139,-2.881969E9,1755.142,1755.142,0.001127534,1.0,0.891034,5.256527E-4,0.01271309,0.001396677,0.005893154,0.002449921,5.410339E-5,1.889399E-4,0.01128148,1.767547E-5,0.02547979,0.007709595,0.00306323,0.03359661,0.002395464,3.88919E-7,2.022747E-5,6.270275E-5,7.133026E-8,2.947728E-6,10.44218,7.250376E-5,658227.8,658227.8
4.051172E-6,15.55147,-2.8761E9,1755.138,1755.138,0.001127534,1.0,0.8910159,5.251477E-4,0.01272554,0.001394563,0.005899088,0.002453118,5.422138E-5,1.893149E-4,0.01129489,1.774569E-5,0.0254792,0.007707254,0.003066447,0.03358597,0.002389091,3.90727E-7,2.026967E-5,6.280706E-5,7.160187E-8,2.957257E-6,10.44209,7.250337E-5,658222.5,658222.5
4.062094E-6,15.55162,-2.865948E9,1755.13,1755.13,0.001127534,1.0,0.8909847,5.242794E-4,0.01274697,0.001390928,0.005909301,0.002458626,5.442491E-5,1.899621E-4,0.01131797,1.786713E-5,0.02547817,0.007703202,0.003071986,0.03356765,0.002378145,3.938561E-7,2.034243E-5,6.298689E-5,7.207165E-8,2.973723E-6,10.44195,7.250268E-5,658213.4,658213.4
4.348841E-6,15.55534,-2.67634E9,1754.936,1754.936,0.001127534,1.0,0.8901942,5.025776E-4,0.01328728,0.001300036,0.006168546,0.002600442,5.977379E-5,2.071245E-4,0.01190688,2.118706E-5,0.02545037,0.00759146,0.003212909,0.03309836,0.002109172,4.805273E-7,2.224547E-5,6.76691E-5,8.496635E-8,3.418431E-6,10.4383,7.248537E-5,657983.3,657983.3
4.358883E-6,15.55546,-2.671877E9,1754.929,1754.929,0.001127534,1.0,0.8901674,5.018543E-4,0.01330544,0.001297008,0.006177326,0.002605313,5.996124E-5,2.077315E-4,0.01192693,2.130784E-5,0.02544936,0.007587382,0.003217694,0.03308232,0.002100365,4.837194E-7,2.231184E-5,6.783172E-5,8.543759E-8,3.434427E-6,10.43817,7.248479E-5,657975.6,657975.6
4.411695E-6,15.55611,-2.650144E9,1754.895,1754.895,0.001127534,1.0,0.8900278,4.980901E-4,0.01340017,0.001281251,0.006223177,0.002630831,6.094721E-5,2.109302E-4,0.01203173,2.19481E-5,0.02544402,0.007565775,0.003242691,0.03299841,0.002054707,5.006847E-7,2.266054E-5,6.868548E-5,8.793851E-8,3.519021E-6,10.43753,7.248175E-5,657935.0,657935.0
4.513617E-6,15.55734,-2.617899E9,1754.829,1754.829,0.001127534,1.0,0.8897627,4.910054E-4,0.01357925,0.001251613,0.0063102,0.002679611,6.285045E-5,2.171344E-4,0.01223111,2.320671E-5,0.02543349,0.007523386,0.003290189,0.03283846,0.001969548,5.342406E-7,2.333192E-5,7.032628E-5,9.286912E-8,3.684405E-6,10.43631,7.247601E-5,657858.2,657858.2
4.557122E-6,15.55786,-2.607455E9,1754.801,1754.801,0.001127534,1.0,0.8896514,4.880524E-4,0.01365421,0.001239269,0.006346765,0.002700246,6.366295E-5,2.197951E-4,0.01231507,2.375316E-5,0.02542889,0.007505038,0.003310169,0.03277097,0.001934363,5.488928E-7,2.361784E-5,7.102387E-5,9.501608E-8,3.755846E-6,10.4358,7.247361E-5,657825.9,657825.9
4.588562E-6,15.55823,-2.601113E9,1754.78,1754.78,0.001127534,1.0,0.8895717,4.859439E-4,0.01370785,0.001230459,0.006372981,0.002715092,6.425016E-5,2.217226E-4,0.01237534,2.415142E-5,0.02542553,0.007491692,0.003324501,0.03272248,0.001909352,5.596024E-7,2.382422E-5,7.1527E-5,9.658332E-8,3.807783E-6,10.43543,7.247189E-5,657802.8,657802.8
4.612067E-6,15.5585,-2.597006E9,1754.765,1754.765,0.001127534,1.0,0.8895124,4.84382E-4,0.01374765,0.001223934,0.006392463,0.002726153,6.468917E-5,2.231662E-4,0.01242017,2.445104E-5,0.025423,0.007481668,0.003335156,0.03268639,0.001890887,5.676771E-7,2.397837E-5,7.190256E-5,9.776386E-8,3.846784E-6,10.43516,7.247062E-5,657785.6,657785.7
4.67801E-6,15.55926,-2.5883E9,1754.723,1754.723,0.001127534,1.0,0.8893476,4.800614E-4,0.01385803,0.001205898,0.006446617,0.002757022,6.592088E-5,2.272274E-4,0.01254494,2.529984E-5,0.0254158,0.007453356,0.003364793,0.03258582,0.001840078,5.906279E-7,2.441022E-5,7.295376E-5,1.011148E-7,3.956951E-6,10.4344,7.24671E-5,657737.9,657737.9
4.686012E-6,15.55935,-2.587498E9,1754.718,1754.718,0.001127534,1.0,0.8893278,4.795433E-4,0.0138713,0.001203736,0.006453138,0.002760752,6.607034E-5,2.277214E-4,0.01255998,2.540367E-5,0.02541491,0.007449902,0.003368363,0.03257369,0.001834013,5.93443E-7,2.446256E-5,7.308106E-5,1.015253E-7,3.970395E-6,10.43431,7.246667E-5,657732.1,657732.2
4.701905E-6,15.55953,-2.585975E9,1754.708,1754.708,0.001127534,1.0,0.8892885,4.785182E-4,0.01389756,0.00119946,0.006466057,0.002768149,6.636721E-5,2.287032E-4,0.01258978,2.561042E-5,0.02541315,0.00744303,0.003375438,0.03254963,0.001822029,5.990541E-7,2.456648E-5,7.333376E-5,1.023434E-7,3.997146E-6,10.43413,7.246584E-5,657720.8,657720.8
4.711067E-6,15.55963,-2.585221E9,1754.702,1754.702,0.001127534,1.0,0.8892659,4.779296E-4,0.01391265,0.001197006,0.006473485,0.002772407,6.653834E-5,2.292697E-4,0.01260693,2.572992E-5,0.02541213,0.007439062,0.003379507,0.03253579,0.00181516,6.023001E-7,2.462635E-5,7.347933E-5,1.028165E-7,4.012595E-6,10.43403,7.246536E-5,657714.2,657714.2
4.724218E-6,15.55978,-2.584563E9,1754.694,1754.694,0.001127534,1.0,0.8892336,4.770877E-4,0.01393425,0.001193495,0.006484123,0.00277851,6.678399E-5,2.300833E-4,0.01263149,2.590187E-5,0.02541066,0.007433358,0.003385334,0.03251596,0.001805347,6.069747E-7,2.471227E-5,7.368817E-5,1.034976E-7,4.034809E-6,10.43388,7.246467E-5,657704.9,657704.9
4.732687E-6,15.55987,-2.583718E9,1754.689,1754.689,0.001127534,1.0,0.8892128,4.765475E-4,0.01394812,0.001191243,0.006490957,0.002782436,6.694217E-5,2.306076E-4,0.01264727,2.601285E-5,0.02540971,0.007429679,0.003389079,0.03250321,0.001799059,6.099944E-7,2.476758E-5,7.382257E-5,1.039375E-7,4.049137E-6,10.43378,7.246423E-5,657698.8,657698.9
4.873178E-6,15.56141,-2.583166E9,1754.6,1754.6,0.001127534,1.0,0.8888735,4.677957E-4,0.01417377,0.001154803,0.00660262,0.002847,6.956627E-5,2.393459E-4,0.01290571,2.788262E-5,0.02539356,0.00736812,0.003450318,0.03229408,0.001698093,6.611464E-7,2.568274E-5,7.604347E-5,1.113754E-7,4.289423E-6,10.43222,7.245707E-5,657600.5,657600.5
4.896412E-6,15.56166,-2.5845E9,1754.585,1754.585,0.001127534,1.0,0.8888184,4.663853E-4,0.01421031,0.00114894,0.006620783,0.002857578,7.000021E-5,2.407983E-4,0.01294784,2.819696E-5,0.02539082,0.007357851,0.003460289,0.03225991,0.001681986,6.697965E-7,2.583366E-5,7.64092E-5,1.12631E-7,4.329624E-6,10.43197,7.245592E-5,657584.5,657584.5
4.905853E-6,15.56176,-2.5851E9,1754.579,1754.579,0.001127534,1.0,0.888796,4.658151E-4,0.0142251,0.001146571,0.006628139,0.002861869,7.017654E-5,2.413891E-4,0.01296491,2.832511E-5,0.0253897,0.007353672,0.003464329,0.03224607,0.001675488,6.73327E-7,2.589495E-5,7.655768E-5,1.131434E-7,4.345997E-6,10.43187,7.245545E-5,657578.0,657578.0
4.911636E-6,15.56182,-2.585272E9,1754.575,1754.575,0.001127534,1.0,0.8887824,4.654668E-4,0.01423413,0.001145123,0.006632637,0.002864494,7.028454E-5,2.417511E-4,0.01297535,2.840372E-5,0.02538901,0.007351111,0.003466799,0.03223759,0.001671521,6.754941E-7,2.593248E-5,7.66486E-5,1.134578E-7,4.356037E-6,10.4318,7.245517E-5,657574.0,657574.0
4.95561E-6,15.56228,-2.588994E9,1754.547,1754.547,0.001127534,1.0,0.888679,4.628383E-4,0.01430242,0.001134207,0.006666677,0.002884406,7.110581E-5,2.445082E-4,0.01305441,2.90044E-5,0.02538374,0.00733159,0.003485499,0.0321734,0.001641683,6.920807E-7,2.621764E-5,7.733906E-5,1.158635E-7,4.432639E-6,10.43133,7.245302E-5,657544.0,657544.0
4.989399E-6,15.56263,-2.592583E9,1754.526,1754.526,0.001127534,1.0,0.8886003,4.608442E-4,0.01435436,0.001125933,0.006692622,0.002899637,7.17368E-5,2.466317E-4,0.01311474,2.946954E-5,0.02537963,0.007316542,0.00349976,0.03212438,0.001619158,7.049612E-7,2.643643E-5,7.786848E-5,1.177305E-7,4.491821E-6,10.43096,7.245138E-5,657521.1,657521.2
6.672992E-6,15.57569,-3.219152E9,1753.341,1753.341,0.001127534,1.0,0.8852522,3.832722E-4,0.01647334,8.119589E-4,0.007803311,0.003597606,1.031109E-4,3.574417E-4,0.01574553,5.599719E-5,0.02511435,0.006561298,0.00411511,0.02994602,8.265144E-4,1.481831E-6,3.700305E-5,1.032055E-4,2.307272E-7,7.73494E-6,10.41518,7.239066E-5,656526.4,656526.4
7.150296E-6,15.57803,-3.441532E9,1752.949,1752.949,0.001127534,1.0,0.8844647,3.672749E-4,0.01694332,7.50189E-4,0.008066893,0.00377786,1.119815E-4,3.904005E-4,0.01638292,6.452984E-5,0.02501814,0.006358574,0.004262263,0.02940626,6.871185E-4,1.746465E-6,3.988403E-5,1.100664E-4,2.700612E-7,8.741342E-6,10.4113,7.237979E-5,656281.3,656281.3
7.4312E-6,15.57917,-3.567547E9,1752.707,1752.707,0.001127534,1.0,0.8840268,3.587814E-4,0.01719959,7.179966E-4,0.008213851,0.003881057,1.171982E-4,4.100551E-4,0.01674035,6.972229E-5,0.02495765,0.006243365,0.004344432,0.02910158,6.171341E-4,1.910495E-6,4.155814E-5,1.140483E-4,2.947545E-7,9.348068E-6,10.40909,7.237448E-5,656142.3,656142.3
