Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_BENZYNE_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_C6H5C2H5_Soln#18 (),Mole_fraction_BIPHENYL_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_BIN1A_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
3.175123E-6,15.50886,-6.913506E9,1794.534,1794.534,0.00109706,1.0,0.8889658,7.314441E-4,0.013544,0.001790918,0.006141402,0.002966705,7.921687E-5,3.267603E-4,0.01223118,2.712442E-5,0.02388903,0.008332887,5.582931E-4,0.003479365,0.03273042,0.001869882,2.439655E-5,6.666401E-5,8.331237E-8,2.995247E-6,10.41646,7.073764E-5,656607.0,656607.0
3.178807E-6,15.50892,-6.906087E9,1794.528,1794.528,0.00109706,1.0,0.8889512,7.309262E-4,0.01355401,0.001788968,0.006146079,0.002969731,7.934642E-5,3.272356E-4,0.01224229,2.720462E-5,0.02388726,0.008330651,5.586415E-4,0.003482108,0.03272145,0.001865803,2.443556E-5,6.674822E-5,8.355387E-8,3.002421E-6,10.41639,7.07374E-5,656602.4,656602.4
3.333754E-6,15.51108,-6.650527E9,1794.265,1794.265,0.00109706,1.0,0.8883541,7.098113E-4,0.01396326,0.001709545,0.006338147,0.003095376,8.48005E-5,3.473176E-4,0.01270041,3.067108E-5,0.02381335,0.008234121,5.729968E-4,0.003594939,0.03235119,0.001702699,2.607241E-5,7.027173E-5,9.403238E-8,3.310057E-6,10.41341,7.072751E-5,656414.6,656414.6
3.384202E-6,15.51176,-6.587906E9,1794.181,1794.181,0.00109706,1.0,0.8881655,7.032111E-4,0.01409181,0.001684764,0.006398788,0.003135624,8.657754E-5,3.538918E-4,0.01284572,3.183775E-5,0.0237896,0.008201788,5.775477E-4,0.003630635,0.0322334,0.001652978,2.660331E-5,7.141108E-5,9.757766E-8,3.412587E-6,10.41247,7.072442E-5,656355.3,656355.3
3.39052E-6,15.51185,-6.580879E9,1794.171,1794.171,0.00109706,1.0,0.888142,7.023938E-4,0.01410775,0.001681697,0.006406319,0.003140642,8.680013E-5,3.547164E-4,0.01286379,3.198515E-5,0.02378663,0.008197712,5.781135E-4,0.00363507,0.03221874,0.001646863,2.666972E-5,7.155351E-5,9.802633E-8,3.425509E-6,10.41235,7.072404E-5,656347.9,656347.9
3.417621E-6,15.5122,-6.551125E9,1794.126,1794.126,0.00109706,1.0,0.8880421,6.989138E-4,0.01417568,0.001668645,0.006438446,0.003162106,8.775501E-5,3.582571E-4,0.01294093,3.262111E-5,0.02377393,0.008180152,5.805284E-4,0.003653998,0.03215611,0.001620944,2.69544E-5,7.216368E-5,9.996414E-8,3.481161E-6,10.41186,7.072241E-5,656316.5,656316.5
3.589381E-6,15.51437,-6.415324E9,1793.847,1793.847,0.00109706,1.0,0.8874257,6.776868E-4,0.01459213,0.001589225,0.006636417,0.003296138,9.380811E-5,3.808093E-4,0.01341817,3.676869E-5,0.02369414,0.008066804,5.954504E-4,0.003770839,0.03176757,0.001466433,2.875118E-5,7.600622E-5,1.126804E-7,3.841089E-6,10.40878,7.071251E-5,656122.6,656122.6
3.609301E-6,15.51461,-6.40485E9,1793.815,1793.815,0.00109706,1.0,0.8873561,6.753176E-4,0.01463885,0.001580386,0.006658748,0.003311458,9.451015E-5,3.834375E-4,0.01347221,3.726291E-5,0.02368496,0.008053457,5.971373E-4,0.003784042,0.03172345,0.001449586,2.895868E-5,7.644906E-5,1.142056E-7,3.883644E-6,10.40843,7.071142E-5,656100.7,656100.7
4.508406E-6,15.52323,-6.543612E9,1792.372,1792.372,0.00109706,1.0,0.884563,5.852841E-4,0.01646169,0.001250347,0.00755319,0.003961211,1.261211E-4,5.044958E-4,0.01566971,6.206303E-5,0.02327543,0.007437571,6.644495E-4,0.004316266,0.02990675,8.700578E-4,3.811242E-5,9.5888E-5,1.938908E-7,5.955956E-6,10.39429,7.067218E-5,655209.2,655209.2
5.820364E-6,15.52902,-7.32299E9,1790.088,1790.088,0.00109706,1.0,0.8813801,4.973064E-4,0.01839044,9.465622E-4,0.008566003,0.004796038,1.71733E-4,6.872238E-4,0.01822947,1.049672E-4,0.02266878,0.006601852,7.341161E-4,0.004925363,0.027732,4.299398E-4,5.071142E-5,1.226423E-4,3.493126E-7,9.386712E-6,10.37717,7.064583E-5,654130.1,654130.1
5.826746E-6,15.52903,-7.326428E9,1790.076,1790.076,0.00109706,1.0,0.8813665,4.969684E-4,0.01839831,9.454481E-4,0.008570309,0.004799845,1.719531E-4,6.881229E-4,0.01824051,1.051903E-4,0.02266578,0.006598124,7.343794E-4,0.004927962,0.02772249,4.285203E-4,5.077068E-5,1.227686E-4,3.501853E-7,9.404286E-6,10.37709,7.064577E-5,654125.3,654125.3
5.835703E-6,15.52905,-7.331315E9,1790.06,1790.06,0.00109706,1.0,0.8813474,4.964953E-4,0.01840933,9.438895E-4,0.008576342,0.004805184,1.72262E-4,6.893847E-4,0.01825597,1.055035E-4,0.02266157,0.006592899,7.347475E-4,0.004931604,0.02770916,4.265372E-4,5.085381E-5,1.229458E-4,3.514118E-7,9.428959E-6,10.37699,7.064569E-5,654118.5,654118.5
5.839102E-6,15.52906,-7.333098E9,1790.053,1790.053,0.00109706,1.0,0.8813402,4.963161E-4,0.01841351,9.432994E-4,0.00857863,0.004807209,1.723792E-4,6.898637E-4,0.01826183,1.056225E-4,0.02265997,0.006590917,7.348869E-4,0.004932985,0.02770411,4.257872E-4,5.088535E-5,1.230131E-4,3.51878E-7,9.438327E-6,10.37695,7.064566E-5,654115.9,654115.9
5.852608E-6,15.52908,-7.340047E9,1790.028,1790.028,0.00109706,1.0,0.8813115,4.956062E-4,0.01843007,9.409629E-4,0.008587703,0.004815249,1.728448E-4,6.917668E-4,0.01828509,1.060954E-4,0.02265362,0.006583054,7.354388E-4,0.004938463,0.02768405,4.228219E-4,5.101061E-5,1.232801E-4,3.537332E-7,9.475568E-6,10.37678,7.064554E-5,654105.7,654105.8
5.907994E-6,15.52918,-7.368993E9,1789.926,1789.926,0.00109706,1.0,0.8811947,4.927281E-4,0.01849742,9.315117E-4,0.008624678,0.004848123,1.747536E-4,6.995736E-4,0.01837993,1.0804E-4,0.02262755,0.00655098,7.376699E-4,0.004960787,0.0276022,4.109006E-4,5.152347E-5,1.243736E-4,3.613952E-7,9.628622E-6,10.37612,7.064508E-5,654064.1,654064.1
5.924185E-6,15.52921,-7.377369E9,1789.896,1789.896,0.00109706,1.0,0.8811608,4.918966E-4,0.01851694,9.287877E-4,0.008635418,0.004857704,1.753114E-4,7.018565E-4,0.01840749,1.086101E-4,0.02261992,0.006541654,7.383125E-4,0.004967272,0.0275784,4.074865E-4,5.167313E-5,1.246929E-4,3.636514E-7,9.673464E-6,10.37593,7.064496E-5,654052.0,654052.0
6.031265E-6,15.52937,-7.430911E9,1789.697,1789.697,0.00109706,1.0,0.8809387,4.865101E-4,0.01864417,9.112148E-4,0.00870564,0.004920724,1.78997E-4,7.169619E-4,0.01858792,1.12398E-4,0.02256941,0.00648058,7.424506E-4,0.005009682,0.02742241,3.857057E-4,5.266005E-5,1.267987E-4,3.787632E-7,9.971154E-6,10.37467,7.064422E-5,653972.4,653972.4
6.225395E-6,15.52959,-7.522013E9,1789.332,1789.332,0.00109706,1.0,0.8805461,4.772053E-4,0.01886706,8.811673E-4,0.008829632,0.005033558,1.856658E-4,7.44372E-4,0.0189073,1.193383E-4,0.02247755,0.006372432,7.494822E-4,0.005084594,0.02714554,3.494388E-4,5.443697E-5,1.305941E-4,4.069833E-7,1.051552E-5,10.37241,7.064324E-5,653830.1,653830.1
6.475018E-6,15.52972,-7.626668E9,1788.857,1788.857,0.00109706,1.0,0.8800592,4.660631E-4,0.01913974,8.457344E-4,0.00898307,0.005176055,1.942149E-4,7.79644E-4,0.01930396,1.283923E-4,0.02235895,0.006238328,7.576458E-4,0.005177333,0.02680037,3.083605E-4,5.669914E-5,1.354333E-4,4.448674E-7,1.122389E-5,10.36957,7.064265E-5,653651.1,653651.1
6.530116E-6,15.52972,-7.64767E9,1788.752,1788.752,0.00109706,1.0,0.8799542,4.637175E-4,0.019198,8.383544E-4,0.009016095,0.00520714,1.96098E-4,7.874305E-4,0.01938954,1.304085E-4,0.02233271,0.00620946,7.593213E-4,0.005197296,0.02672572,3.000402E-4,5.71952E-5,1.364956E-4,4.534681E-7,1.138141E-5,10.36895,7.064262E-5,653612.2,653612.2
6.533839E-6,15.52972,-7.649255E9,1788.744,1788.744,0.00109706,1.0,0.8799471,4.635604E-4,0.01920191,8.378612E-4,0.009018316,0.005209236,1.962252E-4,7.879566E-4,0.0193953,1.30545E-4,0.02233093,0.006207519,7.594329E-4,0.005198639,0.0267207,2.994872E-4,5.722868E-5,1.365673E-4,4.540525E-7,1.139207E-5,10.36891,7.064262E-5,653609.5,653609.5
6.5543E-6,15.52973,-7.657068E9,1788.705,1788.705,0.00109706,1.0,0.8799084,4.627005E-4,0.01922335,8.351637E-4,0.009030496,0.005220742,1.96924E-4,7.90848E-4,0.01942688,1.312954E-4,0.02232118,0.006196874,7.600424E-4,0.005206002,0.02669313,2.964693E-4,5.741256E-5,1.369612E-4,4.572708E-7,1.145068E-5,10.36868,7.064261E-5,653595.1,653595.1
6.566696E-6,15.52973,-7.66181E9,1788.681,1788.681,0.00109706,1.0,0.879885,4.621821E-4,0.0192363,8.335394E-4,0.009037856,0.005227705,1.973474E-4,7.925998E-4,0.01944597,1.317505E-4,0.02231527,0.006190442,7.604086E-4,0.005210451,0.02667646,2.946576E-4,5.752389E-5,1.371997E-4,4.592266E-7,1.148622E-5,10.36854,7.064261E-5,653586.4,653586.4
6.624643E-6,15.52972,-7.682686E9,1788.57,1788.57,0.00109706,1.0,0.8797762,4.597857E-4,0.01929637,8.260481E-4,0.009072062,0.005260165,1.993252E-4,8.007879E-4,0.01953473,1.338819E-4,0.02228764,0.006160557,7.620903E-4,0.00523113,0.02659891,2.863561E-4,5.804354E-5,1.383131E-4,4.684286E-7,1.165261E-5,10.3679,7.064263E-5,653545.7,653545.7
6.683166E-6,15.52971,-7.703324E9,1788.457,1788.457,0.00109706,1.0,0.8796673,4.574082E-4,0.01935631,8.186454E-4,0.009106287,0.005292806,2.01321E-4,8.090565E-4,0.01962363,1.36041E-4,0.02225971,0.006130669,7.637392E-4,0.005251822,0.02652119,2.782402E-4,5.856709E-5,1.394354E-4,4.778202E-7,1.182109E-5,10.36725,7.064268E-5,653504.9,653504.9
6.690095E-6,15.52971,-7.705771E9,1788.443,1788.443,0.00109706,1.0,0.8796544,4.571295E-4,0.01936336,8.177796E-4,0.009110318,0.005296661,2.015572E-4,8.100355E-4,0.0196341,1.362971E-4,0.0222564,0.006127149,7.639312E-4,0.005254259,0.02651202,2.772967E-4,5.8629E-5,1.395681E-4,4.789389E-7,1.184107E-5,10.36717,7.064269E-5,653500.1,653500.1
6.770517E-6,15.52968,-7.732322E9,1788.287,1788.287,0.00109706,1.0,0.8795064,4.539383E-4,0.01944444,8.078961E-4,0.009156775,0.005341261,2.042967E-4,8.213954E-4,0.01975491,1.392757E-4,0.02221798,0.006086614,7.661076E-4,0.005282345,0.02640627,2.666154E-4,5.934618E-5,1.411062E-4,4.920251E-7,1.207339E-5,10.36629,7.064282E-5,653444.3,653444.3
6.881689E-6,15.52962,-7.7672E9,1788.071,1788.071,0.00109706,1.0,0.8793047,4.496515E-4,0.0195544,7.947078E-4,0.009220041,0.005402489,2.080785E-4,8.370926E-4,0.01991966,1.434123E-4,0.02216482,0.006031487,7.689666E-4,0.005320595,0.02626185,2.526131E-4,6.033378E-5,1.432254E-4,5.104233E-7,1.239582E-5,10.36508,7.06431E-5,653367.8,653367.8
6.919921E-6,15.52959,-7.778403E9,1787.996,1787.996,0.00109706,1.0,0.879236,4.482102E-4,0.01959164,7.902973E-4,0.009241545,0.005423432,2.093776E-4,8.424889E-4,0.01997572,1.448399E-4,0.02214652,0.006012773,7.699096E-4,0.005333595,0.02621265,2.479967E-4,6.06724E-5,1.439524E-4,5.168349E-7,1.250705E-5,10.36466,7.064323E-5,653341.7,653341.7
7.137492E-6,15.52938,-7.836762E9,1787.569,1787.569,0.00109706,1.0,0.8788525,4.403108E-4,0.01979843,7.663347E-4,0.009361561,0.005541548,2.167559E-4,8.731705E-4,0.02028917,1.530088E-4,0.02204229,0.005908615,7.74899E-4,0.005406147,0.02593709,2.23509E-4,6.258985E-5,1.480719E-4,5.541367E-7,1.314316E-5,10.36233,7.064417E-5,653194.5,653194.5
7.180359E-6,15.52933,-7.847032E9,1787.485,1787.485,0.00109706,1.0,0.8787782,4.388125E-4,0.01983817,7.618313E-4,0.00938475,0.005564612,2.182067E-4,8.792093E-4,0.02034985,1.546269E-4,0.02202173,0.005888554,7.758082E-4,0.005420163,0.02588366,2.190213E-4,6.296577E-5,1.488802E-4,5.6165E-7,1.32691E-5,10.36187,7.06444E-5,653165.8,653165.8
7.184464E-6,15.52933,-7.847753E9,1787.477,1787.477,0.00109706,1.0,0.8787711,4.3867E-4,0.01984196,7.614037E-4,0.009386963,0.005566817,2.183456E-4,8.797875E-4,0.02035564,1.54782E-4,0.02201976,0.005886641,7.758941E-4,0.005421501,0.02587856,2.185971E-4,6.300174E-5,1.489575E-4,5.623724E-7,1.328117E-5,10.36183,7.064442E-5,653163.0,653163.0
7.30776E-6,15.52916,-7.874928E9,1787.233,1787.233,0.00109706,1.0,0.8785602,4.344693E-4,0.01995441,7.488507E-4,0.0094528,0.005632763,2.225125E-4,8.971416E-4,0.02052813,1.594516E-4,0.02196062,0.005829824,7.783695E-4,0.005461293,0.02572648,2.062967E-4,6.407946E-5,1.512757E-4,5.843028E-7,1.364451E-5,10.36053,7.064518E-5,653081.0,653081.0
7.392566E-6,15.52903,-7.891894E9,1787.065,1787.065,0.00109706,1.0,0.8784171,4.316642E-4,0.0200303,7.405291E-4,0.009497406,0.005677811,2.253738E-4,9.090652E-4,0.02064516,1.626756E-4,0.02191991,0.005791451,7.799609E-4,0.005488248,0.02562316,1.983058E-4,6.481794E-5,1.528651E-4,5.996484E-7,1.389531E-5,10.35964,7.064576E-5,653025.0,653025.0
7.40414E-6,15.52901,-7.894151E9,1787.042,1787.042,0.00109706,1.0,0.8783977,4.312865E-4,0.02004056,7.394125E-4,0.009503451,0.005683939,2.25764E-4,9.106916E-4,0.02066104,1.631163E-4,0.02191436,0.005786258,7.801712E-4,0.005491902,0.02560914,1.972436E-4,6.491855E-5,1.530817E-4,6.017593E-7,1.392959E-5,10.35952,7.064585E-5,653017.4,653017.4
7.413962E-6,15.529,-7.897474E9,1787.023,1787.023,0.00109706,1.0,0.8783812,4.30967E-4,0.02004926,7.384685E-4,0.009508574,0.005689136,2.26095E-4,9.120715E-4,0.02067449,1.634905E-4,0.02190964,0.00578186,7.803484E-4,0.005494997,0.02559726,1.963475E-4,6.50039E-5,1.532654E-4,6.035536E-7,1.395869E-5,10.35941,7.064592E-5,653010.9,653010.9
7.417342E-6,15.52899,-7.896437E9,1787.016,1787.016,0.00109706,1.0,0.8783756,4.308572E-4,0.02005225,7.381444E-4,0.009510335,0.005690924,2.262089E-4,9.125464E-4,0.02067911,1.636192E-4,0.02190802,0.005780349,7.804091E-4,0.005496061,0.02559317,1.960403E-4,6.503326E-5,1.533287E-4,6.041718E-7,1.396871E-5,10.35938,7.064594E-5,653008.7,653008.7
7.456484E-6,15.52893,-7.903827E9,1786.938,1786.938,0.00109706,1.0,0.8783103,4.295939E-4,0.02008673,7.344194E-4,0.009530667,0.005711597,2.275277E-4,9.18044E-4,0.02073252,1.651117E-4,0.02188923,0.005762908,7.811015E-4,0.005508346,0.02554597,1.925239E-4,6.537304E-5,1.540603E-4,6.113558E-7,1.408479E-5,10.35897,7.064624E-5,652983.0,652983.0
7.469658E-6,15.52891,-7.906325E9,1786.912,1786.912,0.00109706,1.0,0.8782884,4.291717E-4,0.02009828,7.33177E-4,0.009537486,0.005718544,2.279713E-4,9.198938E-4,0.02075044,1.656145E-4,0.02188291,0.005757065,7.813305E-4,0.005512465,0.02553013,1.913569E-4,6.54873E-5,1.543063E-4,6.13784E-7,1.41239E-5,10.35884,7.064634E-5,652974.4,652974.4
7.471897E-6,15.5289,-7.906623E9,1786.908,1786.908,0.00109706,1.0,0.8782846,4.291001E-4,0.02010024,7.329664E-4,0.009538643,0.005719724,2.280467E-4,9.202081E-4,0.02075348,1.656999E-4,0.02188183,0.005756073,7.813691E-4,0.005513165,0.02552744,1.911594E-4,6.550671E-5,1.543481E-4,6.141971E-7,1.413054E-5,10.35881,7.064636E-5,652972.9,652973.0
7.607875E-6,15.52866,-7.928487E9,1786.637,1786.637,0.00109706,1.0,0.8780608,4.248365E-4,0.02021785,7.204819E-4,0.009608252,0.005791067,2.326198E-4,9.392812E-4,0.02093661,1.70902E-4,0.02181655,0.005696581,7.836055E-4,0.005555216,0.02536542,1.796101E-4,6.668285E-5,1.568818E-4,6.395738E-7,1.45351E-5,10.35741,7.064747E-5,652884.4,652884.4
7.713323E-6,15.52845,-7.943623E9,1786.427,1786.427,0.00109706,1.0,0.8778898,4.216379E-4,0.02030718,7.111939E-4,0.009661337,0.005845973,2.361589E-4,9.540471E-4,0.02107649,1.749509E-4,0.02176592,0.005651418,7.851907E-4,0.005587276,0.02524148,1.71221E-4,6.759116E-5,1.588395E-4,6.596331E-7,1.484996E-5,10.35633,7.064842E-5,652816.4,652816.4
7.717362E-6,15.52844,-7.943779E9,1786.419,1786.419,0.00109706,1.0,0.8778833,4.215172E-4,0.02031057,7.108448E-4,0.009663355,0.005848069,2.362943E-4,9.546121E-4,0.02108181,1.751062E-4,0.02176398,0.005649705,7.852489E-4,0.005588495,0.02523676,1.709092E-4,6.762589E-5,1.589144E-4,6.60408E-7,1.486204E-5,10.35629,7.064846E-5,652813.8,652813.8
8.086737E-6,15.52759,-7.979287E9,1785.68,1785.68,0.00109706,1.0,0.8773018,4.110172E-4,0.02061109,6.808468E-4,0.009843317,0.006037569,2.48637E-4,0.001006133,0.02155756,1.893816E-4,0.02158674,0.005498131,7.898034E-4,0.005697116,0.02481414,1.450825E-4,7.078236E-5,1.657244E-4,7.333728E-7,1.597226E-5,10.35257,7.065232E-5,652579.3,652579.3
8.203006E-6,15.52729,-7.985782E9,1785.446,1785.446,0.00109706,1.0,0.877124,4.079179E-4,0.02070204,6.721384E-4,0.009898174,0.006096362,2.525045E-4,0.001022278,0.02170306,1.939009E-4,0.02153102,0.005452436,7.909377E-4,0.005730202,0.02468457,1.379553E-4,7.176832E-5,1.678534E-4,7.571975E-7,1.632385E-5,10.35142,7.065369E-5,652506.7,652506.7
8.214817E-6,15.52726,-7.986437E9,1785.423,1785.423,0.00109706,1.0,0.8771061,4.076082E-4,0.02071119,6.712721E-4,0.009903701,0.006102313,2.528968E-4,0.001023917,0.02171773,1.943607E-4,0.02152536,0.005447847,7.910453E-4,0.005733535,0.0246715,1.372557E-4,7.186829E-5,1.680693E-4,7.596408E-7,1.635962E-5,10.3513,7.065383E-5,652499.3,652499.4
8.227946E-6,15.52722,-7.986946E9,1785.396,1785.396,0.00109706,1.0,0.8770862,4.072651E-4,0.02072134,6.70313E-4,0.009909834,0.006108922,2.533329E-4,0.001025737,0.02173402,1.948718E-4,0.02151907,0.005442756,7.911632E-4,0.005737233,0.02465699,1.364833E-4,7.197936E-5,1.683092E-4,7.623619E-7,1.639939E-5,10.35117,7.065399E-5,652491.2,652491.2
8.263963E-6,15.52713,-7.988249E9,1785.324,1785.324,0.00109706,1.0,0.8770318,4.063305E-4,0.02074906,6.677056E-4,0.0099266,0.006127024,2.545285E-4,0.001030728,0.02177855,1.962748E-4,0.02150182,0.005428861,7.914766E-4,0.005747342,0.0246173,1.343953E-4,7.228381E-5,1.689668E-4,7.698572E-7,1.650857E-5,10.35082,7.065444E-5,652468.9,652468.9
1.036701E-5,15.51975,-7.79941E9,1781.131,1781.131,0.00109706,1.0,0.8741795,3.634708E-4,0.02215208,5.553412E-4,0.01079188,0.007126877,3.226733E-4,0.001314189,0.02410766,2.792681E-4,0.02051001,0.004750303,7.914352E-4,0.006266603,0.02252516,6.078113E-5,8.95685E-5,2.063519E-4,1.277788E-6,2.29985E-5,10.33141,7.0688E-5,651245.7,651245.7
1.077588E-5,15.51808,-7.719014E9,1780.333,1780.333,0.00109706,1.0,0.8736864,3.571428E-4,0.02238631,5.400374E-4,0.01093843,0.007309869,3.354894E-4,0.001367139,0.0245088,2.954988E-4,0.02032231,0.004643657,7.881899E-4,0.006353901,0.02216223,5.34961E-5,9.283383E-5,2.134097E-4,1.393026E-6,2.427804E-5,10.3279,7.069564E-5,651024.4,651024.4
1.078316E-5,15.51805,-7.717465E9,1780.319,1780.319,0.00109706,1.0,0.8736778,3.570346E-4,0.02239039,5.397786E-4,0.01094099,0.007313097,3.357161E-4,0.001368075,0.02451582,2.957877E-4,0.02031898,0.004641819,7.88125E-4,0.006355421,0.02215588,5.337899E-5,9.289172E-5,2.135348E-4,1.395127E-6,2.430085E-5,10.32784,7.069577E-5,651020.5,651020.5
1.079259E-5,15.51801,-7.715745E9,1780.301,1780.301,0.00109706,1.0,0.8736666,3.568944E-4,0.02239567,5.394439E-4,0.01094429,0.007317279,3.360099E-4,0.001369287,0.0245249,2.96162E-4,0.02031468,0.004639441,7.880406E-4,0.006357389,0.02214766,5.322783E-5,9.296673E-5,2.136969E-4,1.397853E-6,2.433042E-5,10.32776,7.069595E-5,651015.5,651015.5
